"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.1700464810168238"
"Bell/Cudahy/Maywood Community of Schools","8.507084080925571"
"Boyle Heights Community of Schools","6.9425159677867256"
"Canoga Park/Chatsworth Community of Schools","17.350764565212472"
"Carson Community of Schools","7.72096434844712"
"Cleveland Community of Schools","8.8002346729246117"
"Downtown Community of Schools","5.259061362727981"
"Eagle Rock/Highland Park Community of Schools","17.115045194416219"
"East Los Angeles Community of Schools",8.943307560347
"Fairfax Community of Schools","11.276217205001629"
"Fremont Community of Schools","7.916277449692056"
"Gardena Community of Schools","15.422212731629772"
"Glassell Park/Los Feliz Community of Schools","7.3578103156500623"
"H.E.E.T. (C/D) Community of Schools","7.1583669378892356"
"H.E.E.T. (W) Community of Schools","10.633999021672091"
"Hamilton Community of Schools","8.0641909600419339"
"Harbor City/Lomita Community of Schools","14.425643023037752"
"Historic Central Avenue Community of Schools","11.20607980766292"
"Hollywood Community of Schools","9.95123892924669"
"Huntington Park/Vernon Community of Schools","6.5889717086027266"
"Jefferson/South Central (West) Community of Schools","1.1726903862842133"
"Kennedy/NAHS/VAAS Community of Schools","6.0379181258302141"
"Kreatwn/PcoUnion Community of Schools","3.1211960423234184"
"LA Mid-City Community of Schools","2.9531192321889996"
"Lincoln Heights/El Sereno Community of Schools","12.109744560075686"
"MacArthur Park Community of Schools","1.5414020593131512"
"Manual Arts/Vermont Square Community of Schools","6.558595586065171"
"Monroe Community of Schools","11.775682310207705"
"North Hollywood/Valley Village Community of Schools","8.5486890585328741"
"Panorama City Community of Schools","7.7303648732220163"
"Reseda Community of Schools","12.832662086393428"
"Rivera Community of Schools","12.942156648628536"
"San Fernando Valley/Sylmar Community of Schools","17.08974746611629"
"San Pedro Community of Schools","4.8893539207729093"
"South Gate Community of Schools","12.579143779613402"
"South Mid-City Community of Schools","4.6695514117610433"
"Sun Valley Community of Schools","10.161092395594777"
"Sunland/Tujunga Community of Schools","7.6791153659098468"
"Taft Community of Schools","9.1526199374570982"
"Van Nuys/Valley Glen Community of Schools","12.584869211746717"
"Venice Community of Schools","9.72644376899696"
"West LA Community of Schools","4.1961269748022572"
"Westchester Community of Schools","13.363624214887079"
"Wilmington Community of Schools","12.144618112483453"
"District Wide","9.50453316704724"
