"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","16.455826391031575"
"Bell/Cudahy/Maywood Community of Schools",5.413598960589
"Boyle Heights Community of Schools","7.9315507173096185"
"Canoga Park/Chatsworth Community of Schools","11.320498403809724"
"Carson Community of Schools","9.6512054355589019"
"Cleveland Community of Schools","15.643790881625391"
"Downtown Community of Schools","8.4175969865002784"
"Eagle Rock/Highland Park Community of Schools","6.4181419479060811"
"East Los Angeles Community of Schools","6.5027433448486081"
"Fairfax Community of Schools","13.778417987098392"
"Fremont Community of Schools","7.9167161461425808"
"Gardena Community of Schools","15.413253026332951"
"Glassell Park/Los Feliz Community of Schools","6.3187825812226848"
"H.E.E.T. (C/D) Community of Schools","2.3841312225824907"
"H.E.E.T. (W) Community of Schools","4.25486650356345"
"Hamilton Community of Schools","5.3877858893887565"
"Harbor City/Lomita Community of Schools","8.65363813369871"
"Historic Central Avenue Community of Schools","11.20128712972109"
"Hollywood Community of Schools","1.4221716561188935"
"Huntington Park/Vernon Community of Schools","9.9252299344934833"
"Jefferson/South Central (West) Community of Schools","2.3448033296207282"
"Kennedy/NAHS/VAAS Community of Schools","4.53971112304887"
"Kreatwn/PcoUnion Community of Schools","5.1997212949385911"
"LA Mid-City Community of Schools","7.3835612392569185"
"Lincoln Heights/El Sereno Community of Schools","7.579834608008853"
"MacArthur Park Community of Schools","7.69455687046983"
"Manual Arts/Vermont Square Community of Schools","12.032378035440823"
"Monroe Community of Schools","10.871239230678638"
"North Hollywood/Valley Village Community of Schools","8.5486890585328741"
"Panorama City Community of Schools","10.822510822510822"
"Reseda Community of Schools","8.9211371476150827"
"Rivera Community of Schools","9.7115664756725266"
"San Fernando Valley/Sylmar Community of Schools","10.515799989484199"
"San Pedro Community of Schools","8.8201569987945785"
"South Gate Community of Schools","8.3873267492818346"
"South Mid-City Community of Schools","6.2226785519827015"
"Sun Valley Community of Schools","12.510751427007586"
"Sunland/Tujunga Community of Schools","10.238820487879796"
"Taft Community of Schools","11.438332138663087"
"Van Nuys/Valley Glen Community of Schools","8.179804691432599"
"Venice Community of Schools","3.6803042384837146"
"West LA Community of Schools","5.2443885043003986"
"Westchester Community of Schools","2.6762297275598139"
"Wilmington Community of Schools","9.7082665890005337"
"District Wide","8.5664303071336665"
