"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","9.913750371765639"
"Bell/Cudahy/Maywood Community of Schools","14.602997597143121"
"Boyle Heights Community of Schools","12.890335470980633"
"Canoga Park/Chatsworth Community of Schools","5.55891406613718"
"Carson Community of Schools","14.309862178139896"
"Cleveland Community of Schools","11.654489219597471"
"Downtown Community of Schools","10.541765664658325"
"Eagle Rock/Highland Park Community of Schools","13.477936617756731"
"East Los Angeles Community of Schools","21.161998511833652"
"Fairfax Community of Schools","8.5479217865156532"
"Fremont Community of Schools","6.5731814198071863"
"Gardena Community of Schools","12.366637061687033"
"Glassell Park/Los Feliz Community of Schools","12.878937982960176"
"H.E.E.T. (C/D) Community of Schools","3.6871117010489836"
"H.E.E.T. (W) Community of Schools","11.242692250037477"
"Hamilton Community of Schools","8.5763293310463116"
"Harbor City/Lomita Community of Schools","6.2579789231269869"
"Historic Central Avenue Community of Schools","14.120039159575269"
"Hollywood Community of Schools","4.8472157592678764"
"Huntington Park/Vernon Community of Schools","14.161408588107564"
"Kennedy/NAHS/VAAS Community of Schools","10.126582278481012"
"Kreatwn/PcoUnion Community of Schools","6.6185717122245018"
"LA Mid-City Community of Schools","4.9354687461441653"
"Lincoln Heights/El Sereno Community of Schools","14.18803512084386"
"MacArthur Park Community of Schools","1.3149589732800335"
"Manual Arts/Vermont Square Community of Schools","6.8913238233064575"
"Monroe Community of Schools","19.091587552284917"
"North Hollywood/Valley Village Community of Schools","10.565755573436064"
"Panorama City Community of Schools","8.5076214108472179"
"Reseda Community of Schools","16.201036866359448"
"Rivera Community of Schools","10.509721492380452"
"San Fernando Valley/Sylmar Community of Schools","13.963343188620483"
"San Pedro Community of Schools","10.463808303031888"
"SO Los Angeles Community of Schools","12.201479706720798"
"South Gate Community of Schools","12.041229168673539"
"South Mid-City Community of Schools","4.4064510443288976"
"Sun Valley Community of Schools","16.985702469573436"
"Sunland/Tujunga Community of Schools","14.896469536719797"
"Taft Community of Schools","10.351431085347548"
"Van Nuys/Valley Glen Community of Schools","6.5364526077474787"
"Venice Community of Schools","15.516706320471709"
"West LA Community of Schools","5.7930714865021438"
"Westchester Community of Schools","10.727024055351444"
"Wilmington Community of Schools","7.9001422025596453"
"District Wide","11.057902124296717"
