"School name","Cases among staff and students"
"BANCROFT MS",26
"BANDINI ST EL",5
"BANNEKER CTC",15
"BANNING SH",82
"BARRETT EL",25
"BARTON HILL EL",20
"BASSETT ST EL",24
"BEACHY AVE EL",7
"BECKFORD CES",10
"BEETHOVEN ST EL",9
"BELL SH",101
"BELLINGHAM EL",29
"BELMONT SH",15
"BELVEDERE EL",35
"BELVEDERE MS",10
"BERENDO MS",22
"BERNSTEIN SH",28
"BERNSTEIN SH STEM",28
"BERTRAND AVE EL",9
"BETHUNE MS",55
"BLYTHE ST EL",7
"BONITA ST EL",12
"BOYLE HEIGHTS HS",4
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",8
"BRADLEY EEC",7
"BRADLEY GLBL AWR MAG",6
"BRAINARD EL",3
"BRAVO SH MEDICAL MAG",38
"BREED ST EL",8
"BRENTWOOD EL SCI MAG",14
"BRIDGE ST EL",11
"BRIDGES SCHOOL",42
"BRIGHT EL",21
"BROAD AVE EL",20
"BROADACRES AV EL",9
"BROADOUS EEC",4
"BROADOUS EL",20
"BROADWAY EL",8
"BROCKTON AVE EL",11
"BROOKLYN AVE EEC",6
"BROOKLYN AVE EL",11
"BRYSON AVE EL",33
"BUCHANAN ST EL",2
"BUDLONG AVE EL",25
"BURBANK BLVD EL",11
"BURBANK MS A/T/C MAG",54
"BURKE HS",2
"BURROUGHS MS",33
"BURTON ST EL",10
"BUSHNELL WAY EL",4
"BYRD MS",56
"CABRILLO AVE EEC",4
"CABRILLO AVE EL",4
"CAHUENGA EL",11
"CALABASH CA",18
"CALAHAN ST EL",14
"CALVERT CES",10
"CAMELLIA AVE EL",24
"CANFIELD AVE EL",14
"CANOGA PARK EEC",4
"CANOGA PARK EL",19
"CANOGA PRK SH",53
"CANTARA ST EL",8
"CANTERBURY AVE EL",29
"CANYON CEL",4
"CAPISTRANO AVE EL",15
"CARDENAS EL",21
"CARLSON HOSPITAL",3
"CARNEGIE MS",21
"CAROLDALE LC",27
"CARPENTER COMM CHTR",21
"CARSON ACAD ED & EMP",10
"CARSON ACAD MED ARTS",6
"CARSON SH",42
"CARSON ST EL",19
"CARSON-GORE ACADEMY",17
"CARTHAY EL ES MAG",10
"CARVER MS",21
"CASTELAR ST EEC",7
"CASTELAR ST EL",19
"CASTLE HTS EL",7
"CASTLEBAY LN CHTR",14
"CASTRO MS",7
"CATSKILL AVE EL",8
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",4
"CDS LONDON",0
"CDS TRI-C",4
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",12
"CENTURY PARK EL",16
"CHANDLER EL",11
"CHAPMAN EL",9
"CHARNOCK ROAD EL",5
"CHASE ST EEC",3
"CHASE ST EL",19
"CHATSWORTH CHS",57
"CHATSWORTH UP/CD MAG",13
"CHAVEZ EL",5
"CHAVEZ LA ARTES MAG",15
"CHAVEZ LA ASE",22
"CHAVEZ LA SJ HUM AC",20
"CHAVEZ LA TECH PREP",13
"CHEREMOYA AVE EL",5
"CHEVIOT HILLS HS",0
"CIENEGA EL",15
"CIMARRON AVE EL",11
"CITY OF ANGELS",47
"CITY TERRACE EL",15
"CLEVELAND CHS",65
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",2
"CLINTON MS",15
"CLOVER AVE EL",11
"COCHRAN MS",13
"COEUR D ALENE AVE EL",7
"COHASSET ST EL",20
"COLDWATER CYN EL",29
"COLFAX CEL",12
"COLISEUM ST EL",7
"COLLINS EEC",1
"COLUMBUS AVE EL",10
"COLUMBUS MS",21
"COMMONWLTH AVE EL",24
"COMMUNITY EL MAG CS",5
"COMPTON AVE EL",17
"CONTRERAS LC ALC",16
"CONTRERAS LC BUS TR",14
"CONTRERAS LC GLBL ST",6
"CONTRERAS LC SOC JUS",19
"CORONA AVE EL",31
"CORTINES SCH OF VAPA",26
"COUGHLIN EL",17
"COWAN AVE EL",10
"CRENSHAW ARTS TECH",5
"CRENSHAW MAG STEMM",17
"CRESCENT HTS BL EEC",3
"CRESCENT HTS BL EL MG",10
"CRESTWOOD ST STEAM MG",5
"CRUZ EEC",3
"CURTISS MS",8
"DACOTAH EEC",4
"DAHLIA HTS EL",3
"DANA MS",37
"DANUBE AVE EL",13
"DARBY AVE EL",12
"DAYTON EEC",2
"DAYTON HEIGHTS EL",10
"DBM",28
"DE LA TORRE JR EL",25
"DEARBORN EL CA",24
"DEL AMO EL",4
"DEL OLMO EL",32
"DELEVAN DRIVE EL",14
"DENA EL",10
"DENKER AVE EL",23
"DIXIE CYN CC",11
"DODSON MS",38
"DOLORES ST EEC",4
"DOLORES ST EL",12
"DOMINGUEZ EL",12
"DORRIS PLACE EL",6
"DORSEY SH",16
"DREW MS",61
"DREW MS UP PBLC SRVC",15
"DYER ST EL",23
"DYMALLY SH",47
"EAGLE ROCK EL",16
"EAGLE ROCK HS",45
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",7
"EAST VALLEY SH",24
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",1
"EASTMAN AVE EL",30
"EDISON MS",47
"EINSTEIN HS",0
"EL DORADO AVE EL",17
"EL ORO WAY CES",11
"EL SERENO EEC",2
"EL SERENO EL",12
"EL SERENO MS",29
"ELA OCC CTR",14
"ELEMENTARY CDS",0
"ELIZABETH LC",54
"ELLINGTON HS",1
"ELYSIAN HTS ARTS MAG",7
"EMELITA ST EL",5
"EMERSON CC",16
"ENADIA WAY",5
"ENCINO CEL",14
"ERWIN EL",43
"ESCALANTE EEC",4
"ESCALANTE EL",28
"ESCUTIA PC",19
"ESHELMAN AVE EL",20
"ESPERANZA EL",61
"ESTRELLA EEC",5
"ESTRELLA EL",17
"EUCLID AVE EL",30
"EVANS CAS",12
"EVERGREEN AVE EEC",6
"EVERGREEN AVE EL",27
"EVERGREEN HS",0
"FAIR AVE EEC",1
"FAIR AVE EL",20
"FAIRBURN AVE EL",6
"FAIRFAX SH",58
"FARMDALE EL",27
"FERNANGELES EL",29
"FIGUEROA ST EL",12
"FISHBURN AVE EL",15
"FLEMING MS",29
"FLETCHER DR EL",12
"FLORENCE AVE EL",30
"FLOURNOY EL",13
"FORD BLVD EL",38
"FOSHAY LC",63
"FRANKLIN AVE EL",2
"FRANKLIN HS",40
"FREMONT SH",91
"FRIEDMAN OCC CTR",14
"FRIES AVE EL",10
"FROST MS",25
"FULLBRIGHT AVE EL",11
"FULTON COLLEGE PREP",51
"GAGE MS",47
"GAL KING SCH FOR STEM",15
"GARCETTI LA",29
"GARDEN GROVE EL",9
"GARDENA EEC",4
"GARDENA EL",29
"GARDENA SH",63
"GARDNER ST EL",15
"GARFIELD SH",39
"GARVANZA EL T/L MAG",6
"GARZA PC",1
"GATES ST EEC",2
"GATES ST EL",23
"GAULT ST EL",6
"GERMAIN ACAD AA",17
"GLASSELL PARK EEC",5
"GLASSELL PK STEAM MAG",4
"GLEDHILL ST EEC",4
"GLEDHILL ST EL",8
"GLEN ALTA EL",2
"GLENFELIZ BLVD EEC",2
"GLENFELIZ BLVD EL",5
"GLENWOOD EL",4
"GOMPERS MS",21
"GOMPERS MS UP MED MAG",8
"GRAHAM EEC",6
"GRAHAM EL",28
"GRANADA EL",16
"GRAND VW BL EL",15
"GRANT EEC",7
"GRANT EL",13
"GRANT SH",44
"GRAPE ST EL",35
"GRATTS EEC",7
"GRATTS LA FOR YS",17
"GREY HS",4
"GRIDLEY ST EL",38
"GRIFFIN AVE EL",19
"GRIFFITH JOYNER EL",14
"GRIFFITH MS STEAM MG",29
"GULF AVE EL",25
"HADDON AVE EEC",2
"HADDON AVE EL",32
"HALE CA",46
"HALLDALE EL",19
"HAMASAKI MED/SCI MAG",26
"HAMILTON SH",65
"HAMLIN CA",3
"HANCOCK PARK EL",10
"HARBOR CITY EL",19
"HARBOR OCC CTR",9
"HARDING ST EL",22
"HARMONY EL",24
"HARRISON ST EL",9
"HART ST EL",29
"HARTE PREP MS",32
"HARVARD EL",11
"HASKELL EL STEAM MAG",25
"HAWAIIAN AVE EEC",1
"HAWAIIAN AVE EL",22
"HAWKINS SH C/DAGS",98
"HAYNES CES",12
"HAZELTINE AVE EL",52
"HELIOTROPE AVE EL",26
"HENRY MS",36
"HERRICK AVE EL",28
"HESBY OAKS LEAD CHTR",5
"HIGHLAND PARK HS",1
"HILLCREST DR EL",12
"HILLSIDE EL",7
"HOBART BLVD EEC",2
"HOBART BLVD EL",15
"HOLLENBECK MS",26
"HOLLYWOOD EL",8
"HOLLYWOOD SH",41
"HOLMES AVE EEC",0
"HOLMES AVE EL",10
"HOLMES MS",22
"HOOPER AVE EEC",7
"HOOPER AVE EL",25
"HOOPER AVE PC",4
"HOOVER ST EL",52
"HOPE HS",3
"HOPE ST EL",17
"HUBBARD ST EL",24
"HUERTA EL",13
"HUGHES EL",31
"HUMPHREYS AVE EL",14
"HUNTINGTON DR EL",8
"HUNTNGTN PK EL",21
"HUNTNGTN PK SH",77
"HYDE PARK EEC",3
"INDEPENDENCE EL",26
"INDEPENDENCE HS",3
"INTERNATIONAL ST LC",19
"IRVING MS MME MAG",13
"ISAACS AVALON HS",0
"IVANHOE EL",3
"JEFFERSON SH",27
"JOHNSON STEM ACADEMY",3
"JONES EL",46
"JONES PC",9
"JORDAN SH",23
"JUSTICE ST ACAD CHTR",15
"KAHLO HS",3
"KENNEDY EL",2
"KENNEDY SH",55
"KENTER CANYON EC",4
"KENTWOOD EEC",1
"KENTWOOD EL",6
"KESTER AVE EL",16
"KIM ACADEMY",52
"KIM EL",15
"KING JR EL",26
"KING MS MAG FLM/MDIA",62
"KING-DREW SH MD/S MG",32
"KINGSLEY EL",8
"KITTRIDGE ST EL",28
"KNOLLWOOD PREP ACAD",14
"KNOX EL",40
"KORENSTEIN EL",20
"LA SALLE AVE EL",7
"LACES MAG",18
"LAFAYETTE PARK PC",5
"LAKE BALBOA CP K-12",16
"LAKE ST PRIMARY",6
"LANAI RD EL",7
"LANE EL",8
"LANGDON AVE EL",49
"LANKERSHIM EL",14
"LASSEN EL",10
"LATONA AVE EL",10
"LAUREL CACT MAG",10
"LAUREL EEC",0
"LAWRENCE MS",30
"LAWSON ACAD A/M/S EL",36
"LE CONTE MS",26
"LEAPWOOD EL",8
"LEE EL MED HLTH MAG",33
"LEGACY SH STEAM",12
"LEGACY SH VAPA",10
"LEICHMAN CPTC",11
"LELAND ST EL",8
"LEMAY ST EEC",3
"LEMAY ST EL",11
"LEWIS HS",1
"LEXINGTON AVE PC",4
"LIBERTY BLVD EL",27
"LIECHTY MS",28
"LIGGETT ST EL",17
"LILLIAN ST EL",19
"LIMERICK AVE EL",72
"LINCOLN SH",39
"LIZARRAGA EL",38
"LOCKE EEC",7
"LOCKE INFANT",0
"LOCKHURST DR CEL",10
"LOCKWOOD AVE EL",12
"LOGAN ACADEMY",20
"LOGAN ST EEC",7
"LOKRANTZ SP ED CTR",2
"LOMA VISTA EL",22
"LOMITA EL M/S/T MAG",21
"LONDON HS",2
"LORENA ST EL",12
"LORETO ST EL",19
"LORNE ST EL",10
"LOS ANGELES ACAD MS",51
"LOS ANGELES EL",19
"LOS ANGELES SH",39
"LOS ANGELES TECH CTR",17
"LOS FELIZ STEMM MAG",16
"LOWMAN SP ED & CTC",9
"LOYOLA VILLG EL F/PAM",6
"MACARTHUR PK EL VAPA",6
"MACES MAG",35
"MACK EL",16
"MACLAY MS",10
"MADISON EL",21
"MADISON MS",57
"MAGNOLIA AVE EL",50
"MAGNOLIA SCI ACAD #2",27
"MAGNOLIA SCI ACAD #4",1
"MAGNOLIA SCI ACAD #6",6
"MAGNOLIA SCI-BELL@SR",12
"MAIN ST EL",29
"MALABAR ST EL",18
"MANCHESTER AVE EL",26
"MANHATTAN PLACE EL",14
"MANN UCLA COMM SCH",11
"MANUAL ARTS SH",44
"MAPLE PC",19
"MAR VISTA EL",2
"MARIANNA AVE EL",14
"MARINA DEL REY MS",22
"MARINA EEC",3
"MARIPOSA-NABI PC",10
"MARK TWAIN MS",19
"MARKHAM MS",29
"MARLTON SCHOOL",4
"MARQUEZ CHARTER",6
"MARQUEZ SH HPIAM",30
"MARQUEZ SH LIBRA",16
"MARQUEZ SH SOC JUS",37
"MARSHALL SH",44
"MARVIN EEC",4
"MARVIN EL",21
"MAYALL ST AC A/T MAG",16
"MAYBERRY ST EL",11
"MAYWOOD ACADEMY SH",37
"MAYWOOD EL",20
"MCALISTER HS CYESIS",3
"MCAULIFFE EEC",6
"MCBRIDE SP ED CTR",10
"MCKINLEY AVE EL",24
"MELROSE AVE EL M/S MG",12
"MELVIN AVE EL",12
"MENDEZ SH",35
"MENLO AVE EL",22
"MERIDIAN EEC",7
"METROPOLITAN HS",5
"MEYLER ST EL",17
"MICHELTORENA ST EL",9
"MID-CITY PSES MAG",7
"MIDDLE COLLEGE HS",7
"MIDDLETON ST EL",43
"MIDDLETON ST PC",12
"MIKES EEC",5
"MILES AVE EEC",3
"MILES AVE EL",48
"MILLER CTC",5
"MILLER EL",31
"MILLIKAN MS AC & PAM",53
"MIRAMONTE EEC",4
"MIRAMONTE EL",28
"MISSION HS",1
"MONETA HS",0
"MONLUX EL",24
"MONROE SH",80
"MONTARA AVE EL",35
"MONTE VISTA EEC",6
"MONTE VISTA ST EL",14
"MONTEREY HS",1
"MOORE M/S/T ACAD",27
"MORNINGSIDE EL",18
"MOSK EL",11
"MOUNT GLEASON MS",23
"MOUNTAIN VIEW EL",10
"MT LUKENS HS",1
"MT WASHINGTON EL",6
"MUIR MS",31
"MULHOLLAND MS",33
"MULTNOMAH ST EL",10
"MURCHISON EEC",2
"MURCHISON ST EL",16
"NAPA ST EL",16
"NARBONNE SH",48
"NARBONNE SH HARTS LA",5
"NAVA COLLEGE PREP",27
"NAVA LEARNING ACADEMY",58
"NESTLE AVE CHARTER",10
"NEVADA AVE EL",6
"NEVIN AVE EL",28
"NEW ACAD CANOGA PARK",15
"NEWCASTLE EL",9
"NEWMARK HS",2
"NIGHTINGALE MS",29
"NIMITZ MS",43
"NO HOLLYWD SH",59
"NOBEL CMS",43
"NOBLE AVE EEC",10
"NOBLE AVE EL",26
"NORMANDIE AVE EEC",10
"NORMANDIE AVE EL",46
"NORMONT EEC",4
"NORMONT EL",13
"NORTH VALLEY OCC CTR",15
"NORTHRIDGE ACAD SH",33
"NORTHRIDGE EEC",4
"NORTHRIDGE MS",13
"NORWOOD ST EL",29
"NUEVA VISTA EL",38
"OBAMA EL",22
"OBAMA GLBL PREP ACAD",32
"OCHOA LC",33
"ODYSSEY HS",1
"OLIVE VISTA MS",24
"OLYMPIC PC",12
"O'MELVENY EL",27
"OPEN CHARTER MAG",4
"ORCHARD ACADEMIES 2B",9
"ORCHARD ACADEMIES 2C",11
"ORTHOPAEDIC HSP SH MG",21
"OSCEOLA ST EL",12
"OVERLAND AVE EL",6
"OWENSMOUTH HS",1
"OXNARD ST EL",15
"PACIFIC BLVD SCHOOL",21
"PACOIMA EEC",1
"PACOIMA MS",42
"PALISADES CEL",3
"PALMS EL",11
"PALMS MS",57
"PANORAMA CITY EL",19
"PANORAMA SH",46
"PARK AVE EL",19
"PARK WESTERN EEC",3
"PARK WSTN PL EL",16
"PARKS LC",33
"PARKS/HUERTA EEC",6
"PARMELEE AVE EL",19
"PARTHENIA AC ART TEC",15
"PASEO DEL REY EL MAG",6
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",3
"PEARY MS",36
"PEREZ SP ED CTR",12
"PHOENIX HS",4
"PINEWOOD AVE EEC",6
"PINEWOOD AVE EL",6
"PIO PICO MS",12
"PLAINVIEW ACADEMC CA",10
"PLASENCIA EL",13
"PLAYA DEL REY EL",2
"PLAYA VISTA EL",3
"PLUMMER EL",28
"POINDEXTER LAMOTTE EL",38
"POLITI EL",33
"POLYTECHNIC SH",53
"POMELO COMMUNITY CS",9
"PORTER MS",19
"PORTER RANCH SCHOOL",34
"PORTOLA CM",30
"PRESIDENT AVE EL",18
"PRIMARY ACADEMY",6
"PT FERMIN EL MR/S MG",10
"PUEBLO DE LA HS",5
"PURCHE AVE EL",10
"QUEEN ANNE PL EL",11
"RAMONA EL",7
"RAMONA HS",2
"RAMONA INFANT",0
"RANCHITO AVE EL",21
"RANCHO DOMNGZ PREP",21
"RAYMOND AVE EL",14
"REED MS",40
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",40
"RESEDA EL",16
"REVERE CMS",39
"RFK AMBSDR GLBL EDU",14
"RFK AMBSDR GLBL LDSH",20
"RFK LA SH ARTS",14
"RFK NEW OPEN WLD",34
"RFK SCH VIS ARTS/HUM",14
"RFK UCLA COMM SCH",64
"RICHLAND AVE EL",4
"RIDE EL SMART ACAD",19
"RILEY HS CYESIS",2
"RIO VISTA EL",9
"RIORDAN PC",7
"RITTER EL",10
"RIVERA LC COM & TECH",25
"RIVERA LC GD STEAM AC",24
"RIVERA LC PERF ARTS",19
"RIVERA LC PUB SRV",17
"RIVERSIDE DR CS",3
"ROBERTI EEC",3
"ROCKDALE VAPA MAG",4
"RODIA HS",10
"ROGERS HS",3
"ROMER MS",51
"ROOSEVELT INFANT",2
"ROOSEVELT SH",58
"ROOSEVELT SH STM MAG",13
"ROSCOE EL",18
"ROSCOMARE RD EL",3
"ROSEMONT AVE EEC",3
"ROSEMONT AVE EL",6
"ROSEWOOD UP/UD MAG",8
"ROWAN AVE EL",27
"ROYBAL LC",47
"ROYBAL-ALLARD EL",27
"RUSSELL EL",49
"SALVIN SP ED CTR",2
"SAN ANTONIO EL",23
"SAN ANTONIO HS",5
"SAN FERNANDO EEC",5
"SAN FERNANDO EL",24
"SAN FERNANDO MS",36
"SAN FERNANDO MS IAM",14
"SAN FERNANDO SH",64
"SAN GABRIEL AVE EL",22
"SAN JOSE ST EL",16
"SAN MIGUEL EL",33
"SAN PASCUAL STEAM MG",7
"SAN PEDRO SH",86
"SAN PEDRO ST EL",21
"SANTANA ART AC",13
"SANTEE EC",69
"SATICOY EL",39
"SATURN ST EL",20
"SCIENCE AC STEM MAG",8
"SECONDARY CDS",1
"SELMA AVE EL",0
"SENDAK EL",19
"SEPULVEDA MS",40
"SERRANIA AVE CES",18
"SHARP AVE EL",29
"SHENANDOAH ST EEC",1
"SHENANDOAH ST EL",14
"SHERIDAN ST EL",34
"SHERMAN OAKS EL CS",22
"SHIRLEY AVE EL",23
"SHORT AVE EL",8
"SIERRA PARK EL",7
"SIERRA VISTA EL",5
"SLAWSON OCC CTR",3
"SOCES MAG",49
"SOLANO AVE EL",4
"SOLIS LA",22
"SOTO ST EL",5
"SOTOMAYOR ART/SCI MAG",22
"SOUTH EAST SH",76
"SOUTH GATE MS",51
"SOUTH GATE SH",70
"SOUTH PARK EL",19
"SOUTH SHORES EL PA MG",3
"SOUTHEAST MS",54
"STAGG ST EL",21
"STANFORD AVE EL",14
"STANFORD AVE PC",11
"STATE ST EEC",3
"STATE ST EL",15
"STERRY EL",6
"STEVENSON CCP",21
"STONEHURST STEAM MAG",10
"STONER AVE EL",18
"STONEY POINT HS",8
"STRATHERN ST EL",16
"SUN VALLEY MAG ET",51
"SUNLAND EL",20
"SUNNY BRAE AVE EL",13
"SUNRISE EL",19
"SUPERIOR ST EL",19
"SUTTER MS",33
"SYLMAR ACAD BH/E MAG",3
"SYLMAR CHS",49
"SYLMAR EL",12
"SYLMAR LDSHP ACAD",32
"SYLVAN PARK EEC",11
"SYLVAN PARK EL",21
"TAFT CHS",65
"TAPER AVE EL",15
"TARZANA EL",6
"TELFAIR AVE EEC",7
"TELFAIR AVE EL",32
"THOREAU HS",2
"TOLAND WAY EL",9
"TOLUCA LAKE EEC",1
"TOLUCA LAKE EL",19
"TOPANGA EL CS",3
"TOPEKA DR CAS",9
"TORRES ELA PA MAG",16
"TORRES ENG & TECH",18
"TORRES HS SJLA MAG",13
"TORRES HUM/ART/TECH",28
"TORRES RENAISSANCE",25
"TOWNE AVE EL",11
"TRINITY EEC",3
"TRINITY ST EL",18
"TULSA ST EL",8
"TWEEDY EL",15
"UNION AVE EL",47
"UNIVERSITY HS CHARTER",30
"UTAH ST EL",8
"VALERIO ST EL",39
"VALLEY ACAD ARTS/SCI",24
"VALLEY VIEW EL",1
"VAN DEENE AVE EL",15
"VAN GOGH CHTR",8
"VAN NESS AVE EL",4
"VAN NUYS EL",53
"VAN NUYS MS",36
"VAN NUYS SH",71
"VANALDEN AVE EEC",1
"VANALDEN AVE EL",17
"VAUGHN EEC",5
"VENA AVE EL",16
"VENICE SH",80
"VENICE SKILLS CENTER",3
"VERDGO HLS SH",24
"VERMONT AVE EL",16
"VERNON CITY EL",8
"VICTORIA AVE EL",16
"VICTORY BLVD EL",17
"VIEW PARK CONTN HS",1
"VINE ST EEC",4
"VINE ST EL",11
"VINEDALE COLLEGE PRP",4
"VINTAGE EL M/S/T MAG",24
"VIRGIL MS",35
"VIRGINIA RD EL",9
"VISTA DEL VALLE ACAD",27
"VISTA MS",33
"VLADOVIC HARBOR TPA",4
"VOCES MAG",14
"WADSWORTH AVE EEC",3
"WADSWORTH AVE EL",45
"WALGROVE AVE EL",5
"WALNUT PARK EL",22
"WALNUT PARK MS SJ/SL",16
"WALNUT PARK MS STEM",29
"WARNER AVE EL",13
"WASHINGTON PC",19
"WASHINGTON PREP SH",30
"WATERS EMP PREP CTR",11
"WEBSTER MS",6
"WEEMES EL",30
"WEIGAND AVE EL",14
"WELBY WAY CEL",14
"WESM HLTH/SPORTS MED",20
"WEST ADAMS PREP SH",48
"WEST ATHENS EL",24
"WEST HOLLYWOOD EL",5
"WEST VALLEY OCC CTR",19
"WEST VERNON AVE EL",30
"WESTERN AV TECH MAG",22
"WESTMINSTER AVE EEC",0
"WESTMINSTER MTES MAG",5
"WESTPORT HTS EL",10
"WESTSIDE GLBL AWR MAG",4
"WESTWOOD CEL",10
"WHITE EL",15
"WHITE MS",35
"WHITE POINT EL",9
"WHITMAN HS",3
"WIDNEY CPTC",9
"WILBUR CEA",23
"WILLENBERG SP ED CTR",5
"WILLOW EL",25
"WILMINGTON EEC",2
"WILMINGTON PARK EL",12
"WILMINGTON STEAM MAG",35
"WILSHIRE CREST EL",5
"WILSHIRE PARK EL",14
"WILSON SH",64
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",1
"WILTON PL EL",11
"WINDSOR HILLS EL MAG",10
"WINNETKA AVE EL",24
"WISDOM EL",31
"WONDERLAND AVE EL",3
"WOODCREST EL",37
"WOODEN HS",2
"WOODLAKE ECC",7
"WOODLAND HILLS ACAD",18
"WOODLAND HILLS CES",11
"WOODLAWN AVE EL",21
"WRIGHT ENG DES MAG",19
"YES ACADEMY",28
"YORKDALE EL",14
"YOUNG HS",1
"YTH OPP UNLTD ALT HS",2
"District Wide",16923
