"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.218679746576742"
"Bell/Cudahy/Maywood Community of Schools","9.9541344114426611"
"Boyle Heights Community of Schools","14.666053951523804"
"Canoga Park/Chatsworth Community of Schools","13.489107545656882"
"Carson Community of Schools","20.150456743686192"
"Cleveland Community of Schools","19.437668257315853"
"Downtown Community of Schools","6.1981550158569467"
"Eagle Rock/Highland Park Community of Schools","10.572612704051425"
"East Los Angeles Community of Schools","4.0218790218790215"
"Fairfax Community of Schools","9.9068753715078266"
"Fremont Community of Schools","22.016732716864819"
"Gardena Community of Schools","17.665763749852786"
"Glassell Park/Los Feliz Community of Schools","13.62440655229152"
"H.E.E.T. (C/D) Community of Schools","25.7864878803507"
"H.E.E.T. (W) Community of Schools","2.1157752200406228"
"Hamilton Community of Schools","14.675276162015049"
"Harbor City/Lomita Community of Schools","19.988007195682592"
"Historic Central Avenue Community of Schools","4.0489518275956309"
"Hollywood Community of Schools","12.434374136501797"
"Huntington Park/Vernon Community of Schools","7.4134479946623175"
"Kennedy/NAHS/VAAS Community of Schools","9.8121353470854178"
"Kreatwn/PcoUnion Community of Schools","5.1520896875772815"
"LA Mid-City Community of Schools","10.21763563911311"
"Lincoln Heights/El Sereno Community of Schools","10.408534998698935"
"MacArthur Park Community of Schools","7.5722009359240356"
"Manual Arts/Vermont Square Community of Schools","9.7639298732858872"
"Monroe Community of Schools","13.498312710911136"
"North Hollywood/Valley Village Community of Schools","7.638965514314572"
"Panorama City Community of Schools","18.427235454001014"
"Reseda Community of Schools","11.81288391872736"
"Rivera Community of Schools","5.6182931625372214"
"San Fernando Valley/Sylmar Community of Schools","8.48824378236143"
"San Pedro Community of Schools","16.509663008643294"
"South Gate Community of Schools","6.2274255822642912"
"South Mid-City Community of Schools","10.775862068965518"
"Sun Valley Community of Schools","13.249162185332398"
"Sunland/Tujunga Community of Schools","15.273393748090825"
"Taft Community of Schools","25.038696166803241"
"Van Nuys/Valley Glen Community of Schools","8.12860706938704"
"Venice Community of Schools","14.561162951547731"
"West LA Community of Schools","7.3190368147551785"
"Westchester Community of Schools","13.318771476519006"
"Wilmington Community of Schools","19.31807205640877"
"District Wide","11.914571329721076"
