"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","25.999480010399793"
"Bell/Cudahy/Maywood Community of Schools","41.526260253922871"
"Boyle Heights Community of Schools","25.74002574002574"
"Canoga Park/Chatsworth Community of Schools","98.22908974376837"
"Carson Community of Schools","59.837351199920214"
"Cleveland Community of Schools","61.772133500481459"
"Downtown Community of Schools","38.849075474661312"
"Eagle Rock/Highland Park Community of Schools","54.542690832357223"
"East Los Angeles Community of Schools","32.558848386605156"
"Fairfax Community of Schools","55.165550736081514"
"Fremont Community of Schools","49.34234751741711"
"Gardena Community of Schools","74.852808097509751"
"Glassell Park/Los Feliz Community of Schools","76.525356382509045"
"H.E.E.T. (C/D) Community of Schools","75.7963352471908"
"H.E.E.T. (W) Community of Schools","43.463658454669378"
"Hamilton Community of Schools","78.355949709726815"
"Harbor City/Lomita Community of Schools","66.055232336576822"
"Historic Central Avenue Community of Schools","16.370552265395542"
"Hollywood Community of Schools","51.483487148196168"
"Huntington Park/Vernon Community of Schools","41.019168573006233"
"Kennedy/NAHS/VAAS Community of Schools","71.428571428571431"
"Kreatwn/PcoUnion Community of Schools","57.889822595704949"
"LA Mid-City Community of Schools","93.5214010274543"
"Lincoln Heights/El Sereno Community of Schools","36.825934251966338"
"MacArthur Park Community of Schools","41.725342930162206"
"Manual Arts/Vermont Square Community of Schools","38.084821733738274"
"Monroe Community of Schools","69.52730019484811"
"North Hollywood/Valley Village Community of Schools","63.7250947809954"
"Panorama City Community of Schools","31.672449288089719"
"Reseda Community of Schools","71.347289706121416"
"Rivera Community of Schools","28.274923963380154"
"San Fernando Valley/Sylmar Community of Schools","64.417025915465032"
"San Pedro Community of Schools","84.6289413530161"
"South Gate Community of Schools","23.83600826314953"
"South Mid-City Community of Schools","34.695116662329774"
"Sun Valley Community of Schools","50.291238815828983"
"Sunland/Tujunga Community of Schools","107.31756014774884"
"Taft Community of Schools","107.15724066509406"
"Van Nuys/Valley Glen Community of Schools","50.956923623866807"
"Venice Community of Schools","80.773792482925032"
"West LA Community of Schools","136.86674336493832"
"Westchester Community of Schools","78.367924766792228"
"Wilmington Community of Schools","47.7326968973747"
"District Wide","57.614989557283145"
