"School name","Cases among staff and students"
"Unassigned",256
"102ND ST EEC",0
"107TH ST EL",12
"109TH ST EL",2
"10TH ST EL",7
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",0
"118TH ST EL",2
"122ND ST EL",19
"135TH ST EL",9
"153RD ST EL",6
"156TH ST EL",4
"15TH ST EL",10
"186TH ST EL",7
"1ST ST EL",5
"20TH ST EL",5
"232ND PL EL",3
"24TH ST EEC",1
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",5
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",13
"42ND ST EL",3
"49TH ST EL",2
"4TH ST EEC",0
"4TH ST EL",2
"4TH ST PC",3
"52ND ST EL",3
"54TH ST EL",12
"59TH ST EL",0
"61ST ST EL",4
"66TH ST EEC",2
"66TH ST EL",5
"6TH AVE EL",3
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",9
"7TH ST EL AI MAG",4
"92ND ST EL",2
"93RD ST EL",5
"95TH ST EEC",2
"95TH ST EL",8
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",4
"ACAD ENRICH SCI MAG",3
"ADAMS MS",7
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",2
"ALDAMA EL",1
"ALEXANDER SCS",10
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",3
"AMANECER PC",2
"AMBLER AVE EL",8
"AMESTOY EL",14
"ANATOLA AVE EL",2
"ANDASOL AVE EL",3
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",8
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",9
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",4
"ARAGON AVE EL",3
"ARLETA SH",14
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",2
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",3
"ATWATER AVE EL",0
"AUDUBON MS",7
"AURORA EL",6
"AVALON GARDENS EL",1
"BACA ARTS ACAD",1
"BAKEWELL PC",2
"BALA",1
"BALBOA EL G/HG/HA MAG",18
"BALDWIN HILLS EL",3
"BANCROFT MS",6
"BANDINI ST EL",1
"BANNEKER CTC",5
"BANNING SH",21
"BARRETT EL",4
"BARTON HILL EL",6
"BASSETT ST EL",8
"BEACHY AVE EL",2
"BECKFORD CES",3
"BEETHOVEN ST EL",5
"BELL SH",4
"BELLINGHAM EL",2
"BELMONT SH",7
"BELVEDERE EL",9
"BELVEDERE MS",3
"BERENDO MS",1
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",5
"BERTRAND AVE EL",1
"BETHUNE MS",10
"BLYTHE ST EL",2
"BONITA ST EL",4
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",4
"BRADDOCK DR EL",5
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",3
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",7
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",6
"BRIDGE ST EL",2
"BRIDGES SCHOOL",22
"BRIGHT EL",3
"BROAD AVE EL",5
"BROADACRES AV EL",5
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",9
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",1
"BRYSON AVE EL",3
"BUCHANAN ST EL",0
"BUDLONG AVE EL",5
"BURBANK BLVD EL",4
"BURBANK MS A/T/C MAG",0
"BURKE HS",0
"BURROUGHS MS",11
"BURTON ST EL",7
"BUSHNELL WAY EL",1
"BYRD MS",10
"CABRILLO AVE EEC",2
"CABRILLO AVE EL",3
"CAHUENGA EL",3
"CALABASH CA",4
"CALAHAN ST EL",8
"CALVERT CES",2
"CAMELLIA AVE EL",5
"CANFIELD AVE EL",2
"CANOGA PARK EEC",1
"CANOGA PARK EL",2
"CANOGA PRK SH",6
"CANTARA ST EL",3
"CANTERBURY AVE EL",12
"CANYON CEL",3
"CAPISTRANO AVE EL",2
"CARDENAS EL",7
"CARLSON HOSPITAL",2
"CARNEGIE MS",3
"CAROLDALE LC",9
"CARPENTER COMM CHTR",6
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",2
"CARSON SH",17
"CARSON ST EL",5
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",2
"CARVER MS",3
"CASTELAR ST EEC",2
"CASTELAR ST EL",10
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",4
"CASTRO MS",2
"CATSKILL AVE EL",7
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",4
"CHANDLER EL",2
"CHAPMAN EL",2
"CHARNOCK ROAD EL",2
"CHASE ST EEC",3
"CHASE ST EL",5
"CHATSWORTH CHS",11
"CHATSWORTH UP/CD MAG",4
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",2
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",1
"CHEREMOYA AVE EL",3
"CHEVIOT HILLS HS",0
"CIENEGA EL",9
"CIMARRON AVE EL",5
"CITY OF ANGELS",9
"CITY TERRACE EL",4
"CLEVELAND CHS",17
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",0
"CLINTON MS",13
"CLOVER AVE EL",0
"COCHRAN MS",4
"COEUR D ALENE AVE EL",2
"COHASSET ST EL",5
"COLDWATER CYN EL",2
"COLFAX CEL",7
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",4
"COLUMBUS MS",6
"COMMONWLTH AVE EL",7
"COMMUNITY EL MAG CS",1
"COMPTON AVE EL",2
"CONTRERAS LC ALC",4
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",2
"CONTRERAS LC SOC JUS",5
"CORONA AVE EL",7
"CORTINES SCH OF VAPA",6
"COUGHLIN EL",1
"COWAN AVE EL",12
"CRENSHAW ARTS TECH",2
"CRENSHAW MAG STEMM",2
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",3
"CRESTWOOD ST STEAM MG",6
"CRUZ EEC",3
"CURTISS MS",9
"DACOTAH EEC",3
"DAHLIA HTS EL",2
"DANA MS",16
"DANUBE AVE EL",1
"DARBY AVE EL",8
"DAYTON EEC",1
"DAYTON HEIGHTS EL",1
"DBM",9
"DE LA TORRE JR EL",3
"DEARBORN EL CA",5
"DEL AMO EL",3
"DEL OLMO EL",3
"DELEVAN DRIVE EL",7
"DENA EL",3
"DENKER AVE EL",3
"DIXIE CYN CC",4
"DODSON MS",20
"DOLORES ST EEC",1
"DOLORES ST EL",5
"DOMINGUEZ EL",5
"DORRIS PLACE EL",2
"DORSEY SH",3
"DREW MS",2
"DREW MS UP PBLC SRVC",0
"DYER ST EL",8
"DYMALLY SH",5
"EAGLE ROCK EL",11
"EAGLE ROCK HS",13
"EAGLE TREE CONTN HS",0
"EARHART HS",2
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",6
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",9
"EDISON MS",3
"EINSTEIN HS",0
"EL DORADO AVE EL",5
"EL ORO WAY CES",3
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",7
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",4
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",4
"EMELITA ST EL",1
"EMERSON CC",7
"ENADIA WAY",3
"ENCINO CEL",5
"ERWIN EL",14
"ESCALANTE EEC",0
"ESCALANTE EL",6
"ESCUTIA PC",2
"ESHELMAN AVE EL",2
"ESPERANZA EL",2
"ESTRELLA EEC",1
"ESTRELLA EL",5
"EUCLID AVE EL",9
"EVANS CAS",4
