"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","8.1679326962345833"
"Bell/Cudahy/Maywood Community of Schools","12.536139339188754"
"Boyle Heights Community of Schools","5.0164036399024807"
"Canoga Park/Chatsworth Community of Schools","18.836648583484024"
"Carson Community of Schools","16.576147898241953"
"Cleveland Community of Schools","17.796585033071988"
"Downtown Community of Schools","5.4289405965319926"
"Eagle Rock/Highland Park Community of Schools","3.2838206158258259"
"East Los Angeles Community of Schools","18.086304556926642"
"Fairfax Community of Schools","7.6373773246267236"
"Fremont Community of Schools","8.0546426960500028"
"Gardena Community of Schools","7.2241285894888927"
"Glassell Park/Los Feliz Community of Schools","8.5460042089070729"
"H.E.E.T. (C/D) Community of Schools","9.63298333493883"
"H.E.E.T. (W) Community of Schools","6.6005148401575315"
"Hamilton Community of Schools","5.5312028983503181"
"Harbor City/Lomita Community of Schools","5.78251944372163"
"Historic Central Avenue Community of Schools","18.379162114420495"
"Hollywood Community of Schools","8.8896790825851184"
"Huntington Park/Vernon Community of Schools","9.9772186840048551"
"Jefferson/South Central (West) Community of Schools","5.9429712479051018"
"Kennedy/NAHS/VAAS Community of Schools","7.6813174995775269"
"Kreatwn/PcoUnion Community of Schools","19.996211244185311"
"LA Mid-City Community of Schools","7.5354543125405025"
"Lincoln Heights/El Sereno Community of Schools","7.0296024369288448"
"MacArthur Park Community of Schools","7.9013906447534765"
"Manual Arts/Vermont Square Community of Schools","6.728494050889843"
"Monroe Community of Schools","10.984786071291262"
"North Hollywood/Valley Village Community of Schools","8.6485738501721077"
"Panorama City Community of Schools","10.838933448948623"
"Reseda Community of Schools","8.043191940721675"
"Rivera Community of Schools","11.373329542223486"
"San Fernando Valley/Sylmar Community of Schools","10.542962572482868"
"San Pedro Community of Schools","19.107959973852267"
"South Gate Community of Schools","12.039915862235034"
"South Mid-City Community of Schools","12.253212639188837"
"Sun Valley Community of Schools","10.935535021050905"
"Sunland/Tujunga Community of Schools","15.444015444015445"
"Taft Community of Schools","16.742940060274584"
"Van Nuys/Valley Glen Community of Schools","15.981691374361532"
"Venice Community of Schools","14.95233941810479"
"West LA Community of Schools","5.4235817333767216"
"Westchester Community of Schools","5.52959716884625"
"Wilmington Community of Schools","13.388673182487617"
"District Wide","11.061353641531696"
