"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","4.0292523722223343"
"Bell/Cudahy/Maywood Community of Schools","8.1706578060422022"
"Boyle Heights Community of Schools","7.9657155602287748"
"Canoga Park/Chatsworth Community of Schools","9.0627701402637957"
"Carson Community of Schools","17.275240034914169"
"Cleveland Community of Schools","10.064228073706746"
"Downtown Community of Schools","10.774165209391757"
"Eagle Rock/Highland Park Community of Schools","29.319520581414981"
"East Los Angeles Community of Schools","2.0720950953509094"
"Fairfax Community of Schools","24.882349759290314"
"Fremont Community of Schools","16.312971778558822"
"Gardena Community of Schools","12.374427682719674"
"Glassell Park/Los Feliz Community of Schools","22.644481638279018"
"H.E.E.T. (C/D) Community of Schools","24.82147630503685"
"H.E.E.T. (W) Community of Schools","11.977960552583246"
"Hamilton Community of Schools","26.1992092602296"
"Harbor City/Lomita Community of Schools","20.406341270549824"
"Historic Central Avenue Community of Schools","8.7291349427271765"
"Hollywood Community of Schools","14.27619682116684"
"Huntington Park/Vernon Community of Schools","3.1345505838100465"
"Kennedy/NAHS/VAAS Community of Schools","5.0127825956188286"
"Kreatwn/PcoUnion Community of Schools","12.190776271122866"
"LA Mid-City Community of Schools","10.279341094235859"
"Lincoln Heights/El Sereno Community of Schools","5.4774411585883538"
"MacArthur Park Community of Schools","11.8042075442002"
"Manual Arts/Vermont Square Community of Schools","7.875255945818239"
"Monroe Community of Schools","8.6464800179846772"
"North Hollywood/Valley Village Community of Schools","23.591237075662793"
"Panorama City Community of Schools","13.011985484407305"
"Reseda Community of Schools","21.78669014787716"
"Rivera Community of Schools","17.637631036095794"
"San Fernando Valley/Sylmar Community of Schools","18.078447996409245"
"San Pedro Community of Schools","8.7347687469974229"
"South Gate Community of Schools","8.0208294771653161"
"South Mid-City Community of Schools","13.127570815951458"
"Sun Valley Community of Schools","20.370440227847148"
"Sunland/Tujunga Community of Schools","5.0284105194348063"
"Taft Community of Schools","19.412868574879749"
"Van Nuys/Valley Glen Community of Schools","19.06827634699496"
"Venice Community of Schools","15.397407076648292"
"West LA Community of Schools","41.858518208455415"
"Westchester Community of Schools","22.816580048168337"
"Wilmington Community of Schools","3.4132799344650251"
"District Wide","14.014422744196992"
