"School name","Cases among staff and students"
"Unassigned",97
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",1
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",2
"118TH ST EL",8
"122ND ST EL",1
"135TH ST EL",3
"153RD ST EL",2
"156TH ST EL",1
"15TH ST EL",4
"186TH ST EL",9
"1ST ST EL",1
"20TH ST EL",1
"232ND PL EL",3
"24TH ST EEC",0
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",6
"2ND ST EL",1
"32ND ST USC PA MAG",4
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",1
"52ND ST EL",8
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",2
"66TH ST EEC",1
"66TH ST EL",3
"6TH AVE EL",0
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",4
"7TH ST EL AI MAG",1
"92ND ST EL",5
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",2
"96TH ST EL",4
"97TH ST EEC",0
"99TH ST EL",4
"9TH ST EL",1
"ACAD ENRICH SCI MAG",1
"ADAMS MS",4
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",4
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",3
"AMESTOY EL",0
"ANATOLA AVE EL",0
"ANDASOL AVE EL",3
"ANGELES MESA EL",1
"ANGELOU COMMUNITY SH",6
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",3
"APPERSON ST EL",5
"ARAGON AVE EL",0
"ARLETA SH",7
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",1
"ARMINTA ST EL",4
"ARROYO SECO MUS/S MAG",1
"ASCOT AVE EL",1
"ATWATER AVE EL",3
"AUDUBON MS",1
"AURORA EL",2
"AVALON GARDENS EL",1
"BACA ARTS ACAD",2
"BAKEWELL PC",0
"BALA",1
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",3
"BANCROFT MS",1
"BANDINI ST EL",5
"BANNEKER CTC",0
"BANNING SH",6
"BARRETT EL",3
"BARTON HILL EL",2
"BASSETT ST EL",1
"BEACHY AVE EL",2
"BECKFORD CES",6
"BEETHOVEN ST EL",1
"BELL SH",4
"BELLINGHAM EL",3
"BELMONT SH",2
"BELVEDERE EL",5
"BELVEDERE MS",2
"BERENDO MS",0
"BERNSTEIN SH",5
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",1
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",3
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",0
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",5
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",1
"BRIDGES SCHOOL",7
"BRIGHT EL",1
"BROAD AVE EL",3
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",2
"BROADWAY EL",1
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",2
"BROOKLYN AVE EL",0
"BRYSON AVE EL",2
"BUCHANAN ST EL",1
"BUDLONG AVE EL",2
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",6
"BURKE HS",1
"BURROUGHS MS",4
"BURTON ST EL",0
"BUSHNELL WAY EL",1
"BYRD MS",3
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",1
"CALABASH CA",1
"CALAHAN ST EL",0
"CALVERT CES",0
"CAMELLIA AVE EL",4
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",2
"CANOGA PRK SH",4
"CANTARA ST EL",2
"CANTERBURY AVE EL",2
"CANYON CEL",1
"CAPISTRANO AVE EL",5
"CARDENAS EL",2
"CARLSON HOSPITAL",0
"CARNEGIE MS",5
"CAROLDALE LC",8
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",1
"CARSON ACAD MED ARTS",0
"CARSON SH",2
"CARSON ST EL",2
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",0
"CARVER MS",3
"CASTELAR ST EEC",0
"CASTELAR ST EL",0
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",0
"CASTRO MS",1
"CATSKILL AVE EL",1
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",1
"CHANDLER EL",0
"CHAPMAN EL",1
"CHARNOCK ROAD EL",1
"CHASE ST EEC",0
"CHASE ST EL",2
"CHATSWORTH CHS",8
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",2
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",3
"CIMARRON AVE EL",1
"CITY OF ANGELS",1
"CITY TERRACE EL",2
"CLEVELAND CHS",10
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",4
"COEUR D ALENE AVE EL",2
"COHASSET ST EL",1
"COLDWATER CYN EL",8
"COLFAX CEL",3
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",2
"COLUMBUS MS",2
"COMMONWLTH AVE EL",1
"COMMUNITY EL MAG CS",1
"COMPTON AVE EL",1
"CONTRERAS LC ALC",2
