"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.7650178715554015"
"Bell/Cudahy/Maywood Community of Schools","12.362950190324366"
"Boyle Heights Community of Schools","9.3447027216446674"
"Canoga Park/Chatsworth Community of Schools","5.174811604515023"
"Carson Community of Schools","9.46415665760402"
"Cleveland Community of Schools","6.9432390210032979"
"Downtown Community of Schools","6.2529799357506315"
"Eagle Rock/Highland Park Community of Schools","13.748657357679914"
"East Los Angeles Community of Schools","11.276275379910984"
"Fairfax Community of Schools","8.1978132333200122"
"Fremont Community of Schools","8.56971462850287"
"Gardena Community of Schools","6.453417084346162"
"Glassell Park/Los Feliz Community of Schools","15.973240124779194"
"H.E.E.T. (C/D) Community of Schools","5.46438134095918"
"H.E.E.T. (W) Community of Schools","5.6756910153811235"
"Hamilton Community of Schools","5.6313916294994817"
"Harbor City/Lomita Community of Schools","8.3668005354752335"
"Historic Central Avenue Community of Schools","6.4131340986340026"
"Hollywood Community of Schools","6.6185717122245018"
"Huntington Park/Vernon Community of Schools","9.9021213390714848"
"Kennedy/NAHS/VAAS Community of Schools","10.536644473859242"
"Kreatwn/PcoUnion Community of Schools","10.8095448280832"
"LA Mid-City Community of Schools","4.9862877088007975"
"Lincoln Heights/El Sereno Community of Schools","10.212528084452233"
"MacArthur Park Community of Schools","14.252027674846468"
"Manual Arts/Vermont Square Community of Schools","9.5263498837785328"
"Monroe Community of Schools","8.4316321110277315"
"North Hollywood/Valley Village Community of Schools","10.063087819793321"
"Panorama City Community of Schools","13.733622654983932"
"Reseda Community of Schools","11.094043352107869"
"Rivera Community of Schools","9.4515896846804281"
"San Fernando Valley/Sylmar Community of Schools","16.443311682972951"
"San Pedro Community of Schools","7.5364260592865522"
"SO Los Angeles Community of Schools","11.649703991612213"
"South Gate Community of Schools","13.261681811891693"
"South Mid-City Community of Schools","1.3857517010102129"
"Sun Valley Community of Schools","30.069159065851458"
"Sunland/Tujunga Community of Schools","16.363933889707088"
"Taft Community of Schools","8.697339283205439"
"Van Nuys/Valley Glen Community of Schools","11.919424689101673"
"Venice Community of Schools","7.7418855362223473"
"West LA Community of Schools","4.52108180445417"
"Westchester Community of Schools","4.8541332945002669"
"Wilmington Community of Schools","16.251002145132283"
"District Wide","10.221092739852789"
