"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","11.622276029055689"
"Bell/Cudahy/Maywood Community of Schools","5.9170430563499732"
"Boyle Heights Community of Schools","7.0896845090393485"
"Canoga Park/Chatsworth Community of Schools","0.65630147864723132"
"Carson Community of Schools","7.8661014727089977"
"Cleveland Community of Schools","4.3918206731782723"
"Downtown Community of Schools","4.7366426676771507"
"Eagle Rock/Highland Park Community of Schools","11.269754579421429"
"East Los Angeles Community of Schools","8.0294412847106056"
"Fairfax Community of Schools","4.1419873255187838"
"Fremont Community of Schools","5.0512703945042174"
"Gardena Community of Schools","4.364048964629383"
"Glassell Park/Los Feliz Community of Schools","4.76381028601917"
"H.E.E.T. (C/D) Community of Schools","3.6776198444366806"
"H.E.E.T. (W) Community of Schools","3.8505968425105892"
"Hamilton Community of Schools","2.2835221044939713"
"Harbor City/Lomita Community of Schools","2.428304315096768"
"Historic Central Avenue Community of Schools","5.5593647499212429"
"Hollywood Community of Schools","2.8561907935450086"
"Huntington Park/Vernon Community of Schools","2.3158512297170026"
"Kennedy/NAHS/VAAS Community of Schools","4.68427955780401"
"Kreatwn/PcoUnion Community of Schools","2.7360280169268933"
"LA Mid-City Community of Schools","3.7856322636819058"
"Lincoln Heights/El Sereno Community of Schools","4.3152739120115653"
"MacArthur Park Community of Schools","10.455192963655136"
"Manual Arts/Vermont Square Community of Schools","3.8565740124760168"
"Monroe Community of Schools","4.2605768821098371"
"North Hollywood/Valley Village Community of Schools","4.70595617186152"
"Panorama City Community of Schools","5.5322739028809318"
"Reseda Community of Schools","6.0529023666848252"
"Rivera Community of Schools","2.9314552476713254"
"San Fernando Valley/Sylmar Community of Schools","11.291175649094031"
"San Pedro Community of Schools","5.0959741803974854"
"SO Los Angeles Community of Schools","4.2752399478420724"
"South Gate Community of Schools","7.0111067616282128"
"South Mid-City Community of Schools","4.18894955108424"
"Sun Valley Community of Schools","4.34392285193015"
"Sunland/Tujunga Community of Schools","7.1333460148373593"
"Taft Community of Schools","4.7641734159123388"
"Van Nuys/Valley Glen Community of Schools","2.8819274330672355"
"Venice Community of Schools","0.98406794005058107"
"West LA Community of Schools","6.4566115702479339"
"Westchester Community of Schools","2.4432553934862811"
"Wilmington Community of Schools","1.0975502678022653"
"District Wide","4.9881857682153621"
