"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.286372613561554"
"Bell/Cudahy/Maywood Community of Schools","7.7324569882080025"
"Boyle Heights Community of Schools","5.9461870075813881"
"Canoga Park/Chatsworth Community of Schools","13.583880461851935"
"Carson Community of Schools","11.578317670442486"
"Cleveland Community of Schools","21.508740369950335"
"Downtown Community of Schools","7.363770250368189"
"Eagle Rock/Highland Park Community of Schools","9.6264921062764728"
"East Los Angeles Community of Schools","6.5012636831284079"
"Fairfax Community of Schools","15.017833677492021"
"Fremont Community of Schools","22.170491076377342"
"Gardena Community of Schools","13.039818865061582"
"Glassell Park/Los Feliz Community of Schools","6.3164543636172228"
"H.E.E.T. (C/D) Community of Schools","26.234199856904365"
"H.E.E.T. (W) Community of Schools","10.637166258908627"
"Hamilton Community of Schools","5.3893103030139713"
"Harbor City/Lomita Community of Schools","21.631911395690924"
"Historic Central Avenue Community of Schools","10.182988299746443"
"Hollywood Community of Schools","5.688686624475574"
"Huntington Park/Vernon Community of Schools","10.752954994747595"
"Jefferson/South Central (West) Community of Schools","2.3444185255951893"
"Kennedy/NAHS/VAAS Community of Schools","10.594342621040365"
"Kreatwn/PcoUnion Community of Schools","3.1200599051501787"
"LA Mid-City Community of Schools","13.283544640089739"
"Lincoln Heights/El Sereno Community of Schools","11.369148678146981"
"MacArthur Park Community of Schools","1.5379173523214862"
"Manual Arts/Vermont Square Community of Schools","9.8416586475373986"
"Monroe Community of Schools","9.05936602556553"
"North Hollywood/Valley Village Community of Schools","13.675447443546044"
"Panorama City Community of Schools","9.2734269949459822"
"Reseda Community of Schools","14.86134366361844"
"Rivera Community of Schools","8.0906803453102363"
"San Fernando Valley/Sylmar Community of Schools","7.8853988697594959"
"San Pedro Community of Schools","5.8797013111733927"
"South Gate Community of Schools","11.180914179495602"
"South Mid-City Community of Schools","4.66345406497746"
"Sun Valley Community of Schools","14.856517319571507"
"Sunland/Tujunga Community of Schools","17.921146953405017"
"Taft Community of Schools","13.722336151494591"
"Van Nuys/Valley Glen Community of Schools","19.505688110339271"
"Venice Community of Schools","9.8149874858909545"
"West LA Community of Schools","27.266816284581665"
"Westchester Community of Schools","5.3504547886570366"
"Wilmington Community of Schools","15.777273444421521"
"District Wide","11.491090511568247"
