"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","20.120724346076457"
"Bell/Cudahy/Maywood Community of Schools","12.148290128164462"
"Boyle Heights Community of Schools","19.532012969256613"
"Canoga Park/Chatsworth Community of Schools","11.715250499620977"
"Carson Community of Schools","16.286202871800437"
"Cleveland Community of Schools","15.373624286709049"
"Downtown Community of Schools","15.539507152262633"
"Eagle Rock/Highland Park Community of Schools","20.917402407244396"
"East Los Angeles Community of Schools","10.884872068737966"
"Fairfax Community of Schools","21.432322084936292"
"Fremont Community of Schools","13.972437528496418"
"Gardena Community of Schools","12.297922769045011"
"Glassell Park/Los Feliz Community of Schools","16.635190277220552"
"H.E.E.T. (C/D) Community of Schools","11.366434917688068"
"H.E.E.T. (W) Community of Schools","5.9598307408069617"
"Hamilton Community of Schools","10.603829160530193"
"Harbor City/Lomita Community of Schools","15.149219815179519"
"Historic Central Avenue Community of Schools","18.274326494887998"
"Hollywood Community of Schools","6.5802461012041844"
"Huntington Park/Vernon Community of Schools","13.216715257531584"
"Kennedy/NAHS/VAAS Community of Schools","17.69523148901834"
"Kreatwn/PcoUnion Community of Schools","23.251488095238095"
"LA Mid-City Community of Schools","16.512339798549455"
"Lincoln Heights/El Sereno Community of Schools","5.3906321594333368"
"MacArthur Park Community of Schools","16.926201760324982"
"Manual Arts/Vermont Square Community of Schools","11.745705476435178"
"Monroe Community of Schools","22.193389784211966"
"North Hollywood/Valley Village Community of Schools","20.992967355935765"
"Panorama City Community of Schools","17.093286611683261"
"Reseda Community of Schools","10.737102056155043"
"Rivera Community of Schools","12.155468441365059"
"San Fernando Valley/Sylmar Community of Schools","17.338534893801473"
"San Pedro Community of Schools","12.890917059839637"
"South Gate Community of Schools","17.120356103406952"
"South Mid-City Community of Schools","15.922875381787126"
"Sun Valley Community of Schools","14.23327590081654"
"Sunland/Tujunga Community of Schools","4.9993750781152357"
"Taft Community of Schools","29.189389301020917"
"Van Nuys/Valley Glen Community of Schools","19.42353308180839"
"Venice Community of Schools","23.400856674840011"
"West LA Community of Schools","30.813884139795636"
"Westchester Community of Schools","5.0417202349441634"
"Wilmington Community of Schools","13.563460038655862"
"District Wide","15.820447553824845"
