"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.0945880058508042"
"Bell/Cudahy/Maywood Community of Schools","3.6322690784933345"
"Boyle Heights Community of Schools","1.782594744910692"
"Canoga Park/Chatsworth Community of Schools","5.8125172559106035"
"Carson Community of Schools","10.297697060475567"
"Cleveland Community of Schools","6.6484941160827074"
"Downtown Community of Schools","5.6446681405522368"
"Eagle Rock/Highland Park Community of Schools","10.894540844624041"
"East Los Angeles Community of Schools","5.2932458183358033"
"Fairfax Community of Schools","8.1839757754317048"
"Fremont Community of Schools","6.8688657213072215"
"Gardena Community of Schools","11.58332464583985"
"Glassell Park/Los Feliz Community of Schools","5.1089744244740318"
"H.E.E.T. (C/D) Community of Schools","15.192950470981463"
"H.E.E.T. (W) Community of Schools","2.0724959068205839"
"Hamilton Community of Schools","15.111827523675197"
"Harbor City/Lomita Community of Schools","5.42667209333876"
"Historic Central Avenue Community of Schools","1.9882692116512575"
"Hollywood Community of Schools","8.19403474270731"
"Huntington Park/Vernon Community of Schools","4.82897384305835"
"Kennedy/NAHS/VAAS Community of Schools","4.431281895997814"
"Kreatwn/PcoUnion Community of Schools","8.9124794517834864"
"LA Mid-City Community of Schools","4.1520192653693915"
"Lincoln Heights/El Sereno Community of Schools","2.602370759762143"
"MacArthur Park Community of Schools","2.8463268152449261"
"Manual Arts/Vermont Square Community of Schools","8.3597186954658973"
"Monroe Community of Schools","0.88292424509977052"
"North Hollywood/Valley Village Community of Schools","8.317737575379498"
"Panorama City Community of Schools","5.9623181492964461"
"Reseda Community of Schools","6.6418703506907546"
"Rivera Community of Schools","3.9070436182349542"
"San Fernando Valley/Sylmar Community of Schools","2.5686800837389709"
"San Pedro Community of Schools","4.6041363561023223"
"South Gate Community of Schools","5.2612887526799685"
"South Mid-City Community of Schools","3.0087856541100009"
"Sun Valley Community of Schools","8.4699432513802169"
"Sunland/Tujunga Community of Schools",0
"Taft Community of Schools","16.303663136676573"
"Van Nuys/Valley Glen Community of Schools","12.239302849309704"
"Venice Community of Schools","14.602475681261653"
"West LA Community of Schools","15.36428725071444"
"Westchester Community of Schools","10.389610389610391"
"Wilmington Community of Schools","10.54382717495724"
"District Wide","6.9105859421748708"
