"School name","Cases among staff and students"
"Unassigned",1592
"102ND ST EEC",4
"107TH ST EL",85
"109TH ST EL",59
"10TH ST EL",46
"112TH ST EEC",7
"112TH ST EL",43
"116TH ST EL",70
"118TH ST EL",63
"122ND ST EL",63
"135TH ST EL",53
"153RD ST EL",24
"156TH ST EL",27
"15TH ST EL",37
"186TH ST EL",84
"1ST ST EL",50
"20TH ST EL",83
"232ND PL EL",44
"24TH ST EEC",7
"24TH ST EL",17
"28TH ST EEC",6
"28TH ST EL",61
"2ND ST EL",43
"32ND ST USC PA MAG",61
"36TH ST EEC",7
"37TH ST EEC",2
"3RD ST EL",35
"42ND ST EL",21
"49TH ST EL",69
"4TH ST EEC",5
"4TH ST EL",41
"4TH ST PC",18
"52ND ST EL",68
"54TH ST EL",21
"59TH ST EL",43
"61ST ST EL",73
"66TH ST EEC",5
"66TH ST EL",125
"6TH AVE EL",22
"74TH ST EL",39
"75TH ST EEC",7
"75TH ST EL",92
"7TH ST EL AI MAG",26
"92ND ST EL",120
"93RD ST EL",119
"95TH ST EEC",5
"95TH ST EL",84
"96TH ST EL",59
"97TH ST EEC",3
"99TH ST EL",107
"9TH ST EL",36
"ACAD ENRICH SCI MAG",45
"ADAMS MS",79
"ADDAMS HS",10
"AGGELER HS",6
"ALBION ST EEC",8
"ALBION ST EL",21
"ALDAMA EL",19
"ALEXANDER SCS",52
"ALEXANDRIA AVE EEC",14
"ALEXANDRIA AVE EL",69
"ALLESANDRO EL",22
"ALTA CALIFORNIA EL",87
"ALTA LOMA EL",42
"AMANECER PC",13
"AMBLER AVE EL",40
"AMESTOY EL",52
"ANATOLA AVE EL",21
"ANDASOL AVE EL",33
"ANGELES MESA EL",38
"ANGELOU COMMUNITY SH",140
"ANGEL'S GATE HS",6
"ANN ST EL",5
"ANNALEE AVE EL",28
"ANNANDALE EL",8
"ANTON EEC",15
"ANTON EL",54
"APPERSON ST EL",25
"ARAGON AVE EL",16
"ARLETA SH",123
"ARLINGTON HTS EL",33
"ARMINTA ST EEC",4
"ARMINTA ST EL",37
"ARROYO SECO MUS/S MAG",21
"ASCOT AVE EL",87
"ATWATER AVE EL",16
"AUDUBON MS",38
"AURORA EL",68
"AVALON GARDENS EL",30
