"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","71.9180134646503"
"Bell/Cudahy/Maywood Community of Schools","80.356291625240047"
"Boyle Heights Community of Schools","65.169117883693247"
"Canoga Park/Chatsworth Community of Schools","133.80443645334614"
"Carson Community of Schools","122.23942628962595"
"Cleveland Community of Schools","107.0838702651687"
"Downtown Community of Schools","95.672470246686515"
"Eagle Rock/Highland Park Community of Schools","105.46920388627201"
"East Los Angeles Community of Schools","124.63302498199745"
"Fairfax Community of Schools","116.89197233556654"
"Fremont Community of Schools","74.266890202653016"
"Gardena Community of Schools","131.4499598966224"
"Glassell Park/Los Feliz Community of Schools","101.9358000490076"
"H.E.E.T. (C/D) Community of Schools","100.57689388188858"
"H.E.E.T. (W) Community of Schools","41.407867494824018"
"Hamilton Community of Schools","100.8291716586992"
"Harbor City/Lomita Community of Schools","130.71231868424726"
"Historic Central Avenue Community of Schools","57.685097055175795"
"Hollywood Community of Schools","89.667277167277163"
"Huntington Park/Vernon Community of Schools","76.398405872438289"
"Kennedy/NAHS/VAAS Community of Schools","167.73134434888121"
"Kreatwn/PcoUnion Community of Schools","89.507151248438291"
"LA Mid-City Community of Schools","90.959170862318572"
"Lincoln Heights/El Sereno Community of Schools","55.545778520832414"
"MacArthur Park Community of Schools","75.448135910711031"
"Manual Arts/Vermont Square Community of Schools","89.742964444227681"
"Monroe Community of Schools","113.20172203831706"
"North Hollywood/Valley Village Community of Schools","139.36889254094464"
"Panorama City Community of Schools","61.911480980217121"
"Reseda Community of Schools","120.11632317612846"
"Rivera Community of Schools","70.951745184054928"
"San Fernando Valley/Sylmar Community of Schools","103.86462976587181"
"San Pedro Community of Schools","147.34731243733381"
"SO Los Angeles Community of Schools","75.073441410075063"
"South Gate Community of Schools","86.165278448291673"
"South Mid-City Community of Schools","114.00863002034838"
"Sun Valley Community of Schools","100.38205108996929"
"Sunland/Tujunga Community of Schools","124.4833939152517"
"Taft Community of Schools","188.51904617997093"
"Van Nuys/Valley Glen Community of Schools","78.658662802732351"
"Venice Community of Schools",128.81064834693
"West LA Community of Schools","141.68796940332521"
"Westchester Community of Schools","219.50850280062573"
"Wilmington Community of Schools","80.665318457588228"
"District Wide","103.45613635168073"
