"School name","Cases among staff and students"
"Unassigned",40
"102ND ST EEC",0
"107TH ST EL",5
"109TH ST EL",1
"10TH ST EL",4
"112TH ST EEC",2
"112TH ST EL",4
"116TH ST EL",1
"118TH ST EL",0
"122ND ST EL",2
"135TH ST EL",9
"153RD ST EL",3
"156TH ST EL",0
"15TH ST EL",1
"186TH ST EL",1
"1ST ST EL",0
"20TH ST EL",1
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",2
"32ND ST USC PA MAG",2
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",2
"42ND ST EL",0
"49TH ST EL",4
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",1
"52ND ST EL",3
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",1
"66TH ST EEC",0
"66TH ST EL",2
"6TH AVE EL",1
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",1
"92ND ST EL",1
"93RD ST EL",2
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",2
"ACAD ENRICH SCI MAG",4
"ADAMS MS",2
"ADDAMS HS",0
"AGGELER HS",1
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",4
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",6
"AMESTOY EL",2
"ANATOLA AVE EL",0
"ANDASOL AVE EL",5
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",3
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",2
"APPERSON ST EL",3
"ARAGON AVE EL",0
"ARLETA SH",0
"ARLINGTON HTS EL",2
"ARMINTA ST EEC",1
"ARMINTA ST EL",0
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",2
"ATWATER AVE EL",2
"AUDUBON MS",1
"AURORA EL",1
"AVALON GARDENS EL",3
"BACA ARTS ACAD",0
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",3
"BANCROFT MS",3
"BANDINI ST EL",0
"BANNEKER CTC",0
"BANNING SH",3
"BARRETT EL",2
"BARTON HILL EL",1
"BASSETT ST EL",4
"BEACHY AVE EL",0
"BECKFORD CES",0
"BEETHOVEN ST EL",2
"BELL SH",1
"BELLINGHAM EL",6
"BELMONT SH",1
"BELVEDERE EL",0
"BELVEDERE MS",0
"BERENDO MS",0
"BERNSTEIN SH",1
"BERNSTEIN SH STEM",0
"BERTRAND AVE EL",1
"BETHUNE MS",2
"BLYTHE ST EL",2
"BONITA ST EL",0
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",5
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",0
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",1
"BRIDGES SCHOOL",5
"BRIGHT EL",0
"BROAD AVE EL",5
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",1
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",3
"BRYSON AVE EL",0
"BUCHANAN ST EL",2
"BUDLONG AVE EL",3
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",2
"BURKE HS",0
"BURROUGHS MS",2
"BURTON ST EL",0
"BUSHNELL WAY EL",0
"BYRD MS",3
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",0
"CALAHAN ST EL",0
"CALVERT CES",0
"CAMELLIA AVE EL",1
"CANFIELD AVE EL",0
"CANOGA PARK EEC",0
"CANOGA PARK EL",1
"CANOGA PRK SH",2
"CANTARA ST EL",1
"CANTERBURY AVE EL",4
"CANYON CEL",3
"CAPISTRANO AVE EL",1
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",2
"CARPENTER COMM CHTR",2
"CARSON ACAD ED & EMP",3
"CARSON ACAD MED ARTS",1
"CARSON SH",1
"CARSON ST EL",9
"CARSON-GORE ACADEMY",1
"CARTHAY EL ES MAG",2
"CARVER MS",1
"CASTELAR ST EEC",1
"CASTELAR ST EL",0
"CASTLE HTS EL",3
"CASTLEBAY LN CHTR",8
"CASTRO MS",1
"CATSKILL AVE EL",4
