"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools",0
"Bell/Cudahy/Maywood Community of Schools","0.720772668300418"
"Boyle Heights Community of Schools","3.51367257842078"
"Canoga Park/Chatsworth Community of Schools","6.5125837590633457"
"Carson Community of Schools","2.7985596746207948"
"Cleveland Community of Schools","9.4682623844871987"
"Downtown Community of Schools","0.92818623128544508"
"Eagle Rock/Highland Park Community of Schools","5.8829296989900968"
"East Los Angeles Community of Schools","2.990989643698359"
"Fairfax Community of Schools","1.1590843233845263"
"Fremont Community of Schools","0.76117403483132384"
"Gardena Community of Schools","1.156737998843262"
"Glassell Park/Los Feliz Community of Schools","6.1045713064800022"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","2.0676963794636394"
"Hamilton Community of Schools","3.7538007232322728"
"Harbor City/Lomita Community of Schools",0
"Historic Central Avenue Community of Schools","1.9841269841269842"
"Hollywood Community of Schools","5.7088052612349287"
"Huntington Park/Vernon Community of Schools","0.80238790640947466"
"Kennedy/NAHS/VAAS Community of Schools","3.6835940090027037"
"Kreatwn/PcoUnion Community of Schools","1.9703074664801441"
"LA Mid-City Community of Schools","1.3741548947397351"
"Lincoln Heights/El Sereno Community of Schools","0.637442072451666"
"MacArthur Park Community of Schools",0
"Manual Arts/Vermont Square Community of Schools","3.11779011036977"
"Monroe Community of Schools","5.2887200416045976"
"North Hollywood/Valley Village Community of Schools","6.6441319856818959"
"Panorama City Community of Schools","5.9356868331626824"
"Reseda Community of Schools","12.270517721459248"
"Rivera Community of Schools",0
"San Fernando Valley/Sylmar Community of Schools","1.2812874376173178"
"San Pedro Community of Schools","7.3180325469497527"
"South Gate Community of Schools","2.611528592973682"
"South Mid-City Community of Schools",0
"Sun Valley Community of Schools","1.5379173523214862"
"Sunland/Tujunga Community of Schools","5.062265870203503"
"Taft Community of Schools","17.717799744568389"
"Van Nuys/Valley Glen Community of Schools","7.3203762673401416"
"Venice Community of Schools","6.66725931193884"
"West LA Community of Schools","10.215756783262504"
"Westchester Community of Schools","2.5893990004919858"
"Wilmington Community of Schools","3.5031177748195894"
"District Wide","4.11147421346447"
