"School name","Cases among staff and students"
"CORTINES SCH OF VAPA",91
"COUGHLIN EL",86
"COWAN AVE EL",47
"CRENSHAW ARTS TECH",19
"CRENSHAW MAG STEMM",59
"CRESCENT HTS BL EEC",8
"CRESCENT HTS BL EL MG",31
"CRESTWOOD ST STEAM MG",54
"CRUZ EEC",6
"CURTISS MS",62
"DACOTAH EEC",12
"DAHLIA HTS EL",25
"DANA MS",175
"DANUBE AVE EL",34
"DARBY AVE EL",49
"DAYTON EEC",7
"DAYTON HEIGHTS EL",60
"DBM",97
"DE LA TORRE JR EL",107
"DEARBORN EL CA",64
"DEL AMO EL",53
"DEL OLMO EL",92
"DELEVAN DRIVE EL",56
"DENA EL",53
"DENKER AVE EL",97
"DIXIE CYN CC",37
"DODSON MS",175
"DOLORES ST EEC",17
"DOLORES ST EL",116
"DOMINGUEZ EL",73
"DORRIS PLACE EL",26
"DORSEY SH",84
"DREW MS",94
"DREW MS UP PBLC SRVC",41
"DYER ST EL",78
"DYMALLY SH",95
"EAGLE ROCK EL",48
"EAGLE ROCK HS",224
"EAGLE TREE CONTN HS",5
"EARHART HS",5
"EARLY COLLEGE ACAD",14
"EAST VALLEY SH",82
"EASTMAN AVE EEC",5
"EASTMAN AVE EL",86
"EDISON MS",121
"EINSTEIN HS",7
"EL DORADO AVE EL",56
"EL ORO WAY CES",44
"EL SERENO EEC",2
"EL SERENO EL",44
"EL SERENO MS",130
"ELA OCC CTR",35
"ELEMENTARY CDS",0
"ELIZABETH LC",185
"ELLINGTON HS",2
"ELYSIAN HTS ARTS MAG",25
"EMELITA ST EL",26
"EMERSON CC",43
"ENADIA WAY",28
"ENCINO CEL",47
"ERWIN EL",95
"ESCALANTE EEC",10
"ESCALANTE EL",65
"ESCUTIA PC",29
"ESHELMAN AVE EL",84
"ESPERANZA EL",129
"ESTRELLA EEC",13
"ESTRELLA EL",66
"EUCLID AVE EL",126
"EVANS CAS",35
"EVERGREEN AVE EEC",6
"EVERGREEN AVE EL",78
"EVERGREEN HS",6
"FAIR AVE EEC",11
"FAIR AVE EL",125
"FAIRBURN AVE EL",29
"FAIRFAX SH",291
"FARMDALE EL",46
"FERNANGELES EL",79
"FIGUEROA ST EL",90
"FISHBURN AVE EL",70
"FLEMING MS",141
"FLETCHER DR EL",32
"FLORENCE AVE EL",78
"FLOURNOY EL",47
"FORD BLVD EL",137
"FOSHAY LC",240
"FRANKLIN AVE EL",22
"FRANKLIN HS",208
"FREMONT SH",295
"FRIEDMAN OCC CTR",32
"FRIES AVE EL",74
"FROST MS",135
"FULLBRIGHT AVE EL",60
"FULTON COLLEGE PREP",170
"GAGE MS",179
"GAL KING SCH FOR STEM",43
"GARCETTI LA",86
"GARDEN GROVE EL",40
"GARDENA EEC",14
"GARDENA EL",52
"GARDENA SH",211
"GARDNER ST EL",50
"GARFIELD SH",330
"GARVANZA EL T/L MAG",34
"GARZA PC",17
"GATES ST EEC",9
"GATES ST EL",71
"GAULT ST EL",31
"GERMAIN ACAD AA",70
"GLASSELL PARK EEC",11
"GLASSELL PK STEAM MAG",44
"GLEDHILL ST EEC",5
"GLEDHILL ST EL",45
"GLEN ALTA EL",23
"GLENFELIZ BLVD EEC",7
"GLENFELIZ BLVD EL",25
"GLENWOOD EL",40
"GOMPERS MS",78
"GOMPERS MS UP MED MAG",29
"GRAHAM EEC",3
"GRAHAM EL",99
"GRANADA EL",47
"GRAND VW BL EL",84
"GRANT EEC",8
"GRANT EL",53
"GRANT SH",242
"GRAPE ST EL",40
"GRATTS EEC",10
"GRATTS LA FOR YS",58
"GREY HS",7
"GRIDLEY ST EL",60
"GRIFFIN AVE EL",55
"GRIFFITH JOYNER EL",95
"GRIFFITH MS STEAM MG",150
"GULF AVE EL",116
"HADDON AVE EEC",12
"HADDON AVE EL",103
"HALE CA",147
"HALLDALE EL",79
"HAMASAKI MED/SCI MAG",58
"HAMILTON SH",322
"HAMLIN CA",32
"HANCOCK PARK EL",38
"HARBOR CITY EL",71
"HARBOR OCC CTR",27
"HARDING ST EL",57
"HARMONY EL",81
"HARRISON ST EL",52
"HART ST EL",111
"HARTE PREP MS",45
"HARVARD EL",56
"HASKELL EL STEAM MAG",65
"HAWAIIAN AVE EEC",14
"HAWAIIAN AVE EL",88
"HAWKINS SH C/DAGS",162
"HAYNES CES",27
"HAZELTINE AVE EL",98
"HELIOTROPE AVE EL",81
"HENRY MS",138
"HERRICK AVE EL",67
"HESBY OAKS LEAD CHTR",31
"HIGHLAND PARK HS",13
"HILLCREST DR EL",79
"HILLSIDE EL",9
"HOBART BLVD EEC",10
"HOBART BLVD EL",66
"HOLLENBECK MS",103
"HOLLYWOOD EL",34
"HOLLYWOOD SH",173
"HOLMES AVE EEC",6
"HOLMES AVE EL",24
"HOLMES MS",156
"HOOPER AVE EEC",9
"HOOPER AVE EL",125
"HOOPER AVE PC",27
"HOOVER ST EL",75
"HOPE HS",9
"HOPE ST EL",58
"HUBBARD ST EL",72
"HUERTA EL",59
"HUGHES EL",108
"HUMPHREYS AVE EL",62
"HUNTINGTON DR EL",44
"HUNTNGTN PK EL",70
"HUNTNGTN PK SH",187
"HYDE PARK EEC",10
"INDEPENDENCE EL",68
"INDEPENDENCE HS",3
"INTERNATIONAL ST LC",137
"IRVING MS MME MAG",77
"ISAACS AVALON HS",9
"IVANHOE EL",24
"JEFFERSON SH",108
"JOHNSON STEM ACADEMY",12
"JONES EL",34
"JONES PC",14
"JORDAN SH",100
"JUSTICE ST ACAD CHTR",33
"KAHLO HS",6
"KENNEDY EL",21
"KENNEDY SH",307
"KENTER CANYON EC",27
"KENTWOOD EEC",4
"KENTWOOD EL",27
"KESTER AVE EL",80
"KIM ACADEMY",122
"KIM EL",62
"KING JR EL",39
"KING MS MAG FLM/MDIA",199
"KING-DREW SH MD/S MG",149
"KINGSLEY EL",52
"KITTRIDGE ST EL",111
"KNOLLWOOD PREP ACAD",48
"KNOX EL",110
"KORENSTEIN EL",42
"LA SALLE AVE EL",46
"LACES MAG",143
"LAFAYETTE PARK PC",18
"LAKE BALBOA CP K-12",72
"LAKE ST PRIMARY",18
"LANAI RD EL",32
"LANE EL",47
"LANGDON AVE EL",111
"LANKERSHIM EL",47
"LASSEN EL",54
"LATONA AVE EL",26
"LAUREL CACT MAG",28
"LAUREL EEC",3
"LAWRENCE MS",150
"LAWSON ACAD A/M/S EL",58
"LE CONTE MS",75
"LEAPWOOD EL",40
"LEE EL MED HLTH MAG",87
"LEGACY SH STEAM",85
"LEGACY SH VAPA",83
"LEICHMAN CPTC",16
"LELAND ST EL",61
"LEMAY ST EEC",6
"LEMAY ST EL",57
"LEWIS HS",12
"LEXINGTON AVE PC",15
"LIBERTY BLVD EL",69
"LIECHTY MS",133
"LIGGETT ST EL",74
"LILLIAN ST EL",52
"LIMERICK AVE EL",118
"LINCOLN SH",163
"LIZARRAGA EL",92
"LOCKE EEC",12
"LOCKE INFANT",0
"LOCKHURST DR CEL",38
"LOCKWOOD AVE EL",48
"LOGAN ACADEMY",48
"LOGAN ST EEC",4
"LOKRANTZ SP ED CTR",17
"LOMA VISTA EL",84
"LOMITA EL M/S/T MAG",126
"LONDON HS",3
"LORENA ST EL",64
"LORETO ST EL",41
"LORNE ST EL",64
"LOS ANGELES ACAD MS",128
"LOS ANGELES EL",86
"LOS ANGELES SH",156
"LOS ANGELES TECH CTR",28
"LOS FELIZ STEMM MAG",32
"LOWMAN SP ED & CTC",13
"LOYOLA VILLG EL F/PAM",31
"MACARTHUR PK EL VAPA",92
"MACES MAG",166
"MACK EL",54
"MACLAY MS",63
"MADISON EL",65
"MADISON MS",202
"MAGNOLIA AVE EL",93
"MAGNOLIA SCI ACAD #2",12
"MAGNOLIA SCI ACAD #4",6
"MAGNOLIA SCI ACAD #6",8
"MAGNOLIA SCI-BELL@SR",20
"MAIN ST EL",119
"MALABAR ST EL",54
"MANCHESTER AVE EL",99
"MANHATTAN PLACE EL",36
"MANN UCLA COMM SCH",60
"MANUAL ARTS SH",114
"MAPLE PC",32
"MAR VISTA EL",38
"MARIANNA AVE EL",45
"MARINA DEL REY MS",38
"MARINA EEC",8
"MARIPOSA-NABI PC",21
"MARK TWAIN MS",91
"MARKHAM MS",64
"MARLTON SCHOOL",21
"MARQUEZ CHARTER",20
"MARQUEZ SH HPIAM",109
"MARQUEZ SH LIBRA",98
"MARQUEZ SH SOC JUS",107
"MARSHALL SH",225
"MARVIN EEC",9
"MARVIN EL",105
"MAYALL ST AC A/T MAG",55
"MAYBERRY ST EL",26
"MAYWOOD ACADEMY SH",128
"MAYWOOD EL",60
"MCALISTER HS CYESIS",7
"MCAULIFFE EEC",14
"MCBRIDE SP ED CTR",15
"MCKINLEY AVE EL",85
"MELROSE AVE EL M/S MG",55
"MELVIN AVE EL",54
"MENDEZ SH",95
"MENLO AVE EL",60
"MERIDIAN EEC",8
"METROPOLITAN HS",1
"MEYLER ST EL",113
"MICHELTORENA ST EL",37
"MID-CITY PSES MAG",37
"MIDDLE COLLEGE HS",46
"MIDDLETON ST EL",129
"MIDDLETON ST PC",47
"MIKES EEC",9
"MILES AVE EEC",18
"MILES AVE EL",155
"MILLER CTC",26
"MILLER EL",103
"MILLIKAN MS AC & PAM",133
"MIRAMONTE EEC",16
"MIRAMONTE EL",118
"MISSION HS",10
"MONETA HS",4
"MONLUX EL",103
"MONROE SH",285
"MONTARA AVE EL",85
"MONTE VISTA EEC",7
"MONTE VISTA ST EL",43
"MONTEREY HS",5
"MOORE M/S/T ACAD",102
"MORNINGSIDE EL",68
"MOSK EL",82
"MOUNT GLEASON MS",88
"MOUNTAIN VIEW EL",65
"MT LUKENS HS",1
"MT WASHINGTON EL",26
"MUIR MS",88
"MULHOLLAND MS",130
"MULTNOMAH ST EL",46
"MURCHISON EEC",6
"MURCHISON ST EL",36
"NAPA ST EL",84
"NARBONNE SH",273
"NARBONNE SH HARTS LA",54
"NAVA COLLEGE PREP",95
"NAVA LEARNING ACADEMY",88
"NESTLE AVE CHARTER",39
"NEVADA AVE EL",58
"NEVIN AVE EL",99
"NEW ACAD CANOGA PARK",51
"NEWCASTLE EL",56
"NEWMARK HS",3
"NIGHTINGALE MS",90
"NIMITZ MS",158
"NO HOLLYWD SH",294
"NOBEL CMS",186
"NOBLE AVE EEC",14
"NOBLE AVE EL",128
"NORMANDIE AVE EEC",8
"NORMANDIE AVE EL",91
"NORMONT EEC",15
"NORMONT EL",58
"NORTH VALLEY OCC CTR",40
"NORTHRIDGE ACAD SH",116
"NORTHRIDGE EEC",12
"NORTHRIDGE MS",99
"NORWOOD ST EL",55
"NUEVA VISTA EL",105
"OBAMA EL",89
"OBAMA GLBL PREP ACAD",38
"OCHOA LC",141
"ODYSSEY HS",8
"OLIVE VISTA MS",135
"OLYMPIC PC",30
"O'MELVENY EL",68
"OPEN CHARTER MAG",29
"ORCHARD ACADEMIES 2B",55
"ORCHARD ACADEMIES 2C",48
"ORTHOPAEDIC HSP SH MG",101
"OSCEOLA ST EL",63
"OVERLAND AVE EL",21
"OWENSMOUTH HS",6
"OXNARD ST EL",29
"PACIFIC BLVD SCHOOL",51
"PACOIMA EEC",11
"PACOIMA MS",120
"PALISADES CEL",36
"PALMS EL",38
"PALMS MS",150
"PANORAMA CITY EL",94
"PANORAMA SH",194
"PARK AVE EL",44
"PARK WESTERN EEC",15
"PARK WSTN PL EL",84
"PARKS LC",78
"PARKS/HUERTA EEC",11
"PARMELEE AVE EL",136
"PARTHENIA AC ART TEC",68
"PASEO DEL REY EL MAG",21
"PATTON HS",3
"PEARL SH JRNLS/CMM MG",30
"PEARY MS",178
"PEREZ SP ED CTR",35
"PHOENIX HS",6
"PINEWOOD AVE EEC",11
"PINEWOOD AVE EL",47
"PIO PICO MS",39
"PLAINVIEW ACADEMC CA",46
"PLASENCIA EL",62
"PLAYA DEL REY EL",29
"PLAYA VISTA EL",37
"PLUMMER EL",98
"POINDEXTER LAMOTTE EL",59
"POLITI EL",95
"POLYTECHNIC SH",351
"POMELO COMMUNITY CS",47
"PORTER MS",112
"PORTER RANCH SCHOOL",101
"PORTOLA CM",154
"PRESIDENT AVE EL",58
"PRIMARY ACADEMY",40
"PT FERMIN EL MR/S MG",52
"PUEBLO DE LA HS",4
"PURCHE AVE EL",72
"QUEEN ANNE PL EL",59
"RAMONA EL",51
"RAMONA HS",5
"RAMONA INFANT",2
"RANCHITO AVE EL",57
"RANCHO DOMNGZ PREP",111
"RAYMOND AVE EL",93
"REED MS",122
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",198
"RESEDA EL",78
"REVERE CMS",170
"RFK AMBSDR GLBL EDU",58
"RFK AMBSDR GLBL LDSH",76
"RFK LA SH ARTS",71
"RFK NEW OPEN WLD",128
"RFK SCH VIS ARTS/HUM",81
"RFK UCLA COMM SCH",132
"RICHLAND AVE EL",22
"RIDE EL SMART ACAD",57
"RILEY HS CYESIS",4
"RIO VISTA EL",40
"RIORDAN PC",23
"RITTER EL",44
"RIVERA LC COM & TECH",50
"RIVERA LC GD STEAM AC",73
"RIVERA LC PERF ARTS",54
"RIVERA LC PUB SRV",79
"RIVERSIDE DR CS",39
"ROBERTI EEC",7
"ROCKDALE VAPA MAG",19
"RODIA HS",12
"ROGERS HS",12
"ROMER MS",118
"ROOSEVELT INFANT",0
"ROOSEVELT SH",211
"ROOSEVELT SH STM MAG",59
"ROSCOE EL",84
"ROSCOMARE RD EL",23
"ROSEMONT AVE EEC",8
"ROSEMONT AVE EL",29
"ROSEWOOD UP/UD MAG",29
"ROWAN AVE EL",83
"ROYBAL LC",105
"ROYBAL-ALLARD EL",59
"RUSSELL EL",141
"SALVIN SP ED CTR",9
"SAN ANTONIO EL",86
"SAN ANTONIO HS",14
"SAN FERNANDO EEC",20
"SAN FERNANDO EL",72
"SAN FERNANDO MS",77
"SAN FERNANDO MS IAM",43
"SAN FERNANDO SH",309
"SAN GABRIEL AVE EL",68
"SAN JOSE ST EL",70
"SAN MIGUEL EL",88
"SAN PASCUAL STEAM MG",29
"SAN PEDRO SH",350
"SAN PEDRO ST EL",105
"SANTANA ART AC",58
"SANTEE EC",237
"SATICOY EL",69
"SATURN ST EL",42
"SCIENCE AC STEM MAG",25
"SECONDARY CDS",1
"SELMA AVE EL",0
"SENDAK EL",67
"SEPULVEDA MS",153
"SERRANIA AVE CES",63
"SHARP AVE EL",100
"SHENANDOAH ST EEC",5
"SHENANDOAH ST EL",59
"SHERIDAN ST EL",58
"SHERMAN OAKS EL CS",47
"SHIRLEY AVE EL",52
"SHORT AVE EL",29
"SIERRA PARK EL",43
"SIERRA VISTA EL",27
"SLAWSON OCC CTR",27
"SOCES MAG",198
"SOLANO AVE EL",21
"SOLIS LA",26
"SOTO ST EL",25
"SOTOMAYOR ART/SCI MAG",83
"SOUTH EAST SH",220
"SOUTH GATE MS",141
"SOUTH GATE SH",260
"SOUTH PARK EL",129
"SOUTH SHORES EL PA MG",51
"SOUTHEAST MS",121
"STAGG ST EL",64
"STANFORD AVE EL",50
"STANFORD AVE PC",20
"STATE ST EEC",14
"STATE ST EL",61
"STERRY EL",34
"STEVENSON CCP",117
"STONEHURST STEAM MAG",29
"STONER AVE EL",60
"STONEY POINT HS",7
"STRATHERN ST EL",81
"SUN VALLEY MAG ET",178
"SUNLAND EL",42
"SUNNY BRAE AVE EL",81
"SUNRISE EL",58
"SUPERIOR ST EL",47
"SUTTER MS",112
"SYLMAR ACAD BH/E MAG",31
"SYLMAR CHS",231
"SYLMAR EL",78
"SYLMAR LDSHP ACAD",114
"SYLVAN PARK EEC",11
"SYLVAN PARK EL",125
"TAFT CHS",264
"TAPER AVE EL",94
"TARZANA EL",35
"TELFAIR AVE EEC",8
"TELFAIR AVE EL",104
"THOREAU HS",4
"TOLAND WAY EL",32
"TOLUCA LAKE EEC",9
"TOLUCA LAKE EL",48
"TOPANGA EL CS",9
"TOPEKA DR CAS",72
"TORRES ELA PA MAG",45
"TORRES ENG & TECH",42
"TORRES HS SJLA MAG",23
"TORRES HUM/ART/TECH",40
"TORRES RENAISSANCE",54
"TOWNE AVE EL",40
"TRINITY EEC",4
"TRINITY ST EL",30
"TULSA ST EL",58
"TWEEDY EL",66
"UNION AVE EL",176
"UNIVERSITY HS CHARTER",182
"UTAH ST EL",62
"VALERIO ST EL",134
"VALLEY ACAD ARTS/SCI",99
"VALLEY VIEW EL",11
"VAN DEENE AVE EL",39
"VAN GOGH CHTR",47
"VAN NESS AVE EL",27
"VAN NUYS EL",80
"VAN NUYS MS",125
"VAN NUYS SH",357
"VANALDEN AVE EEC",21
"VANALDEN AVE EL",61
"VAUGHN EEC",11
"VENA AVE EL",82
"VENICE SH",217
"VENICE SKILLS CENTER",10
"VERDGO HLS SH",143
"VERMONT AVE EL",59
"VERNON CITY EL",26
"VICTORIA AVE EL",34
"VICTORY BLVD EL",74
"VIEW PARK CONTN HS",3
"VINE ST EEC",13
"VINE ST EL",40
"VINEDALE COLLEGE PRP",36
"VINTAGE EL M/S/T MAG",85
"VIRGIL MS",137
"VIRGINIA RD EL",28
"VISTA DEL VALLE ACAD",46
"VISTA MS",187
"VLADOVIC HARBOR TPA",68
"VOCES MAG",50
"WADSWORTH AVE EEC",7
"WADSWORTH AVE EL",91
"WALGROVE AVE EL",10
"WALNUT PARK EL",78
"WALNUT PARK MS SJ/SL",53
"WALNUT PARK MS STEM",66
"WARNER AVE EL",37
"WASHINGTON PC",32
"WASHINGTON PREP SH",125
"WATERS EMP PREP CTR",28
"WEBSTER MS",54
"WEEMES EL",60
"WEIGAND AVE EL",50
"WELBY WAY CEL",49
"WESM HLTH/SPORTS MED",76
"WEST ADAMS PREP SH",172
"WEST ATHENS EL",88
"WEST HOLLYWOOD EL",25
"WEST VALLEY OCC CTR",65
"WEST VERNON AVE EL",76
"WESTERN AV TECH MAG",56
"WESTMINSTER AVE EEC",5
"WESTMINSTER MTES MAG",46
"WESTPORT HTS EL",23
"WESTSIDE GLBL AWR MAG",21
"WESTWOOD CEL",42
"WHITE EL",55
"WHITE MS",226
"WHITE POINT EL",35
"WHITMAN HS",1
"WIDNEY CPTC",29
"WILBUR CEA",66
"WILLENBERG SP ED CTR",19
"WILLOW EL",48
"WILMINGTON EEC",15
"WILMINGTON PARK EL",89
"WILMINGTON STEAM MAG",202
"WILSHIRE CREST EL",9
"WILSHIRE PARK EL",36
"WILSON SH",191
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",11
"WILTON PL EL",44
"WINDSOR HILLS EL MAG",49
"WINNETKA AVE EL",56
"WISDOM EL",101
"WONDERLAND AVE EL",17
"WOODCREST EL",93
"WOODEN HS",6
"WOODLAKE ECC",38
"WOODLAND HILLS ACAD",69
"WOODLAND HILLS CES",46
"WOODLAWN AVE EL",99
"WRIGHT ENG DES MAG",34
"YES ACADEMY",66
"YORKDALE EL",23
"YOUNG HS",5
"YTH OPP UNLTD ALT HS",10
"District Wide",62363
