"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","11.62385214460072"
"Bell/Cudahy/Maywood Community of Schools","5.2494471675951626"
"Boyle Heights Community of Schools","4.7181309910434148"
"Canoga Park/Chatsworth Community of Schools","1.3086350282338006"
"Carson Community of Schools","9.5824658297979841"
"Cleveland Community of Schools","4.3883130446993563"
"Downtown Community of Schools","4.7248930992936291"
"Eagle Rock/Highland Park Community of Schools","13.8461005919208"
"East Los Angeles Community of Schools","7.3506809403525661"
"Fairfax Community of Schools","5.1688668810023461"
"Fremont Community of Schools","2.8845460445662363"
"Gardena Community of Schools","4.3534098082322981"
"Glassell Park/Los Feliz Community of Schools","10.454584335230999"
"H.E.E.T. (C/D) Community of Schools","1.8373909049150206"
"H.E.E.T. (W) Community of Schools","3.8253351949964616"
"Hamilton Community of Schools","1.1406670620979149"
"Harbor City/Lomita Community of Schools","3.6335008780960458"
"Historic Central Avenue Community of Schools",5.5557613244935
"Hollywood Community of Schools","1.9018457412919239"
"Huntington Park/Vernon Community of Schools","1.5381657373582003"
"Kennedy/NAHS/VAAS Community of Schools","5.3245301102177729"
"Kreatwn/PcoUnion Community of Schools","2.7332361516034984"
"LA Mid-City Community of Schools","3.7792894935752082"
"Lincoln Heights/El Sereno Community of Schools","4.8468137584886559"
"MacArthur Park Community of Schools","10.428480179369858"
"Manual Arts/Vermont Square Community of Schools","4.81000481000481"
"Monroe Community of Schools","4.2494242030204905"
"North Hollywood/Valley Village Community of Schools","3.9000039000038997"
"Panorama City Community of Schools","2.7586587401205533"
"Reseda Community of Schools","3.4514893176405619"
"Rivera Community of Schools","6.586651053864168"
"San Fernando Valley/Sylmar Community of Schools","7.7107862036240693"
"San Pedro Community of Schools","4.2416016287750251"
"SO Los Angeles Community of Schools","3.2076298822799836"
"South Gate Community of Schools","4.6552225778295027"
"South Mid-City Community of Schools","6.9713616463567671"
"Sun Valley Community of Schools","5.0643168236604881"
"Sunland/Tujunga Community of Schools","7.1132187314759934"
"Taft Community of Schools","6.0971891957807447"
"Van Nuys/Valley Glen Community of Schools","4.0215555376819756"
"Venice Community of Schools","0.9798830019695649"
"West LA Community of Schools","3.6750181454020927"
"Westchester Community of Schools","2.4784375929414098"
"Wilmington Community of Schools","1.097381647389329"
"District Wide","4.8957491026499875"
