"School name","Cases among staff and students"
"CONTRERAS LC BUS TR",60
"CONTRERAS LC GLBL ST",54
"CONTRERAS LC SOC JUS",77
"CORONA AVE EL",102
"CORTINES SCH OF VAPA",108
"COUGHLIN EL",97
"COWAN AVE EL",42
"CRENSHAW ARTS TECH",28
"CRENSHAW MAG STEMM",71
"CRESCENT HTS BL EEC",9
"CRESCENT HTS BL EL MG",44
"CRESTWOOD ST STEAM MG",56
"CRUZ EEC",12
"CURTISS MS",69
"DACOTAH EEC",13
"DAHLIA HTS EL",28
"DANA MS",186
"DANUBE AVE EL",31
"DARBY AVE EL",45
"DAYTON EEC",12
"DAYTON HEIGHTS EL",72
"DBM",100
"DE LA TORRE JR EL",166
"DEARBORN EL CA",59
"DEL AMO EL",67
"DEL OLMO EL",108
"DELEVAN DRIVE EL",66
"DENA EL",77
"DENKER AVE EL",110
"DIXIE CYN CC",57
"DODSON MS",165
"DOLORES ST EEC",17
"DOLORES ST EL",147
"DOMINGUEZ EL",81
"DORRIS PLACE EL",33
"DORSEY SH",93
"DREW MS",110
"DREW MS UP PBLC SRVC",51
"DYER ST EL",76
"DYMALLY SH",117
"EAGLE ROCK EL",44
"EAGLE ROCK HS",215
"EAGLE TREE CONTN HS",5
"EARHART HS",8
"EARLY COLLEGE ACAD",16
"EAST VALLEY SH",86
"EASTMAN AVE EEC",7
"EASTMAN AVE EL",115
"EDISON MS",128
"EINSTEIN HS",7
"EL DORADO AVE EL",64
"EL ORO WAY CES",46
"EL SERENO EEC",7
"EL SERENO EL",45
"EL SERENO MS",139
"ELA OCC CTR",43
"ELEMENTARY CDS",1
"ELIZABETH LC",196
"ELLINGTON HS",2
"ELYSIAN HTS ARTS MAG",28
"EMELITA ST EL",31
"EMERSON CC",49
"ENADIA WAY",32
"ENCINO CEL",80
"ERWIN EL",95
"ESCALANTE EEC",12
"ESCALANTE EL",95
"ESCUTIA PC",29
"ESHELMAN AVE EL",95
"ESPERANZA EL",199
"ESTRELLA EEC",19
"ESTRELLA EL",111
"EUCLID AVE EL",146
"EVANS CAS",42
"EVERGREEN AVE EEC",7
"EVERGREEN AVE EL",117
"EVERGREEN HS",7
"FAIR AVE EEC",12
"FAIR AVE EL",145
"FAIRBURN AVE EL",38
"FAIRFAX SH",287
"FARMDALE EL",43
"FERNANGELES EL",112
"FIGUEROA ST EL",119
"FISHBURN AVE EL",93
"FLEMING MS",169
"FLETCHER DR EL",42
"FLORENCE AVE EL",124
"FLOURNOY EL",55
"FORD BLVD EL",127
"FOSHAY LC",248
"FRANKLIN AVE EL",23
"FRANKLIN HS",218
"FREMONT SH",338
"FRIEDMAN OCC CTR",37
"FRIES AVE EL",94
"FROST MS",130
"FULLBRIGHT AVE EL",65
"FULTON COLLEGE PREP",176
"GAGE MS",167
"GAL KING SCH FOR STEM",47
"GARCETTI LA",94
"GARDEN GROVE EL",46
"GARDENA EEC",16
"GARDENA EL",72
"GARDENA SH",207
"GARDNER ST EL",44
"GARFIELD SH",329
"GARVANZA EL T/L MAG",40
"GARZA PC",24
"GATES ST EEC",12
"GATES ST EL",73
"GAULT ST EL",37
"GERMAIN ACAD AA",99
"GLASSELL PARK EEC",11
"GLASSELL PK STEAM MAG",55
"GLEDHILL ST EEC",7
"GLEDHILL ST EL",47
"GLEN ALTA EL",32
"GLENFELIZ BLVD EEC",8
"GLENFELIZ BLVD EL",34
"GLENWOOD EL",49
"GOMPERS MS",95
"GOMPERS MS UP MED MAG",33
"GRAHAM EEC",5
"GRAHAM EL",102
"GRANADA EL",47
"GRAND VW BL EL",87
"GRANT EEC",9
"GRANT EL",79
"GRANT SH",249
"GRAPE ST EL",53
"GRATTS EEC",12
"GRATTS LA FOR YS",80
"GREY HS",6
"GRIDLEY ST EL",97
"GRIFFIN AVE EL",66
"GRIFFITH JOYNER EL",105
"GRIFFITH MS STEAM MG",162
"GULF AVE EL",124
"HADDON AVE EEC",17
"HADDON AVE EL",163
"HALE CA",142
"HALLDALE EL",90
"HAMASAKI MED/SCI MAG",70
"HAMILTON SH",334
"HAMLIN CA",43
"HANCOCK PARK EL",39
"HARBOR CITY EL",92
"HARBOR OCC CTR",26
"HARDING ST EL",58
"HARMONY EL",122
"HARRISON ST EL",55
"HART ST EL",171
"HARTE PREP MS",52
"HARVARD EL",53
"HASKELL EL STEAM MAG",58
"HAWAIIAN AVE EEC",15
"HAWAIIAN AVE EL",121
"HAWKINS SH C/DAGS",181
"HAYNES CES",28
"HAZELTINE AVE EL",147
"HELIOTROPE AVE EL",112
"HENRY MS",132
"HERRICK AVE EL",64
"HESBY OAKS LEAD CHTR",37
"HIGHLAND PARK HS",15
"HILLCREST DR EL",86
"HILLSIDE EL",14
"HOBART BLVD EEC",12
"HOBART BLVD EL",89
"HOLLENBECK MS",114
"HOLLYWOOD EL",43
"HOLLYWOOD SH",185
"HOLMES AVE EEC",8
"HOLMES AVE EL",39
"HOLMES MS",156
"HOOPER AVE EEC",11
"HOOPER AVE EL",137
"HOOPER AVE PC",39
"HOOVER ST EL",131
"HOPE HS",11
"HOPE ST EL",87
"HUBBARD ST EL",81
"HUERTA EL",85
"HUGHES EL",131
"HUMPHREYS AVE EL",63
"HUNTINGTON DR EL",60
"HUNTNGTN PK EL",86
"HUNTNGTN PK SH",187
"HYDE PARK EEC",11
"INDEPENDENCE EL",92
"INDEPENDENCE HS",3
"INTERNATIONAL ST LC",133
"IRVING MS MME MAG",76
"ISAACS AVALON HS",10
"IVANHOE EL",32
"JEFFERSON SH",116
"JOHNSON STEM ACADEMY",14
"JONES EL",39
"JONES PC",25
"JORDAN SH",111
"JUSTICE ST ACAD CHTR",42
"KAHLO HS",6
"KENNEDY EL",24
"KENNEDY SH",371
"KENTER CANYON EC",33
"KENTWOOD EEC",4
"KENTWOOD EL",38
"KESTER AVE EL",79
"KIM ACADEMY",131
"KIM EL",68
"KING JR EL",52
"KING MS MAG FLM/MDIA",192
"KING-DREW SH MD/S MG",180
"KINGSLEY EL",71
"KITTRIDGE ST EL",112
"KNOLLWOOD PREP ACAD",47
"KNOX EL",128
"KORENSTEIN EL",71
"LA SALLE AVE EL",68
"LACES MAG",150
"LAFAYETTE PARK PC",31
"LAKE BALBOA CP K-12",79
"LAKE ST PRIMARY",25
"LANAI RD EL",36
"LANE EL",51
"LANGDON AVE EL",111
"LANKERSHIM EL",64
"LASSEN EL",69
"LATONA AVE EL",28
"LAUREL CACT MAG",28
"LAUREL EEC",3
"LAWRENCE MS",154
"LAWSON ACAD A/M/S EL",68
"LE CONTE MS",78
"LEAPWOOD EL",41
"LEE EL MED HLTH MAG",120
"LEGACY SH STEAM",85
"LEGACY SH VAPA",79
"LEICHMAN CPTC",18
"LELAND ST EL",68
"LEMAY ST EEC",7
"LEMAY ST EL",60
"LEWIS HS",14
"LEXINGTON AVE PC",28
"LIBERTY BLVD EL",110
"LIECHTY MS",152
"LIGGETT ST EL",76
"LILLIAN ST EL",65
"LIMERICK AVE EL",140
"LINCOLN SH",163
"LIZARRAGA EL",123
"LOCKE EEC",12
"LOCKE INFANT",1
"LOCKHURST DR CEL",38
"LOCKWOOD AVE EL",54
"LOGAN ACADEMY",53
"LOGAN ST EEC",5
"LOKRANTZ SP ED CTR",18
"LOMA VISTA EL",96
"LOMITA EL M/S/T MAG",128
"LONDON HS",5
"LORENA ST EL",77
"LORETO ST EL",53
"LORNE ST EL",55
"LOS ANGELES ACAD MS",147
"LOS ANGELES EL",92
"LOS ANGELES SH",162
"LOS ANGELES TECH CTR",28
"LOS FELIZ STEMM MAG",48
"LOWMAN SP ED & CTC",16
"LOYOLA VILLG EL F/PAM",52
"MACARTHUR PK EL VAPA",90
"MACES MAG",151
"MACK EL",75
"MACLAY MS",55
"MADISON EL",109
"MADISON MS",218
"MAGNOLIA AVE EL",153
"MAGNOLIA SCI ACAD #2",14
"MAGNOLIA SCI ACAD #4",7
"MAGNOLIA SCI ACAD #6",9
"MAGNOLIA SCI-BELL@SR",21
"MAIN ST EL",125
"MALABAR ST EL",69
"MANCHESTER AVE EL",114
"MANHATTAN PLACE EL",57
"MANN UCLA COMM SCH",66
"MANUAL ARTS SH",137
"MAPLE PC",43
"MAR VISTA EL",38
"MARIANNA AVE EL",49
"MARINA DEL REY MS",39
"MARINA EEC",10
"MARIPOSA-NABI PC",30
"MARK TWAIN MS",89
"MARKHAM MS",70
"MARLTON SCHOOL",29
"MARQUEZ CHARTER",34
"MARQUEZ SH HPIAM",106
"MARQUEZ SH LIBRA",92
"MARQUEZ SH SOC JUS",109
"MARSHALL SH",249
"MARVIN EEC",21
"MARVIN EL",111
"MAYALL ST AC A/T MAG",57
"MAYBERRY ST EL",38
"MAYWOOD ACADEMY SH",128
"MAYWOOD EL",83
"MCALISTER HS CYESIS",7
"MCAULIFFE EEC",17
"MCBRIDE SP ED CTR",19
"MCKINLEY AVE EL",99
"MELROSE AVE EL M/S MG",47
"MELVIN AVE EL",74
"MENDEZ SH",114
"MENLO AVE EL",79
"MERIDIAN EEC",8
"METROPOLITAN HS",1
"MEYLER ST EL",120
"MICHELTORENA ST EL",40
"MID-CITY PSES MAG",42
"MIDDLE COLLEGE HS",53
"MIDDLETON ST EL",158
"MIDDLETON ST PC",51
"MIKES EEC",10
"MILES AVE EEC",18
"MILES AVE EL",176
"MILLER CTC",28
"MILLER EL",146
"MILLIKAN MS AC & PAM",138
"MIRAMONTE EEC",20
"MIRAMONTE EL",146
"MISSION HS",15
"MONETA HS",4
"MONLUX EL",108
"MONROE SH",300
"MONTARA AVE EL",137
"MONTE VISTA EEC",12
"MONTE VISTA ST EL",66
"MONTEREY HS",6
"MOORE M/S/T ACAD",141
"MORNINGSIDE EL",74
"MOSK EL",115
"MOUNT GLEASON MS",86
"MOUNTAIN VIEW EL",85
"MT LUKENS HS",1
"MT WASHINGTON EL",26
"MUIR MS",106
"MULHOLLAND MS",169
"MULTNOMAH ST EL",51
"MURCHISON EEC",11
"MURCHISON ST EL",38
"NAPA ST EL",107
"NARBONNE SH",265
"NARBONNE SH HARTS LA",56
"NAVA COLLEGE PREP",101
"NAVA LEARNING ACADEMY",97
"NESTLE AVE CHARTER",35
"NEVADA AVE EL",86
"NEVIN AVE EL",128
"NEW ACAD CANOGA PARK",52
"NEWCASTLE EL",62
"NEWMARK HS",6
"NIGHTINGALE MS",98
"NIMITZ MS",153
"NO HOLLYWD SH",300
"NOBEL CMS",162
"NOBLE AVE EEC",17
"NOBLE AVE EL",133
"NORMANDIE AVE EEC",10
"NORMANDIE AVE EL",116
"NORMONT EEC",17
"NORMONT EL",74
"NORTH VALLEY OCC CTR",56
"NORTHRIDGE ACAD SH",147
"NORTHRIDGE EEC",17
"NORTHRIDGE MS",111
"NORWOOD ST EL",66
"NUEVA VISTA EL",118
"OBAMA EL",128
"OBAMA GLBL PREP ACAD",40
"OCHOA LC",146
"ODYSSEY HS",9
"OLIVE VISTA MS",139
"OLYMPIC PC",36
"O'MELVENY EL",81
"OPEN CHARTER MAG",28
"ORCHARD ACADEMIES 2B",54
"ORCHARD ACADEMIES 2C",47
"ORTHOPAEDIC HSP SH MG",93
"OSCEOLA ST EL",67
"OVERLAND AVE EL",32
"OWENSMOUTH HS",11
"OXNARD ST EL",45
"PACIFIC BLVD SCHOOL",62
"PACOIMA EEC",15
"PACOIMA MS",134
"PALISADES CEL",44
"PALMS EL",50
"PALMS MS",134
"PANORAMA CITY EL",102
"PANORAMA SH",198
"PARK AVE EL",65
"PARK WESTERN EEC",13
"PARK WSTN PL EL",92
"PARKS LC",85
"PARKS/HUERTA EEC",18
"PARMELEE AVE EL",156
"PARTHENIA AC ART TEC",71
"PASEO DEL REY EL MAG",27
"PATTON HS",3
"PEARL SH JRNLS/CMM MG",29
"PEARY MS",179
"PEREZ SP ED CTR",34
"PHOENIX HS",6
"PINEWOOD AVE EEC",20
"PINEWOOD AVE EL",47
"PIO PICO MS",45
"PLAINVIEW ACADEMC CA",50
"PLASENCIA EL",85
"PLAYA DEL REY EL",37
"PLAYA VISTA EL",46
"PLUMMER EL",145
"POINDEXTER LAMOTTE EL",97
"POLITI EL",101
"POLYTECHNIC SH",351
"POMELO COMMUNITY CS",43
"PORTER MS",151
"PORTER RANCH SCHOOL",130
"PORTOLA CM",136
"PRESIDENT AVE EL",80
"PRIMARY ACADEMY",46
"PT FERMIN EL MR/S MG",56
"PUEBLO DE LA HS",3
"PURCHE AVE EL",91
"QUEEN ANNE PL EL",64
"RAMONA EL",76
"RAMONA HS",5
"RAMONA INFANT",3
"RANCHITO AVE EL",61
"RANCHO DOMNGZ PREP",104
"RAYMOND AVE EL",95
"REED MS",122
"REGIONAL SH IDTE MAG",0
"RESEDA CHARTER HS",196
"RESEDA EL",79
"REVERE CMS",161
"RFK AMBSDR GLBL EDU",75
"RFK AMBSDR GLBL LDSH",101
"RFK LA SH ARTS",69
"RFK NEW OPEN WLD",138
"RFK SCH VIS ARTS/HUM",85
"RFK UCLA COMM SCH",139
"RICHLAND AVE EL",22
"RIDE EL SMART ACAD",91
"RILEY HS CYESIS",9
"RIO VISTA EL",49
"RIORDAN PC",33
"RITTER EL",50
"RIVERA LC COM & TECH",77
"RIVERA LC GD STEAM AC",101
"RIVERA LC PERF ARTS",81
"RIVERA LC PUB SRV",114
"RIVERSIDE DR CS",50
"ROBERTI EEC",10
"ROCKDALE VAPA MAG",32
"RODIA HS",15
"ROGERS HS",18
"ROMER MS",119
"ROOSEVELT INFANT",1
"ROOSEVELT SH",248
"ROOSEVELT SH STM MAG",65
"ROSCOE EL",84
"ROSCOMARE RD EL",17
"ROSEMONT AVE EEC",15
"ROSEMONT AVE EL",43
"ROSEWOOD UP/UD MAG",32
"ROWAN AVE EL",113
"ROYBAL LC",121
"ROYBAL-ALLARD EL",64
"RUSSELL EL",155
"SALVIN SP ED CTR",12
"SAN ANTONIO EL",91
"SAN ANTONIO HS",13
"SAN FERNANDO EEC",22
"SAN FERNANDO EL",81
"SAN FERNANDO MS",76
"SAN FERNANDO MS IAM",43
"SAN FERNANDO SH",302
"SAN GABRIEL AVE EL",69
"SAN JOSE ST EL",85
"SAN MIGUEL EL",94
"SAN PASCUAL STEAM MG",45
"SAN PEDRO SH",391
"SAN PEDRO ST EL",128
"SANTANA ART AC",80
"SANTEE EC",267
"SATICOY EL",73
"SATURN ST EL",74
"SCIENCE AC STEM MAG",20
"SECONDARY CDS",3
"SELMA AVE EL",0
"SENDAK EL",73
"SEPULVEDA MS",224
"SERRANIA AVE CES",90
"SHARP AVE EL",125
"SHENANDOAH ST EEC",8
"SHENANDOAH ST EL",50
"SHERIDAN ST EL",78
"SHERMAN OAKS EL CS",45
"SHIRLEY AVE EL",76
"SHORT AVE EL",31
"SIERRA PARK EL",48
"SIERRA VISTA EL",28
"SLAWSON OCC CTR",28
"SOCES MAG",206
"SOLANO AVE EL",33
"SOLIS LA",33
"SOTO ST EL",37
"SOTOMAYOR ART/SCI MAG",94
"SOUTH EAST SH",233
"SOUTH GATE MS",150
"SOUTH GATE SH",266
"SOUTH PARK EL",145
"SOUTH SHORES EL PA MG",68
"SOUTHEAST MS",127
"STAGG ST EL",82
"STANFORD AVE EL",80
"STANFORD AVE PC",31
"STATE ST EEC",13
"STATE ST EL",60
"STERRY EL",43
"STEVENSON CCP",125
"STONEHURST STEAM MAG",38
"STONER AVE EL",60
"STONEY POINT HS",8
"STRATHERN ST EL",105
"SUN VALLEY MAG ET",191
"SUNLAND EL",45
"SUNNY BRAE AVE EL",106
"SUNRISE EL",63
"SUPERIOR ST EL",45
"SUTTER MS",143
"SYLMAR ACAD BH/E MAG",30
"SYLMAR CHS",244
"SYLMAR EL",76
"SYLMAR LDSHP ACAD",116
"SYLVAN PARK EEC",17
"SYLVAN PARK EL",131
"TAFT CHS",255
"TAPER AVE EL",96
"TARZANA EL",36
"TELFAIR AVE EEC",8
"TELFAIR AVE EL",103
"THOREAU HS",8
"TOLAND WAY EL",57
"TOLUCA LAKE EEC",11
"TOLUCA LAKE EL",65
"TOPANGA EL CS",16
"TOPEKA DR CAS",95
"TORRES ELA PA MAG",49
"TORRES ENG & TECH",50
"TORRES HS SJLA MAG",28
"TORRES HUM/ART/TECH",47
"TORRES RENAISSANCE",57
"TOWNE AVE EL",40
"TRINITY EEC",6
"TRINITY ST EL",53
"TULSA ST EL",51
"TWEEDY EL",73
"UNION AVE EL",182
"UNIVERSITY HS CHARTER",176
"UTAH ST EL",78
"VALERIO ST EL",135
"VALLEY ACAD ARTS/SCI",106
"VALLEY VIEW EL",13
"VAN DEENE AVE EL",40
"VAN GOGH CHTR",52
"VAN NESS AVE EL",41
"VAN NUYS EL",84
"VAN NUYS MS",131
"VAN NUYS SH",343
"VANALDEN AVE EEC",26
"VANALDEN AVE EL",61
"VAUGHN EEC",14
"VENA AVE EL",109
"VENICE SH",211
"VENICE SKILLS CENTER",11
"VERDGO HLS SH",155
"VERMONT AVE EL",65
"VERNON CITY EL",32
"VICTORIA AVE EL",46
"VICTORY BLVD EL",84
"VIEW PARK CONTN HS",4
"VINE ST EEC",12
"VINE ST EL",60
"VINEDALE COLLEGE PRP",35
"VINTAGE EL M/S/T MAG",77
"VIRGIL MS",133
"VIRGINIA RD EL",48
"VISTA DEL VALLE ACAD",75
"VISTA MS",181
"VLADOVIC HARBOR TPA",65
"VOCES MAG",61
"WADSWORTH AVE EEC",11
"WADSWORTH AVE EL",108
"WALGROVE AVE EL",21
"WALNUT PARK EL",77
"WALNUT PARK MS SJ/SL",60
"WALNUT PARK MS STEM",63
"WARNER AVE EL",34
"WASHINGTON PC",26
"WASHINGTON PREP SH",135
"WATERS EMP PREP CTR",49
"WEBSTER MS",51
"WEEMES EL",104
"WEIGAND AVE EL",58
"WELBY WAY CEL",60
"WESM HLTH/SPORTS MED",81
"WEST ADAMS PREP SH",189
"WEST ATHENS EL",94
"WEST HOLLYWOOD EL",26
"WEST VALLEY OCC CTR",79
"WEST VERNON AVE EL",90
"WESTERN AV TECH MAG",85
"WESTMINSTER AVE EEC",7
"WESTMINSTER MTES MAG",48
"WESTPORT HTS EL",34
"WESTSIDE GLBL AWR MAG",28
"WESTWOOD CEL",41
"WHITE EL",93
"WHITE MS",260
"WHITE POINT EL",45
"WHITMAN HS",1
"WIDNEY CPTC",35
"WILBUR CEA",59
"WILLENBERG SP ED CTR",25
"WILLOW EL",55
"WILMINGTON EEC",16
"WILMINGTON PARK EL",112
"WILMINGTON STEAM MAG",219
"WILSHIRE CREST EL",10
"WILSHIRE PARK EL",68
"WILSON SH",186
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",12
"WILTON PL EL",57
"WINDSOR HILLS EL MAG",50
"WINNETKA AVE EL",63
"WISDOM EL",121
"WONDERLAND AVE EL",20
"WOODCREST EL",110
"WOODEN HS",12
"WOODLAKE ECC",44
"WOODLAND HILLS ACAD",68
"WOODLAND HILLS CES",50
"WOODLAWN AVE EL",89
"WRIGHT ENG DES MAG",35
"YES ACADEMY",99
"YORKDALE EL",32
"YOUNG HS",4
"YTH OPP UNLTD ALT HS",11
"District Wide",70768
