"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","4.0117142054800015"
"Bell/Cudahy/Maywood Community of Schools","19.069412662090006"
"Boyle Heights Community of Schools","12.796519346737687"
"Canoga Park/Chatsworth Community of Schools","51.542801420909662"
"Carson Community of Schools","23.587259251195238"
"Cleveland Community of Schools","28.268680126205975"
"Downtown Community of Schools","16.577562269468274"
"Eagle Rock/Highland Park Community of Schools","50.810290420923145"
"East Los Angeles Community of Schools","19.361084220716357"
"Fairfax Community of Schools","44.3521343112438"
"Fremont Community of Schools","11.835107366614642"
"Gardena Community of Schools","35.888118789673193"
"Glassell Park/Los Feliz Community of Schools","42.239270734079234"
"H.E.E.T. (C/D) Community of Schools","20.913342712650671"
"H.E.E.T. (W) Community of Schools","23.819448579765378"
"Hamilton Community of Schools","39.236668450151591"
"Harbor City/Lomita Community of Schools","45.832431537805391"
"Historic Central Avenue Community of Schools","15.464913976416005"
"Hollywood Community of Schools","23.849272597185784"
"Huntington Park/Vernon Community of Schools","20.339990768773418"
"Kennedy/NAHS/VAAS Community of Schools","39.315200686228955"
"Kreatwn/PcoUnion Community of Schools","25.261266992880063"
"LA Mid-City Community of Schools","34.621154807852591"
"Lincoln Heights/El Sereno Community of Schools","12.083264678420388"
"MacArthur Park Community of Schools","11.771784340910873"
"Manual Arts/Vermont Square Community of Schools","32.353892761551812"
"Monroe Community of Schools","30.98293356742661"
"North Hollywood/Valley Village Community of Schools","34.07735559720566"
"Panorama City Community of Schools","28.848372951765523"
"Reseda Community of Schools","37.094001628517148"
"Rivera Community of Schools","16.090967603518557"
"San Fernando Valley/Sylmar Community of Schools","32.30796950624724"
"San Pedro Community of Schools","34.898532516707675"
"South Gate Community of Schools","19.117511023403534"
"South Mid-City Community of Schools","11.62385214460072"
"Sun Valley Community of Schools","23.307043990165933"
"Sunland/Tujunga Community of Schools","24.992502249325202"
"Taft Community of Schools","66.82954872089681"
"Van Nuys/Valley Glen Community of Schools","31.501679098933103"
"Venice Community of Schools","48.141433385571915"
"West LA Community of Schools","73.550605798570729"
"Westchester Community of Schools","50.622658702035032"
"Wilmington Community of Schools","14.773230905599053"
"District Wide","29.75740587978699"
