"School name","Cases among staff and students"
"Unassigned",190
"102ND ST EEC",0
"107TH ST EL",0
"109TH ST EL",1
"10TH ST EL",2
"112TH ST EEC",0
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",2
"135TH ST EL",2
"153RD ST EL",2
"156TH ST EL",4
"15TH ST EL",2
"186TH ST EL",1
"1ST ST EL",1
"20TH ST EL",4
"232ND PL EL",0
"24TH ST EEC",0
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",8
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",5
"42ND ST EL",7
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",5
"4TH ST PC",1
"52ND ST EL",2
"54TH ST EL",1
"59TH ST EL",1
"61ST ST EL",3
"66TH ST EEC",1
"66TH ST EL",2
"6TH AVE EL",1
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",11
"7TH ST EL AI MAG",1
"92ND ST EL",1
"93RD ST EL",3
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",2
"ACAD ENRICH SCI MAG",0
"ADAMS MS",2
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",3
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",3
"ANATOLA AVE EL",0
"ANDASOL AVE EL",3
"ANGELES MESA EL",1
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",5
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",3
"ARAGON AVE EL",0
"ARLETA SH",7
"ARLINGTON HTS EL",2
"ARMINTA ST EEC",2
"ARMINTA ST EL",0
"ARMSTRONG MS",19
"ARROYO SECO MUS/S MAG",1
"ASCOT AVE EL",0
"ATWATER AVE EL",1
"AUDUBON MS",0
"AURORA EL",0
"AVALON GARDENS EL",3
"BACA ARTS ACAD",1
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",8
"BALDWIN HILLS EL",0
"BANCROFT MS",2
"BANDINI ST EL",0
"BANNEKER CTC",3
"BANNING SH",14
"BARRETT EL",3
"BARTON HILL EL",0
"BASSETT ST EL",0
"BEACHY AVE EL",0
"BECKFORD CES",6
"BEETHOVEN ST EL",4
"BELL SH",15
"BELLINGHAM EL",0
"BELMONT SH",2
"BELVEDERE EL",2
"BELVEDERE MS",4
"BERENDO MS",2
"BERNSTEIN SH",4
"BERNSTEIN SH STEM",1
"BERTRAND AVE EL",3
"BETHUNE MS",2
"BLYTHE ST EL",5
"BONITA ST EL",2
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",5
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",2
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",9
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",1
"BRIDGES SCHOOL",0
"BRIGHT EL",1
"BROAD AVE EL",2
"BROADACRES AV EL",0
"BROADOUS EEC",1
"BROADOUS EL",1
"BROADWAY EL",8
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",1
"BUCHANAN ST EL",3
"BUDLONG AVE EL",0
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",5
"BURKE HS",0
"BURROUGHS MS",9
"BURTON ST EL",2
"BUSHNELL WAY EL",1
"BYRD MS",1
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",2
"CALABASH CA",2
"CALAHAN ST EL",2
"CALVERT CES",1
"CAMELLIA AVE EL",3
"CANFIELD AVE EL",1
"CANOGA PARK EEC",0
"CANOGA PARK EL",6
"CANOGA PRK SH",6
"CANTARA ST EL",1
"CANTERBURY AVE EL",5
"CANYON CEL",5
"CAPISTRANO AVE EL",3
"CARDENAS EL",6
"CARLSON HOSPITAL",0
"CARNEGIE MS",2
"CAROLDALE LC",4
"CARPENTER COMM CHTR",3
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",2
"CARSON SH",4
"CARSON ST EL",2
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",4
"CARVER MS",0
"CASTELAR ST EEC",0
"CASTELAR ST EL",3
"CASTLE HTS EL",6
"CASTLEBAY LN CHTR",5
"CASTRO MS",2
"CATSKILL AVE EL",6
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",1
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",1
"CHANDLER EL",1
"CHAPMAN EL",0
"CHARNOCK ROAD EL",8
"CHASE ST EEC",0
"CHASE ST EL",5
"CHATSWORTH CHS",60
"CHATSWORTH UP/CD MAG",5
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",3
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",3
"CIMARRON AVE EL",0
"CITY OF ANGELS",1
"CITY TERRACE EL",2
"CLEVELAND CHS",9
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",6
"COEUR D ALENE AVE EL",5
"COHASSET ST EL",2
"COLDWATER CYN EL",2
"COLFAX CEL",9
"COLISEUM ST EL",0
"COLLINS EEC",1
"COLUMBUS AVE EL",1
"COLUMBUS MS",1
"COMMONWLTH AVE EL",5
"COMMUNITY EL MAG CS",19
"COMPTON AVE EL",4
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",3
"CONTRERAS LC GLBL ST",1
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",5
"COUGHLIN EL",0
"COWAN AVE EL",1
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",0
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",0
"CURTISS MS",3
"DACOTAH EEC",0
"DAHLIA HTS EL",4
"DANA MS",4
"DANUBE AVE EL",2
"DARBY AVE EL",3
"DAYTON EEC",0
"DAYTON HEIGHTS EL",1
"DBM",1
"DE LA TORRE JR EL",8
"DEARBORN EL CA",1
"DEL AMO EL",0
"DEL OLMO EL",0
"DELEVAN DRIVE EL",6
"DENA EL",0
"DENKER AVE EL",1
"DIXIE CYN CC",2
"DODSON MS",7
"DOLORES ST EEC",0
"DOLORES ST EL",1
"DOMINGUEZ EL",4
"DORRIS PLACE EL",1
"DORSEY SH",0
"DREW MS",2
"DREW MS UP PBLC SRVC",0
"DYER ST EL",2
"DYMALLY SH",3
"EAGLE ROCK EL",8
"EAGLE ROCK HS",15
"EAGLE TREE CONTN HS",1
"EARHART HS",0
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",8
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",2
"EINSTEIN HS",0
"EL DORADO AVE EL",1
