"School name","Cases among staff and students"
"Unassigned",158
"102ND ST EEC",1
"107TH ST EL",4
"109TH ST EL",0
"10TH ST EL",1
"112TH ST EEC",0
"112TH ST EL",5
"116TH ST EL",4
"118TH ST EL",3
"122ND ST EL",5
"135TH ST EL",5
"153RD ST EL",7
"156TH ST EL",1
"15TH ST EL",2
"186TH ST EL",6
"1ST ST EL",1
"20TH ST EL",5
"232ND PL EL",3
"24TH ST EEC",1
"24TH ST EL",8
"28TH ST EEC",0
"28TH ST EL",3
"2ND ST EL",4
"32ND ST USC PA MAG",9
"36TH ST EEC",1
"37TH ST EEC",0
"3RD ST EL",6
"42ND ST EL",2
"49TH ST EL",3
"4TH ST EEC",1
"4TH ST EL",3
"4TH ST PC",3
"52ND ST EL",7
"54TH ST EL",1
"59TH ST EL",1
"61ST ST EL",9
"66TH ST EEC",4
"66TH ST EL",7
"6TH AVE EL",1
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",4
"7TH ST EL AI MAG",1
"92ND ST EL",8
"93RD ST EL",8
"95TH ST EEC",2
"95TH ST EL",6
"96TH ST EL",4
"97TH ST EEC",0
"99TH ST EL",8
"9TH ST EL",4
"ACAD ENRICH SCI MAG",0
"ADAMS MS",2
"ADDAMS HS",2
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",2
"ALDAMA EL",4
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",11
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",2
"ALTA LOMA EL",9
"AMANECER PC",1
"AMBLER AVE EL",4
"AMESTOY EL",2
"ANATOLA AVE EL",1
"ANDASOL AVE EL",1
"ANGELES MESA EL",4
"ANGELOU COMMUNITY SH",14
"ANGEL'S GATE HS",1
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",8
"APPERSON ST EL",6
"ARAGON AVE EL",1
"ARLETA SH",10
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",1
"ARMINTA ST EL",4
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",3
"ATWATER AVE EL",2
"AUDUBON MS",3
"AURORA EL",4
"AVALON GARDENS EL",0
"BACA ARTS ACAD",5
"BAKEWELL PC",3
"BALA",1
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",3
"BANCROFT MS",1
"BANDINI ST EL",9
"BANNEKER CTC",1
"BANNING SH",18
"BARRETT EL",4
"BARTON HILL EL",4
"BASSETT ST EL",5
"BEACHY AVE EL",6
"BECKFORD CES",3
"BEETHOVEN ST EL",5
"BELL SH",18
"BELLINGHAM EL",3
"BELMONT SH",4
"BELVEDERE EL",4
"BELVEDERE MS",5
"BERENDO MS",0
"BERNSTEIN SH",3
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",12
"BETHUNE MS",2
"BLYTHE ST EL",1
"BONITA ST EL",2
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",5
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",18
"BREED ST EL",2
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",3
"BRIDGES SCHOOL",4
"BRIGHT EL",2
"BROAD AVE EL",3
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",1
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",2
"BROOKLYN AVE EL",0
"BRYSON AVE EL",2
"BUCHANAN ST EL",0
"BUDLONG AVE EL",4
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",3
"BURKE HS",3
"BURROUGHS MS",9
"BURTON ST EL",1
"BUSHNELL WAY EL",1
"BYRD MS",11
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",2
"CALABASH CA",1
"CALAHAN ST EL",0
"CALVERT CES",2
"CAMELLIA AVE EL",7
"CANFIELD AVE EL",3
"CANOGA PARK EEC",0
"CANOGA PARK EL",0
"CANOGA PRK SH",7
"CANTARA ST EL",4
"CANTERBURY AVE EL",5
"CANYON CEL",3
"CAPISTRANO AVE EL",0
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",7
"CAROLDALE LC",9
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",6
"CARSON ACAD MED ARTS",2
"CARSON SH",8
"CARSON ST EL",9
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",1
"CARVER MS",4
"CASTELAR ST EEC",2
"CASTELAR ST EL",3
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",3
"CASTRO MS",3
"CATSKILL AVE EL",4
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",1
"CENTURY PARK EL",2
"CHANDLER EL",3
"CHAPMAN EL",0
"CHARNOCK ROAD EL",6
"CHASE ST EEC",1
"CHASE ST EL",3
"CHATSWORTH CHS",15
"CHATSWORTH UP/CD MAG",2
"CHAVEZ EL",1
"CHAVEZ LA ARTES MAG",2
"CHAVEZ LA ASE",8
"CHAVEZ LA SJ HUM AC",1
"CHAVEZ LA TECH PREP",3
