"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","95.7033197089024"
"Bell/Cudahy/Maywood Community of Schools","67.391866686634629"
"Boyle Heights Community of Schools","113.40421767175511"
"Canoga Park/Chatsworth Community of Schools","142.89199456313386"
"Carson Community of Schools","143.07447116777746"
"Cleveland Community of Schools","109.79239256678281"
"Downtown Community of Schools","86.405529953917053"
"Eagle Rock/Highland Park Community of Schools","100.94332880726077"
"East Los Angeles Community of Schools","98.937288979908118"
"Fairfax Community of Schools","171.98671700072472"
"Fremont Community of Schools","85.943468296409478"
"Gardena Community of Schools","131.29638489869038"
"Glassell Park/Los Feliz Community of Schools","128.25910296954092"
"H.E.E.T. (C/D) Community of Schools","56.794517435916852"
"H.E.E.T. (W) Community of Schools","110.31439602868174"
"Hamilton Community of Schools","107.96445477950337"
"Harbor City/Lomita Community of Schools","86.280182203443587"
"Historic Central Avenue Community of Schools","112.34984011753522"
"Hollywood Community of Schools","80.973974012117523"
"Huntington Park/Vernon Community of Schools","85.8119065988569"
"Kennedy/NAHS/VAAS Community of Schools","128.42374126896925"
"Kreatwn/PcoUnion Community of Schools","80.131191532182925"
"LA Mid-City Community of Schools","113.86607302781404"
"Lincoln Heights/El Sereno Community of Schools","74.716653572939393"
"MacArthur Park Community of Schools","59.810945403008752"
"Manual Arts/Vermont Square Community of Schools","85.805942061487755"
"Monroe Community of Schools","98.457218198318515"
"North Hollywood/Valley Village Community of Schools","139.25894919865732"
"Panorama City Community of Schools","66.190859905606075"
"Reseda Community of Schools","96.439837764758892"
"Rivera Community of Schools","88.376238981540027"
"San Fernando Valley/Sylmar Community of Schools","109.31999258847507"
"San Pedro Community of Schools","162.98142708977926"
"SO Los Angeles Community of Schools","109.88174113602489"
"South Gate Community of Schools","89.178821862249265"
"South Mid-City Community of Schools","102.44275470010244"
"Sun Valley Community of Schools","96.565559780818631"
"Sunland/Tujunga Community of Schools","146.83922349427576"
"Taft Community of Schools","125.11144985475566"
"Van Nuys/Valley Glen Community of Schools","82.1935628839888"
"Venice Community of Schools","116.39304092134282"
"West LA Community of Schools","111.93992887356731"
"Westchester Community of Schools","168.86782941828815"
"Wilmington Community of Schools","102.11375472276116"
"District Wide","104.77037702558525"
