"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","7.9310002974125107"
"Bell/Cudahy/Maywood Community of Schools","21.250597673059556"
"Boyle Heights Community of Schools","11.27459270533852"
"Canoga Park/Chatsworth Community of Schools","7.6390480357229666"
"Carson Community of Schools","13.428947439099725"
"Cleveland Community of Schools","10.773540185304892"
"Downtown Community of Schools","12.183631696936223"
"Eagle Rock/Highland Park Community of Schools","14.371042349665425"
"East Los Angeles Community of Schools","22.524059791140537"
"Fairfax Community of Schools","8.5396184925438465"
"Fremont Community of Schools","8.772763493606849"
"Gardena Community of Schools","13.508949679162445"
"Glassell Park/Los Feliz Community of Schools","11.903108695220903"
"H.E.E.T. (C/D) Community of Schools","7.371369600471767"
"H.E.E.T. (W) Community of Schools","9.3615427822505151"
"Hamilton Community of Schools","9.7922812343170484"
"Harbor City/Lomita Community of Schools","5.0050676309763631"
"Historic Central Avenue Community of Schools","14.134009253064724"
"Hollywood Community of Schools","4.8508367693427115"
"Huntington Park/Vernon Community of Schools","14.953918320124037"
"Kennedy/NAHS/VAAS Community of Schools","7.9501597259363113"
"Kreatwn/PcoUnion Community of Schools","8.4843228567657754"
"LA Mid-City Community of Schools","7.4057616825890538"
"Lincoln Heights/El Sereno Community of Schools","12.006177724174439"
"MacArthur Park Community of Schools","2.6320984404816739"
"Manual Arts/Vermont Square Community of Schools","12.7946459327789"
"Monroe Community of Schools","16.501220221811138"
"North Hollywood/Valley Village Community of Schools","12.187789459999676"
"Panorama City Community of Schools","9.9364069952305254"
"Reseda Community of Schools","22.481610042984837"
"Rivera Community of Schools","10.513036164844408"
"San Fernando Valley/Sylmar Community of Schools","13.970467646219166"
"San Pedro Community of Schools","10.465724751439037"
"SO Los Angeles Community of Schools","11.093115612450914"
"South Gate Community of Schools","13.236984133669472"
"South Mid-City Community of Schools","4.409171075837742"
"Sun Valley Community of Schools","18.456041400592067"
"Sunland/Tujunga Community of Schools","12.439667612081406"
"Taft Community of Schools","10.347682119205299"
"Van Nuys/Valley Glen Community of Schools","7.1339397182093816"
"Venice Community of Schools","14.491703499746395"
"West LA Community of Schools","7.72096434844712"
"Westchester Community of Schools","5.3735995056288459"
"Wilmington Community of Schools","10.158128195577829"
"District Wide","11.754564689287674"
