"School name","Cases among staff and students"
"Unassigned",177
"102ND ST EEC",0
"107TH ST EL",5
"109TH ST EL",2
"10TH ST EL",2
"112TH ST EEC",0
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",5
"135TH ST EL",0
"153RD ST EL",1
"156TH ST EL",5
"15TH ST EL",2
"186TH ST EL",1
"1ST ST EL",0
"20TH ST EL",3
"232ND PL EL",3
"24TH ST EEC",0
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",2
"2ND ST EL",0
"32ND ST USC PA MAG",6
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",8
"42ND ST EL",1
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",4
"4TH ST PC",1
"52ND ST EL",0
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",3
"66TH ST EEC",1
"66TH ST EL",2
"6TH AVE EL",1
"74TH ST EL",3
"75TH ST EEC",0
"75TH ST EL",5
"7TH ST EL AI MAG",1
"92ND ST EL",0
"93RD ST EL",7
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",0
"97TH ST EEC",0
"99TH ST EL",3
"9TH ST EL",2
"ACAD ENRICH SCI MAG",1
"ADAMS MS",3
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",2
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",1
"AMANECER PC",0
"AMBLER AVE EL",2
"AMESTOY EL",11
"ANATOLA AVE EL",0
"ANDASOL AVE EL",4
"ANGELES MESA EL",2
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",5
"ANTON EEC",0
"ANTON EL",1
"APPERSON ST EL",1
"ARAGON AVE EL",0
"ARLETA SH",5
"ARLINGTON HTS EL",2
"ARMINTA ST EEC",1
