"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","16.270745200130168"
"Bell/Cudahy/Maywood Community of Schools","14.773994814327819"
"Boyle Heights Community of Schools","13.796401898384902"
"Canoga Park/Chatsworth Community of Schools","20.535989321285552"
"Carson Community of Schools","18.877719571475769"
"Cleveland Community of Schools","14.349810104179621"
"Downtown Community of Schools","14.528830041746172"
"Eagle Rock/Highland Park Community of Schools","8.1082450717072927"
"East Los Angeles Community of Schools","13.901116723043417"
"Fairfax Community of Schools","11.910717263393602"
"Fremont Community of Schools","19.251946371778185"
"Gardena Community of Schools","24.459845087647778"
"Glassell Park/Los Feliz Community of Schools","10.303436195971356"
"H.E.E.T. (C/D) Community of Schools","13.342821561999644"
"H.E.E.T. (W) Community of Schools","18.750390633138188"
"Hamilton Community of Schools","15.355479346880278"
"Harbor City/Lomita Community of Schools","30.348176350493848"
"Historic Central Avenue Community of Schools","21.964198356678615"
"Hollywood Community of Schools","9.8692326671601283"
"Huntington Park/Vernon Community of Schools","12.147027622340813"
"Kennedy/NAHS/VAAS Community of Schools","11.89051805500851"
"Kreatwn/PcoUnion Community of Schools","19.039602372935708"
"LA Mid-City Community of Schools","19.696671262556627"
"Lincoln Heights/El Sereno Community of Schools","10.850768030924689"
"MacArthur Park Community of Schools","18.848501544127242"
"Manual Arts/Vermont Square Community of Schools","10.568701846352212"
"Monroe Community of Schools","15.084294587400178"
"North Hollywood/Valley Village Community of Schools","15.902775452810605"
"Panorama City Community of Schools","10.530749789385004"
"Reseda Community of Schools","23.021361905401388"
"Rivera Community of Schools","19.67078966418028"
"San Fernando Valley/Sylmar Community of Schools","18.05787549094849"
"San Pedro Community of Schools","15.883397178361207"
"South Gate Community of Schools","12.699006803994171"
"South Mid-City Community of Schools","24.220772339877986"
"Sun Valley Community of Schools","20.852802384942731"
"Sunland/Tujunga Community of Schools","25.351755609075926"
"Taft Community of Schools","34.374789828051327"
"Van Nuys/Valley Glen Community of Schools","12.322175603324522"
"Venice Community of Schools","14.946823799942512"
"West LA Community of Schools","11.337868480725623"
"Westchester Community of Schools","18.291567587342236"
"Wilmington Community of Schools","10.649501248358202"
"District Wide","16.463458889235934"
