"School name","Cases among staff and students"
"Unassigned",74
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",0
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",1
"122ND ST EL",0
"135TH ST EL",0
"153RD ST EL",1
"156TH ST EL",0
"15TH ST EL",0
"186TH ST EL",2
"1ST ST EL",1
"20TH ST EL",0
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",0
"32ND ST USC PA MAG",1
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",3
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",0
"52ND ST EL",0
"54TH ST EL",0
"59TH ST EL",1
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",0
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",0
"7TH ST EL AI MAG",0
"92ND ST EL",0
"93RD ST EL",1
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",0
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",1
"ACAD ENRICH SCI MAG",2
"ADAMS MS",1
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",0
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",2
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",2
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",0
"ANATOLA AVE EL",1
"ANDASOL AVE EL",0
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",2
"ARAGON AVE EL",0
"ARLETA SH",4
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",3
"ARMSTRONG MS",4
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",0
"ATWATER AVE EL",1
"AUDUBON MS",0
"AURORA EL",1
"AVALON GARDENS EL",0
"BACA ARTS ACAD",0
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",0
"BANCROFT MS",1
"BANDINI ST EL",0
"BANNEKER CTC",0
"BANNING SH",3
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",1
"BEACHY AVE EL",0
"BECKFORD CES",0
"BEETHOVEN ST EL",2
"BELL SH",2
"BELLINGHAM EL",0
"BELMONT SH",0
"BELVEDERE EL",0
"BELVEDERE MS",0
"BERENDO MS",2
"BERNSTEIN SH",0
"BERNSTEIN SH STEM",0
"BERTRAND AVE EL",0
"BETHUNE MS",0
"BLYTHE ST EL",0
"BONITA ST EL",1
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",3
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",0
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",5
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",0
"BRIDGE ST EL",2
"BRIDGES SCHOOL",1
"BRIGHT EL",1
"BROAD AVE EL",1
"BROADACRES AV EL",1
"BROADOUS EEC",1
"BROADOUS EL",0
"BROADWAY EL",5
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",2
"BUCHANAN ST EL",0
"BUDLONG AVE EL",3
"BURBANK BLVD EL",1
"BURBANK MS A/T/C MAG",1
"BURKE HS",0
"BURROUGHS MS",7
"BURTON ST EL",0
"BUSHNELL WAY EL",0
"BYRD MS",5
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",1
"CALAHAN ST EL",0
"CALVERT CES",0
"CAMELLIA AVE EL",0
"CANFIELD AVE EL",4
"CANOGA PARK EEC",0
"CANOGA PARK EL",0
"CANOGA PRK SH",3
"CANTARA ST EL",0
"CANTERBURY AVE EL",0
"CANYON CEL",5
"CAPISTRANO AVE EL",1
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",0
"CAROLDALE LC",1
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",0
"CARSON SH",2
"CARSON ST EL",4
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",2
"CARVER MS",0
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",3
"CASTRO MS",0
"CATSKILL AVE EL",0
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",3
"CHANDLER EL",4
"CHAPMAN EL",1
"CHARNOCK ROAD EL",2
"CHASE ST EEC",0
"CHASE ST EL",0
"CHATSWORTH CHS",3
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",1
"CHAVEZ LA SJ HUM AC",3
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",1
"CIENEGA EL",0
"CIMARRON AVE EL",0
"CITY OF ANGELS",0
"CITY TERRACE EL",2
"CLEVELAND CHS",5
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",0
"CLOVER AVE EL",8
"COCHRAN MS",1
"COEUR D ALENE AVE EL",5
"COHASSET ST EL",1
"COLDWATER CYN EL",0
"COLFAX CEL",5
"COLISEUM ST EL",0
"COLLINS EEC",1
"COLUMBUS AVE EL",0
"COLUMBUS MS",1
"COMMONWLTH AVE EL",1
"COMMUNITY EL MAG CS",2
"COMPTON AVE EL",0
"CONTRERAS LC ALC",3
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",0
"CORONA AVE EL",0
"CORTINES SCH OF VAPA",3
"COUGHLIN EL",1
"COWAN AVE EL",0
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",2
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",1
"CURTISS MS",0
"DACOTAH EEC",0
"DAHLIA HTS EL",1
"DANA MS",5
"DANUBE AVE EL",0
"DARBY AVE EL",0
"DAYTON EEC",0
"DAYTON HEIGHTS EL",0
"DBM",3
"DE LA TORRE JR EL",0
"DEARBORN EL CA",2
"DEL AMO EL",0
"DEL OLMO EL",0
"DELEVAN DRIVE EL",1
"DENA EL",0
"DENKER AVE EL",1
"DIXIE CYN CC",1
"DODSON MS",2
"DOLORES ST EEC",0
"DOLORES ST EL",0
"DOMINGUEZ EL",0
"DORRIS PLACE EL",1
"DORSEY SH",0
"DREW MS",0
"DREW MS UP PBLC SRVC",0
"DYER ST EL",0
"DYMALLY SH",0
"EAGLE ROCK EL",4
"EAGLE ROCK HS",6
"EAGLE TREE CONTN HS",0
"EARHART HS",1
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",3
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",1
"EINSTEIN HS",0
"EL DORADO AVE EL",0
"EL ORO WAY CES",2
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",2
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",0
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",1
"EMELITA ST EL",1
"EMERSON CC",7
"ENADIA WAY",1
"ENCINO CEL",0
"ERWIN EL",0
"ESCALANTE EEC",0
"ESCALANTE EL",0
"ESCUTIA PC",0
"ESHELMAN AVE EL",1
"ESPERANZA EL",1
"ESTRELLA EEC",0
"ESTRELLA EL",0
"EUCLID AVE EL",0
"EVANS CAS",1
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",1
"EVERGREEN HS",0
"FAIR AVE EEC",0
"FAIR AVE EL",1
"FAIRBURN AVE EL",6
"FAIRFAX SH",3
"FARMDALE EL",0
"FERNANGELES EL",0
"FIGUEROA ST EL",0
"FISHBURN AVE EL",0
"FLEMING MS",2
"FLETCHER DR EL",0
"FLORENCE AVE EL",0
"FLOURNOY EL",0
"FORD BLVD EL",1
"FOSHAY LC",2
"FRANKLIN AVE EL",3
"FRANKLIN HS",2
"FREMONT SH",2
"FRIEDMAN OCC CTR",2
"FRIES AVE EL",0
"FROST MS",1
"FULLBRIGHT AVE EL",0
"FULTON COLLEGE PREP",0
"GAGE MS",1
"GAL KING SCH FOR STEM",5
"GARCETTI LA",0
"GARDEN GROVE EL",0
"GARDENA EEC",0
"GARDENA EL",0
"GARDENA SH",2
"GARDNER ST EL",3
"GARFIELD SH",4
"GARVANZA EL T/L MAG",0
"GARZA PC",1
"GATES ST EEC",0
"GATES ST EL",1
"GAULT ST EL",0
"GERMAIN ACAD AA",1
"GLASSELL PARK EEC",0
"GLASSELL PK STEAM MAG",0
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",1
"GLEN ALTA EL",3
"GLENFELIZ BLVD EEC",0
"GLENFELIZ BLVD EL",0
"GLENWOOD EL",0
"GOMPERS MS",0
"GOMPERS MS UP MED MAG",0
"GRAHAM EEC",0
"GRAHAM EL",0
"GRANADA EL",1
"GRAND VW BL EL",4
"GRANT EEC",0
"GRANT EL",2
"GRANT SH",7
"GRAPE ST EL",0
"GRATTS EEC",0
"GRATTS LA FOR YS",0
"GREY HS",0
"GRIDLEY ST EL",0
"GRIFFIN AVE EL",0
"GRIFFITH JOYNER EL",0
"GRIFFITH MS STEAM MG",0
"GULF AVE EL",0
"HADDON AVE EEC",0
"HADDON AVE EL",0
"HALE CA",3
"HALLDALE EL",0
"HAMASAKI MED/SCI MAG",0
"HAMILTON SH",4
"HAMLIN CA",5
"HANCOCK PARK EL",2
"HARBOR CITY EL",0
"HARBOR OCC CTR",1
"HARDING ST EL",0
"HARMONY EL",0
"HARRISON ST EL",1
"HART ST EL",2
"HARTE PREP MS",0
"HARVARD EL",0
"HASKELL EL STEAM MAG",1
"HAWAIIAN AVE EEC",0
"HAWAIIAN AVE EL",1
"HAWKINS SH C/DAGS",2
"HAYNES CES",1
"HAZELTINE AVE EL",1
"HELIOTROPE AVE EL",0
"HENRY MS",1
"HERRICK AVE EL",0
"HESBY OAKS LEAD CHTR",0
"HIGHLAND PARK HS",0
"HILLCREST DR EL",0
"HILLSIDE EL",2
"HOBART BLVD EEC",0
"HOBART BLVD EL",2
"HOLLENBECK MS",0
"HOLLYWOOD EL",0
"HOLLYWOOD SH",5
"HOLMES AVE EEC",0
"HOLMES AVE EL",0
"HOLMES MS",4
"HOOPER AVE EEC",0
"HOOPER AVE EL",0
"HOOPER AVE PC",0
"HOOVER ST EL",0
"HOPE HS",0
"HOPE ST EL",0
"HUBBARD ST EL",2
"HUERTA EL",0
"HUGHES EL",0
"HUMPHREYS AVE EL",0
"HUNTINGTON DR EL",0
"HUNTNGTN PK EL",1
"HUNTNGTN PK SH",0
"HYDE PARK EEC",1
"INDEPENDENCE EL",1
"INDEPENDENCE HS",0
"INTERNATIONAL ST LC",1
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",1
"ISAACS AVALON HS",0
"IVANHOE EL",2
"JEFFERSON SH",1
"JOHNSON STEM ACADEMY",0
"JONES EL",0
"JONES PC",0
"JORDAN SH",1
"JUSTICE ST ACAD CHTR",0
"KAHLO HS",0
"KENNEDY EL",0
"KENNEDY SH",3
"KENTER CANYON EC",2
"KENTWOOD EEC",0
"KENTWOOD EL",2
"KESTER AVE EL",8
"KIM ACADEMY",2
"KIM EL",1
"KING JR EL",0
"KING MS MAG FLM/MDIA",2
"KING-DREW SH MD/S MG",0
"KINGSLEY EL",1
"KITTRIDGE ST EL",3
"KNOLLWOOD PREP ACAD",0
"KNOX EL",0
"KORENSTEIN EL",1
"LA SALLE AVE EL",0
"LACES MAG",8
"LAFAYETTE PARK PC",0
"LAKE BALBOA CP K-12",0
"LAKE ST PRIMARY",0
"LANAI RD EL",1
"LANE EL",1
"LANGDON AVE EL",0
"LANKERSHIM EL",0
"LASSEN EL",0
"LATONA AVE EL",0
"LAUREL CACT MAG",0
"LAUREL EEC",0
"LAWRENCE MS",2
"LAWSON ACAD A/M/S EL",0
"LE CONTE MS",1
"LEAPWOOD EL",0
"LEE EL MED HLTH MAG",2
"LEGACY SH STEAM",2
"LEGACY SH VAPA",0
"LEICHMAN CPTC",1
"LELAND ST EL",0
"LEMAY ST EEC",1
"LEMAY ST EL",0
"LEWIS HS",0
"LEXINGTON AVE PC",0
"LIBERTY BLVD EL",0
"LIECHTY MS",0
"LIGGETT ST EL",0
"LILLIAN ST EL",0
"LIMERICK AVE EL",0
"LINCOLN SH",1
"LIZARRAGA EL",0
"LOCKE EEC",0
"LOCKE INFANT",0
"LOCKHURST DR CEL",2
"LOCKWOOD AVE EL",0
"LOGAN ACADEMY",1
"LOGAN ST EEC",0
