"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","10.19534276742384"
"Bell/Cudahy/Maywood Community of Schools","2.9964791370140089"
"Boyle Heights Community of Schools","8.492729280099649"
"Canoga Park/Chatsworth Community of Schools","9.6120431506798667"
"Carson Community of Schools","1.8995697474522022"
"Cleveland Community of Schools","5.7747278659493171"
"Downtown Community of Schools","1.9873011456791105"
"Eagle Rock/Highland Park Community of Schools","11.342778774567426"
"East Los Angeles Community of Schools","9.4227764210724683"
"Fairfax Community of Schools","8.46811753747142"
"Fremont Community of Schools","9.32690812995492"
"Gardena Community of Schools","5.8600846196219072"
"Glassell Park/Los Feliz Community of Schools","6.2206463251531829"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","4.2004452471962024"
"Hamilton Community of Schools","7.80711227928643"
"Harbor City/Lomita Community of Schools","1.3990514431215637"
"Historic Central Avenue Community of Schools","6.0226451457480126"
"Hollywood Community of Schools","5.1470777466093622"
"Huntington Park/Vernon Community of Schools","8.9565606806986118"
"Kennedy/NAHS/VAAS Community of Schools","5.2295784959732243"
"Kreatwn/PcoUnion Community of Schools","6.0859333793159411"
"LA Mid-City Community of Schools","4.2882872580691274"
"Lincoln Heights/El Sereno Community of Schools","4.9108677503314837"
"MacArthur Park Community of Schools","5.9019683064301942"
"Manual Arts/Vermont Square Community of Schools","6.4138196433916272"
"Monroe Community of Schools","15.171933707574365"
"North Hollywood/Valley Village Community of Schools","11.790367269940459"
"Panorama City Community of Schools","9.1040133525529168"
"Reseda Community of Schools","7.7439838925135041"
"Rivera Community of Schools","16.674077367718986"
"San Fernando Valley/Sylmar Community of Schools","5.191029900332226"
"San Pedro Community of Schools",0
"South Gate Community of Schools","6.0980567525815106"
"South Mid-City Community of Schools","9.1624036038787526"
"Sun Valley Community of Schools","9.3076648620138673"
"Sunland/Tujunga Community of Schools","10.156924483266467"
"Taft Community of Schools","5.2603892688058922"
"Van Nuys/Valley Glen Community of Schools","6.8210286111145564"
"Venice Community of Schools","7.0246095487859126"
"West LA Community of Schools","3.1110004977600796"
"Westchester Community of Schools","10.523546435148646"
"Wilmington Community of Schools","11.922645873572263"
"District Wide","7.1086278096088948"
