"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","12.038523274478331"
"Bell/Cudahy/Maywood Community of Schools","7.4096028452874929"
"Boyle Heights Community of Schools","17.1947540368593"
"Canoga Park/Chatsworth Community of Schools","9.649249770830318"
"Carson Community of Schools","9.026737195573288"
"Cleveland Community of Schools","15.386286293534139"
"Downtown Community of Schools","6.5655032047862516"
"Eagle Rock/Highland Park Community of Schools","14.817397367732939"
"East Los Angeles Community of Schools","8.1768934618922682"
"Fairfax Community of Schools","22.45004864177206"
"Fremont Community of Schools","7.3471067093778473"
"Gardena Community of Schools","7.803355442840421"
"Glassell Park/Los Feliz Community of Schools","11.715203405219123"
"H.E.E.T. (C/D) Community of Schools",7.5947444368497
"H.E.E.T. (W) Community of Schools","1.9929846938775511"
"Hamilton Community of Schools","8.25218682950982"
"Harbor City/Lomita Community of Schools","16.43489254108723"
"Historic Central Avenue Community of Schools","19.205100874792347"
"Hollywood Community of Schools","3.7611305958571144"
"Huntington Park/Vernon Community of Schools","17.110502737680438"
"Kennedy/NAHS/VAAS Community of Schools","9.91768322919766"
"Kreatwn/PcoUnion Community of Schools","17.62981108265598"
"LA Mid-City Community of Schools","8.87154009936125"
"Lincoln Heights/El Sereno Community of Schools","6.4792717298575644"
"MacArthur Park Community of Schools","14.303919273881045"
"Manual Arts/Vermont Square Community of Schools","7.8235017994054141"
"Monroe Community of Schools","15.375679092493252"
"North Hollywood/Valley Village Community of Schools","15.349690178621922"
"Panorama City Community of Schools","8.55175952452217"
"Reseda Community of Schools","9.8485119793718443"
"Rivera Community of Schools","8.3586626139817621"
"San Fernando Valley/Sylmar Community of Schools","8.04759222231164"
"San Pedro Community of Schools","8.5877452874747728"
"South Gate Community of Schools","11.013485401013241"
"South Mid-City Community of Schools","8.6896072297532161"
"Sun Valley Community of Schools","11.228553462885888"
"Sunland/Tujunga Community of Schools","7.4794315632011967"
"Taft Community of Schools",14.953643704516
"Van Nuys/Valley Glen Community of Schools","15.28386846467663"
"Venice Community of Schools","18.326766242096586"
"West LA Community of Schools","35.756498246938349"
"Westchester Community of Schools","10.030341783896287"
"Wilmington Community of Schools","4.5186507308917561"
"District Wide","11.729268784969756"
