"School name","Cases among staff and students"
"Unassigned",201
"102ND ST EEC",1
"107TH ST EL",5
"109TH ST EL",0
"10TH ST EL",3
"112TH ST EEC",0
"112TH ST EL",0
"116TH ST EL",0
"118TH ST EL",0
"122ND ST EL",4
"135TH ST EL",1
"153RD ST EL",1
"156TH ST EL",5
"15TH ST EL",0
"186TH ST EL",2
"1ST ST EL",0
"20TH ST EL",1
"232ND PL EL",4
"24TH ST EEC",0
"24TH ST EL",2
"28TH ST EEC",0
"28TH ST EL",7
"2ND ST EL",1
"32ND ST USC PA MAG",3
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",3
"42ND ST EL",0
"49TH ST EL",0
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",1
"52ND ST EL",0
"54TH ST EL",1
"59TH ST EL",1
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",2
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",0
"7TH ST EL AI MAG",0
"92ND ST EL",1
"93RD ST EL",10
"95TH ST EEC",2
"95TH ST EL",0
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",0
"ACAD ENRICH SCI MAG",1
"ADAMS MS",2
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",1
"ALDAMA EL",1
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",1
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",4
"ALTA LOMA EL",4
"AMANECER PC",1
"AMBLER AVE EL",3
"AMESTOY EL",9
"ANATOLA AVE EL",4
"ANDASOL AVE EL",3
"ANGELES MESA EL",5
"ANGELOU COMMUNITY SH",2
"ANGEL'S GATE HS",0
"ANN ST EL",2
"ANNALEE AVE EL",1
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",4
"APPERSON ST EL",0
"ARAGON AVE EL",3
"ARLETA SH",3
"ARLINGTON HTS EL",3
"ARMINTA ST EEC",1
"ARMINTA ST EL",2
"ARMSTRONG MS",12
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",1
"ATWATER AVE EL",1
"AUDUBON MS",1
"AURORA EL",1
"AVALON GARDENS EL",3
"BACA ARTS ACAD",1
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",10
"BALDWIN HILLS EL",5
"BANCROFT MS",1
"BANDINI ST EL",1
"BANNEKER CTC",1
"BANNING SH",9
"BARRETT EL",2
"BARTON HILL EL",0
"BASSETT ST EL",3
"BEACHY AVE EL",4
"BECKFORD CES",10
"BEETHOVEN ST EL",0
"BELL SH",5
"BELLINGHAM EL",0
"BELMONT SH",1
"BELVEDERE EL",1
"BELVEDERE MS",1
"BERENDO MS",1
"BERNSTEIN SH",7
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",2
"BETHUNE MS",2
"BLYTHE ST EL",1
"BONITA ST EL",2
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",5
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",4
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",14
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",3
"BRIDGE ST EL",1
"BRIDGES SCHOOL",7
"BRIGHT EL",0
"BROAD AVE EL",4
"BROADACRES AV EL",0
"BROADOUS EEC",1
"BROADOUS EL",0
"BROADWAY EL",13
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",1
"BRYSON AVE EL",1
"BUCHANAN ST EL",1
"BUDLONG AVE EL",4
"BURBANK BLVD EL",1
"BURBANK MS A/T/C MAG",3
"BURKE HS",0
"BURROUGHS MS",5
"BURTON ST EL",2
"BUSHNELL WAY EL",0
"BYRD MS",9
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",1
"CALABASH CA",2
"CALAHAN ST EL",4
