"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools",0
"Bell/Cudahy/Maywood Community of Schools","5.48516263507213"
"Boyle Heights Community of Schools","14.066676044450697"
"Canoga Park/Chatsworth Community of Schools","12.049100082837564"
"Carson Community of Schools","3.9018680193142465"
"Cleveland Community of Schools","19.77261492832427"
"Downtown Community of Schools","4.3471173178286149"
"Eagle Rock/Highland Park Community of Schools","4.3787629994526549"
"East Los Angeles Community of Schools","9.0421115796568934"
"Fairfax Community of Schools","8.91503967192654"
"Fremont Community of Schools","11.280952112358282"
"Gardena Community of Schools","6.0226451457480126"
"Glassell Park/Los Feliz Community of Schools","9.6006144393241168"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","13.496187327080099"
"Hamilton Community of Schools","2.7639961856852637"
"Harbor City/Lomita Community of Schools","8.68168598341798"
"Historic Central Avenue Community of Schools","6.1285775571489856"
"Hollywood Community of Schools","5.9295275648912673"
"Huntington Park/Vernon Community of Schools","5.8024834629221314"
"Jefferson/South Central (West) Community of Schools","7.135127421483868"
"Kennedy/NAHS/VAAS Community of Schools","5.366822304513498"
"Kreatwn/PcoUnion Community of Schools","10.53751883581492"
"LA Mid-City Community of Schools","12.068185246643536"
"Lincoln Heights/El Sereno Community of Schools","3.1217075740430014"
"MacArthur Park Community of Schools","4.7418834761167137"
"Manual Arts/Vermont Square Community of Schools","8.99604174163368"
"Monroe Community of Schools","4.5825733899128389"
"North Hollywood/Valley Village Community of Schools","12.124151309408342"
"Panorama City Community of Schools","1.5484190641355176"
"Reseda Community of Schools","15.036538789257898"
"Rivera Community of Schools","9.7524503031386622"
"San Fernando Valley/Sylmar Community of Schools","7.90394077313714"
"San Pedro Community of Schools","7.0165590794274495"
"South Gate Community of Schools","8.502136161710629"
"South Mid-City Community of Schools","5.63372346868354"
"Sun Valley Community of Schools","10.151095146995667"
"Sunland/Tujunga Community of Schools","12.879295244964196"
"Taft Community of Schools","6.3793309676647656"
"Van Nuys/Valley Glen Community of Schools","3.1976260823964289"
"Venice Community of Schools","9.89486703772418"
"West LA Community of Schools","3.2563743527955973"
"Westchester Community of Schools","2.7653337757867371"
"Wilmington Community of Schools","7.3072707343807091"
"District Wide","7.7327874256736688"
