"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","2.0566821603389411"
"Bell/Cudahy/Maywood Community of Schools","7.7703096468394266"
"Boyle Heights Community of Schools","3.9912591424779729"
"Canoga Park/Chatsworth Community of Schools","6.8229371986536069"
"Carson Community of Schools","2.90281379417115"
"Cleveland Community of Schools","6.8676601881738888"
"Downtown Community of Schools","4.2535996086688366"
"Eagle Rock/Highland Park Community of Schools","12.911694767535694"
"East Los Angeles Community of Schools","4.08513419665836"
"Fairfax Community of Schools",0
"Fremont Community of Schools","7.940478175595735"
"Gardena Community of Schools","9.5182572071053784"
"Glassell Park/Los Feliz Community of Schools","5.28044440220089"
"H.E.E.T. (C/D) Community of Schools","12.049354154617314"
"H.E.E.T. (W) Community of Schools","6.4023219087455718"
"Hamilton Community of Schools","2.708962602771269"
"Harbor City/Lomita Community of Schools","5.7930714865021438"
"Historic Central Avenue Community of Schools","2.04256709832918"
"Hollywood Community of Schools","5.78368999421631"
"Huntington Park/Vernon Community of Schools","4.9718263175339743"
"Jefferson/South Central (West) Community of Schools","5.8827681954020283"
"Kennedy/NAHS/VAAS Community of Schools","6.8236614250837793"
"Kreatwn/PcoUnion Community of Schools","4.1761936083356828"
"LA Mid-City Community of Schools","5.9319897376577533"
"Lincoln Heights/El Sereno Community of Schools","5.3725890506635148"
"MacArthur Park Community of Schools","3.10592766294473"
"Manual Arts/Vermont Square Community of Schools","2.1949319022377329"
"Monroe Community of Schools","4.5394706977166459"
"North Hollywood/Valley Village Community of Schools","17.140457478810109"
"Panorama City Community of Schools","7.7597578955536592"
"Reseda Community of Schools","10.935480664081917"
"Rivera Community of Schools","8.9240080153817445"
"San Fernando Valley/Sylmar Community of Schools","17.1283639118548"
"San Pedro Community of Schools","8.8743393547369251"
"South Gate Community of Schools","8.4298078003821519"
"South Mid-City Community of Schools","10.924186148131964"
"Sun Valley Community of Schools","9.39489074524971"
"Sunland/Tujunga Community of Schools","5.1203277009728625"
"Taft Community of Schools","9.1741716487515479"
"Van Nuys/Valley Glen Community of Schools","6.312732782021337"
"Venice Community of Schools","12.33121647450521"
"West LA Community of Schools",0
"Westchester Community of Schools","2.6883165761600085"
"Wilmington Community of Schools","7.3097634073243825"
"District Wide","7.0153833610749086"
