"School name","Cases among staff and students"
"Unassigned",235
"102ND ST EEC",1
"107TH ST EL",9
"109TH ST EL",2
"10TH ST EL",6
"112TH ST EEC",0
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",2
"122ND ST EL",15
"135TH ST EL",8
"153RD ST EL",4
"156TH ST EL",4
"15TH ST EL",10
"186TH ST EL",5
"1ST ST EL",1
"20TH ST EL",1
"232ND PL EL",3
"24TH ST EEC",1
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",5
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",8
"42ND ST EL",4
"49TH ST EL",1
"4TH ST EEC",1
"4TH ST EL",0
"4TH ST PC",1
"52ND ST EL",3
"54TH ST EL",9
"59TH ST EL",1
"61ST ST EL",1
"66TH ST EEC",1
"66TH ST EL",5
"6TH AVE EL",1
"74TH ST EL",0
"75TH ST EEC",1
"75TH ST EL",8
"7TH ST EL AI MAG",4
"92ND ST EL",1
"93RD ST EL",5
"95TH ST EEC",3
"95TH ST EL",10
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",0
"ACAD ENRICH SCI MAG",2
"ADAMS MS",6
"ADDAMS HS",2
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",7
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",0
"AMANECER PC",2
"AMBLER AVE EL",7
"AMESTOY EL",10
"ANATOLA AVE EL",2
"ANDASOL AVE EL",3
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",0
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",9
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",5
"ARAGON AVE EL",3
"ARLETA SH",0
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",1
"ARMINTA ST EL",0
"ARMSTRONG MS",2
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",3
"ATWATER AVE EL",0
"AUDUBON MS",6
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",0
"AVALON GARDENS EL",0
"BACA ARTS ACAD",1
"BAKEWELL PC",2
"BALA",0
"BALBOA EL G/HG/HA MAG",12
"BALDWIN HILLS EL",0
"BANCROFT MS",6
"BANDINI ST EL",0
"BANNEKER CTC",3
"BANNING SH",3
"BARRETT EL",3
"BARTON HILL EL",5
"BASSETT ST EL",6
"BEACHY AVE EL",0
"BECKFORD CES",1
"BEETHOVEN ST EL",6
"BELL SH",2
"BELLINGHAM EL",0
"BELMONT SH",4
"BELVEDERE EL",9
"BELVEDERE MS",3
"BERENDO MS",1
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",3
"BERTRAND AVE EL",0
"BETHUNE MS",1
"BLYTHE ST EL",1
"BONITA ST EL",2
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",3
"BRADDOCK DR EL",4
"BRADLEY EEC",3
"BRADLEY GLBL AWR MAG",3
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",3
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",4
"BRIDGE ST EL",1
"BRIDGES SCHOOL",9
"BRIGHT EL",3
"BROAD AVE EL",4
"BROADACRES AV EL",3
"BROADOUS EEC",0
"BROADOUS EL",4
"BROADWAY EL",2
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",2
"BRYSON AVE EL",3
"BUCHANAN ST EL",0
"BUDLONG AVE EL",0
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",2
"BURKE HS",0
"BURROUGHS MS",0
"BURTON ST EL",5
"BUSHNELL WAY EL",0
"BYRD MS",5
"CABRILLO AVE EEC",3
"CABRILLO AVE EL",2
"CAHUENGA EL",1
"CALABASH CA",2
"CALAHAN ST EL",1
"CALVERT CES",0
"CAMELLIA AVE EL",0
"CANFIELD AVE EL",0
"CANOGA PARK EEC",1
"CANOGA PARK EL",2
"CANOGA PRK SH",6
"CANTARA ST EL",2
"CANTERBURY AVE EL",11
"CANYON CEL",2
"CAPISTRANO AVE EL",2
"CARDENAS EL",4
"CARLSON HOSPITAL",0
"CARNEGIE MS",4
"CAROLDALE LC",9
"CARPENTER COMM CHTR",1
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",1
"CARSON SH",1
"CARSON ST EL",6
"CARSON-GORE ACADEMY",0
"CARTHAY EL ES MAG",5
"CARVER MS",2
"CASTELAR ST EEC",3
"CASTELAR ST EL",7
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",3
"CASTRO MS",0
"CATSKILL AVE EL",9
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",1
"CENTURY PARK EL",1
"CHANDLER EL",2
"CHAPMAN EL",1
"CHARNOCK ROAD EL",0
"CHASE ST EEC",7
"CHASE ST EL",4
"CHATSWORTH CHS",3
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",1
"CHAVEZ LA ARTES MAG",2
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",0
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",1
"CHEVIOT HILLS HS",0
"CIENEGA EL",10
"CIMARRON AVE EL",0
"CITY OF ANGELS",7
"CITY TERRACE EL",3
"CLEVELAND CHS",12
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",5
"COEUR D ALENE AVE EL",0
"COHASSET ST EL",1
"COLDWATER CYN EL",2
"COLFAX CEL",3
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",4
"COLUMBUS MS",6
"COMMONWLTH AVE EL",5
"COMMUNITY EL MAG CS",2
"COMPTON AVE EL",2
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",1
"CONTRERAS LC SOC JUS",2
"CORONA AVE EL",6
"CORTINES SCH OF VAPA",2
"COUGHLIN EL",1
"COWAN AVE EL",7
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",2
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",5
"CRUZ EEC",2
"CURTISS MS",1
"DACOTAH EEC",0
"DAHLIA HTS EL",2
"DANA MS",8
"DANUBE AVE EL",0
"DARBY AVE EL",5
"DAYTON EEC",1
"DAYTON HEIGHTS EL",0
"DBM",5
"DE LA TORRE JR EL",2
"DEARBORN EL CA",4
"DEL AMO EL",3
"DEL OLMO EL",0
"DELEVAN DRIVE EL",3
"DENA EL",2
"DENKER AVE EL",3
"DIXIE CYN CC",0
"DODSON MS",3
"DOLORES ST EEC",1
"DOLORES ST EL",6
"DOMINGUEZ EL",4
"DORRIS PLACE EL",1
"DORSEY SH",5
"DREW MS",0
"DREW MS UP PBLC SRVC",0
"DYER ST EL",6
"DYMALLY SH",1
"EAGLE ROCK EL",8
"EAGLE ROCK HS",4
"EAGLE TREE CONTN HS",0
"EARHART HS",1
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",5
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",8
"EDISON MS",0
"EINSTEIN HS",0
"EL DORADO AVE EL",5
"EL ORO WAY CES",3
"EL SERENO EEC",1
"EL SERENO EL",0
"EL SERENO MS",4
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",4
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",0
"EMERSON CC",0
"ENADIA WAY",1
"ENCINO CEL",0
"ERWIN EL",12
"ESCALANTE EEC",0
"ESCALANTE EL",1
"ESCUTIA PC",1
"ESHELMAN AVE EL",2
"ESPERANZA EL",4
"ESTRELLA EEC",1
"ESTRELLA EL",1
"EUCLID AVE EL",9
"EVANS CAS",3
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",1
"EVERGREEN HS",0
"FAIR AVE EEC",0
"FAIR AVE EL",1
"FAIRBURN AVE EL",5
"FAIRFAX SH",6
"FARMDALE EL",1
"FERNANGELES EL",1
"FIGUEROA ST EL",1
"FISHBURN AVE EL",1
"FLEMING MS",6
"FLETCHER DR EL",2
"FLORENCE AVE EL",3
"FLOURNOY EL",5
"FORD BLVD EL",8
"FOSHAY LC",2
"FRANKLIN AVE EL",4
"FRANKLIN HS",1
"FREMONT SH",4
"FRIEDMAN OCC CTR",1
"FRIES AVE EL",2
"FROST MS",0
"FULLBRIGHT AVE EL",1
"FULTON COLLEGE PREP",3
"GAGE MS",1
"GAL KING SCH FOR STEM",3
"GARCETTI LA",2
"GARDEN GROVE EL",0
"GARDENA EEC",3
"GARDENA EL",1
"GARDENA SH",2
"GARDNER ST EL",7
"GARFIELD SH",4
"GARVANZA EL T/L MAG",0
"GARZA PC",1
"GATES ST EEC",1
"GATES ST EL",7
"GAULT ST EL",0
"GERMAIN ACAD AA",1
"GLASSELL PARK EEC",1
"GLASSELL PK STEAM MAG",1
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",0
"GLEN ALTA EL",0
"GLENFELIZ BLVD EEC",1
"GLENFELIZ BLVD EL",3
"GLENWOOD EL",0
"GOMPERS MS",0
"GOMPERS MS UP MED MAG",0
"GRAHAM EEC",2
"GRAHAM EL",2
"GRANADA EL",5
"GRAND VW BL EL",1
"GRANT EEC",0
"GRANT EL",0
"GRANT SH",2
"GRAPE ST EL",0
"GRATTS EEC",0
"GRATTS LA FOR YS",1
"GREY HS",0
"GRIDLEY ST EL",0
"GRIFFIN AVE EL",9
"GRIFFITH JOYNER EL",2
"GRIFFITH MS STEAM MG",7
"GULF AVE EL",2
"HADDON AVE EEC",0
"HADDON AVE EL",4
"HALE CA",12
"HALLDALE EL",2
"HAMASAKI MED/SCI MAG",4
"HAMILTON SH",8
"HAMLIN CA",0
"HANCOCK PARK EL",4
"HARBOR CITY EL",2
"HARBOR OCC CTR",0
"HARDING ST EL",2
"HARMONY EL",0
"HARRISON ST EL",0
"HART ST EL",5
"HARTE PREP MS",0
"HARVARD EL",1
"HASKELL EL STEAM MAG",7
"HAWAIIAN AVE EEC",2
"HAWAIIAN AVE EL",1
"HAWKINS SH C/DAGS",1
"HAYNES CES",1
"HAZELTINE AVE EL",0
"HELIOTROPE AVE EL",4
"HENRY MS",19
"HERRICK AVE EL",0
"HESBY OAKS LEAD CHTR",1
"HIGHLAND PARK HS",0
"HILLCREST DR EL",0
"HILLSIDE EL",0
"HOBART BLVD EEC",0
"HOBART BLVD EL",0
"HOLLENBECK MS",6
"HOLLYWOOD EL",0
"HOLLYWOOD SH",1
"HOLMES AVE EEC",1
"HOLMES AVE EL",0
"HOLMES MS",8
"HOOPER AVE EEC",2
"HOOPER AVE EL",6
"HOOPER AVE PC",1
"HOOVER ST EL",6
"HOPE HS",0
"HOPE ST EL",1
"HUBBARD ST EL",0
"HUERTA EL",4
"HUGHES EL",1
"HUMPHREYS AVE EL",5
"HUNTINGTON DR EL",1
"HUNTNGTN PK EL",1
"HUNTNGTN PK SH",8
"HYDE PARK EEC",0
"INDEPENDENCE EL",0
"INDEPENDENCE HS",0
"INTERNATIONAL ST LC",0
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",0
"ISAACS AVALON HS",0
"IVANHOE EL",0
"JEFFERSON SH",5
"JOHNSON STEM ACADEMY",0
"JONES EL",4
"JONES PC",0
"JORDAN SH",1
"JUSTICE ST ACAD CHTR",0
"KAHLO HS",0
"KENNEDY EL",0
"KENNEDY SH",2
"KENTER CANYON EC",3
"KENTWOOD EEC",0
"KENTWOOD EL",1
"KESTER AVE EL",5
"KIM ACADEMY",0
"KIM EL",7
"KING JR EL",0
"KING MS MAG FLM/MDIA",0
"KING-DREW SH MD/S MG",1
"KINGSLEY EL",0
"KITTRIDGE ST EL",4
"KNOLLWOOD PREP ACAD",1
"KNOX EL",4
"KORENSTEIN EL",0
"LA SALLE AVE EL",1
"LACES MAG",5
"LAFAYETTE PARK PC",0
"LAKE BALBOA CP K-12",3
"LAKE ST PRIMARY",3
"LANAI RD EL",0
"LANE EL",0
"LANGDON AVE EL",4
"LANKERSHIM EL",0
"LASSEN EL",2
"LATONA AVE EL",1
"LAUREL CACT MAG",4
"LAUREL EEC",0
"LAWRENCE MS",9
"LAWSON ACAD A/M/S EL",0
"LE CONTE MS",3
"LEAPWOOD EL",1
"LEE EL MED HLTH MAG",0
"LEGACY SH STEAM",0
"LEGACY SH VAPA",1
"LEICHMAN CPTC",3
"LELAND ST EL",4
"LEMAY ST EEC",1
"LEMAY ST EL",1
"LEWIS HS",0
"LEXINGTON AVE PC",0
"LIBERTY BLVD EL",2
"LIECHTY MS",3
"LIGGETT ST EL",3
"LILLIAN ST EL",3
"LIMERICK AVE EL",3
"LINCOLN SH",10
"LIZARRAGA EL",4
"LOCKE EEC",1
"LOCKE INFANT",0
"LOCKHURST DR CEL",4
"LOCKWOOD AVE EL",0
"LOGAN ACADEMY",3
"LOGAN ST EEC",1
"LOKRANTZ SP ED CTR",0
"LOMA VISTA EL",3
"LOMITA EL M/S/T MAG",8
"LONDON HS",0
"LORENA ST EL",1
"LORETO ST EL",3
"LORNE ST EL",1
