"School name","Cases among staff and students"
"Unassigned",444
"102ND ST EEC",0
"107TH ST EL",38
"109TH ST EL",12
"10TH ST EL",16
"112TH ST EEC",0
"112TH ST EL",14
"116TH ST EL",13
"118TH ST EL",15
"122ND ST EL",22
"135TH ST EL",26
"153RD ST EL",11
"156TH ST EL",7
"15TH ST EL",20
"186TH ST EL",9
"1ST ST EL",13
"20TH ST EL",16
"232ND PL EL",6
"24TH ST EEC",5
"24TH ST EL",17
"28TH ST EEC",2
"28TH ST EL",20
"2ND ST EL",13
"32ND ST USC PA MAG",17
"36TH ST EEC",4
"37TH ST EEC",0
"3RD ST EL",11
"42ND ST EL",6
"49TH ST EL",21
"4TH ST EEC",4
"4TH ST EL",7
"4TH ST PC",5
"52ND ST EL",30
"54TH ST EL",7
"59TH ST EL",6
"61ST ST EL",24
"66TH ST EEC",2
"66TH ST EL",36
"6TH AVE EL",11
"74TH ST EL",11
"75TH ST EEC",3
"75TH ST EL",42
"7TH ST EL AI MAG",3
"92ND ST EL",32
"93RD ST EL",21
"95TH ST EEC",4
"95TH ST EL",42
"96TH ST EL",19
"97TH ST EEC",3
"99TH ST EL",23
"9TH ST EL",4
"ACAD ENRICH SCI MAG",4
"ADAMS MS",26
"ADDAMS HS",2
"AGGELER HS",1
"ALBION ST EEC",4
"ALBION ST EL",3
"ALDAMA EL",6
"ALEXANDER SCS",24
"ALEXANDRIA AVE EEC",4
"ALEXANDRIA AVE EL",18
"ALLESANDRO EL",16
"ALTA CALIFORNIA EL",19
"ALTA LOMA EL",12
"AMANECER PC",2
"AMBLER AVE EL",11
"AMESTOY EL",28
"ANATOLA AVE EL",20
"ANDASOL AVE EL",10
"ANGELES MESA EL",8
"ANGELOU COMMUNITY SH",18
"ANGEL'S GATE HS",6
"ANN ST EL",2
"ANNALEE AVE EL",6
"ANNANDALE EL",3
"ANTON EEC",2
"ANTON EL",28
"APPERSON ST EL",8
"ARAGON AVE EL",14
"ARLETA SH",37
"ARLINGTON HTS EL",9
"ARMINTA ST EEC",2
"ARMINTA ST EL",6
"ARROYO SECO MUS/S MAG",9
"ASCOT AVE EL",23
"ATWATER AVE EL",3
"AUDUBON MS",14
"AURORA EL",12
"AVALON GARDENS EL",5
"BACA ARTS ACAD",21
"BAKEWELL PC",3
"BALA",0
"BALBOA EL G/HG/HA MAG",6
"BALDWIN HILLS EL",5
"BANCROFT MS",15
"BANDINI ST EL",6
"BANNEKER CTC",11
"BANNING SH",78
"BARRETT EL",33
"BARTON HILL EL",1
"BASSETT ST EL",16
"BEACHY AVE EL",7
"BECKFORD CES",12
"BEETHOVEN ST EL",5
"BELL SH",60
"BELLINGHAM EL",10
"BELMONT SH",9
"BELVEDERE EL",43
"BELVEDERE MS",11
"BERENDO MS",14
"BERNSTEIN SH",21
"BERNSTEIN SH STEM",14
"BERTRAND AVE EL",8
"BETHUNE MS",26
"BLYTHE ST EL",8
"BONITA ST EL",11
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",16
"BRADLEY EEC",6
"BRADLEY GLBL AWR MAG",10
"BRAINARD EL",5
"BRAVO SH MEDICAL MAG",19
"BREED ST EL",7
