"School name","Cases among staff and students"
"Unassigned",358
"102ND ST EEC",2
"107TH ST EL",7
"109TH ST EL",2
"10TH ST EL",3
"112TH ST EEC",2
"112TH ST EL",1
"116TH ST EL",1
"118TH ST EL",3
"122ND ST EL",3
"135TH ST EL",5
"153RD ST EL",6
"156TH ST EL",2
"15TH ST EL",5
"186TH ST EL",8
"1ST ST EL",0
"20TH ST EL",2
"232ND PL EL",3
"24TH ST EEC",0
"24TH ST EL",4
"28TH ST EEC",1
"28TH ST EL",6
"2ND ST EL",0
"32ND ST USC PA MAG",15
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",12
"42ND ST EL",1
"49TH ST EL",3
"4TH ST EEC",1
"4TH ST EL",4
"4TH ST PC",0
"52ND ST EL",4
"54TH ST EL",4
"59TH ST EL",2
"61ST ST EL",7
"66TH ST EEC",1
"66TH ST EL",1
"6TH AVE EL",3
"74TH ST EL",2
"75TH ST EEC",0
"75TH ST EL",9
"7TH ST EL AI MAG",2
"92ND ST EL",11
"93RD ST EL",8
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",3
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",4
"ACAD ENRICH SCI MAG",5
"ADAMS MS",6
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",3
"ALEXANDER SCS",11
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",2
"ALTA LOMA EL",3
"AMANECER PC",0
"AMBLER AVE EL",2
"AMESTOY EL",15
"ANATOLA AVE EL",0
"ANDASOL AVE EL",3
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",5
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",1
"ANNANDALE EL",1
"ANTON EEC",2
"ANTON EL",6
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",11
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",4
"ARMSTRONG MS",18
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",4
"ATWATER AVE EL",7
"AUDUBON MS",4
"AURORA EL",2
"AVALON GARDENS EL",0
"BACA ARTS ACAD",4
"BAKEWELL PC",1
"BALA",0
