"School name","Cases among staff and students"
"Unassigned",282
"102ND ST EEC",2
"107TH ST EL",5
"109TH ST EL",2
"10TH ST EL",1
"112TH ST EEC",1
"112TH ST EL",1
"116TH ST EL",1
"118TH ST EL",2
"122ND ST EL",4
"135TH ST EL",2
"153RD ST EL",5
"156TH ST EL",3
"15TH ST EL",5
"186TH ST EL",7
"1ST ST EL",3
"20TH ST EL",3
"232ND PL EL",2
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",1
"28TH ST EL",5
"2ND ST EL",0
"32ND ST USC PA MAG",11
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",18
"42ND ST EL",1
"49TH ST EL",5
"4TH ST EEC",1
"4TH ST EL",3
"4TH ST PC",0
"52ND ST EL",2
"54TH ST EL",3
"59TH ST EL",1
"61ST ST EL",8
"66TH ST EEC",1
"66TH ST EL",2
"6TH AVE EL",3
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",9
"7TH ST EL AI MAG",2
"92ND ST EL",6
"93RD ST EL",13
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",4
"ACAD ENRICH SCI MAG",7
"ADAMS MS",4
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",1
"ALEXANDER SCS",6
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",5
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",4
"AMESTOY EL",8
"ANATOLA AVE EL",0
"ANDASOL AVE EL",3
"ANGELES MESA EL",4
"ANGELOU COMMUNITY SH",6
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",5
"APPERSON ST EL",0
"ARAGON AVE EL",1
"ARLETA SH",7
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",5
"ARMSTRONG MS",15
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",4
"ATWATER AVE EL",5
"AUDUBON MS",0
"AURORA EL",1
"AVALON GARDENS EL",0
"BACA ARTS ACAD",5
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",5
"BANCROFT MS",4
"BANDINI ST EL",0
"BANNEKER CTC",4
"BANNING SH",6
"BARRETT EL",1
"BARTON HILL EL",0
"BASSETT ST EL",1
"BEACHY AVE EL",1
"BECKFORD CES",8
"BEETHOVEN ST EL",2
"BELL SH",14
"BELLINGHAM EL",7
"BELMONT SH",2
"BELVEDERE EL",4
"BELVEDERE MS",3
"BERENDO MS",6
"BERNSTEIN SH",7
"BERNSTEIN SH STEM",5
"BERTRAND AVE EL",3
"BETHUNE MS",4
"BLYTHE ST EL",0
"BONITA ST EL",2
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",8
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",2
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",16
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",4
"BRIDGE ST EL",1
"BRIDGES SCHOOL",7
"BRIGHT EL",2
"BROAD AVE EL",4
"BROADACRES AV EL",2
"BROADOUS EEC",0
"BROADOUS EL",0
"BROADWAY EL",8
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",3
"BRYSON AVE EL",5
"BUCHANAN ST EL",2
"BUDLONG AVE EL",2
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",4
"BURKE HS",2
"BURROUGHS MS",18
"BURTON ST EL",5
"BUSHNELL WAY EL",0
"BYRD MS",7
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",5
"CAHUENGA EL",6
"CALABASH CA",3
"CALAHAN ST EL",6
"CALVERT CES",4
"CAMELLIA AVE EL",2
"CANFIELD AVE EL",3
"CANOGA PARK EEC",0
"CANOGA PARK EL",3
"CANOGA PRK SH",15
"CANTARA ST EL",1
"CANTERBURY AVE EL",2
"CANYON CEL",5
"CAPISTRANO AVE EL",2
"CARDENAS EL",0
"CARLSON HOSPITAL",1
"CARNEGIE MS",6
"CAROLDALE LC",7
"CARPENTER COMM CHTR",10
"CARSON ACAD ED & EMP",3
"CARSON ACAD MED ARTS",4
"CARSON SH",9
