"School name","Cases among staff and students"
"Unassigned",300
"102ND ST EEC",0
"107TH ST EL",4
"109TH ST EL",2
"10TH ST EL",2
"112TH ST EEC",2
"112TH ST EL",1
"116TH ST EL",0
"118TH ST EL",1
"122ND ST EL",2
"135TH ST EL",2
"153RD ST EL",4
"156TH ST EL",2
"15TH ST EL",0
"186TH ST EL",10
"1ST ST EL",0
"20TH ST EL",2
"232ND PL EL",4
"24TH ST EEC",0
"24TH ST EL",4
"28TH ST EEC",1
"28TH ST EL",2
"2ND ST EL",1
"32ND ST USC PA MAG",19
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",10
"42ND ST EL",0
"49TH ST EL",6
"4TH ST EEC",1
"4TH ST EL",5
"4TH ST PC",0
"52ND ST EL",5
"54TH ST EL",2
"59TH ST EL",4
"61ST ST EL",12
"66TH ST EEC",0
"66TH ST EL",2
"6TH AVE EL",4
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",1
"7TH ST EL AI MAG",2
"92ND ST EL",10
"93RD ST EL",8
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",3
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",4
"ACAD ENRICH SCI MAG",1
"ADAMS MS",3
"ADDAMS HS",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",3
"ALEXANDER SCS",4
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",3
"AMANECER PC",0
"AMBLER AVE EL",1
"AMESTOY EL",7
"ANATOLA AVE EL",0
"ANDASOL AVE EL",1
"ANGELES MESA EL",5
"ANGELOU COMMUNITY SH",5
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",1
"ANNANDALE EL",2
"ANTON EEC",2
"ANTON EL",2
"APPERSON ST EL",1
"ARAGON AVE EL",0
"ARLETA SH",13
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",5
"ARMSTRONG MS",16
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",4
"ATWATER AVE EL",6
"AUDUBON MS",3
"AURORA EL",1
"AVALON GARDENS EL",4
"BACA ARTS ACAD",4
"BAKEWELL PC",1
"BALA",0
"BALBOA EL G/HG/HA MAG",3
"BALDWIN HILLS EL",12
"BANCROFT MS",6
"BANDINI ST EL",2
"BANNEKER CTC",3
"BANNING SH",19
"BARRETT EL",1
"BARTON HILL EL",2
"BASSETT ST EL",2
"BEACHY AVE EL",2
"BECKFORD CES",4
"BEETHOVEN ST EL",1
"BELL SH",22
"BELLINGHAM EL",1
"BELMONT SH",1
"BELVEDERE EL",4
"BELVEDERE MS",2
"BERENDO MS",4
"BERNSTEIN SH",5
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",5
"BETHUNE MS",5
"BLYTHE ST EL",0
"BONITA ST EL",4
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",11
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",3
"BRAVO SH MEDICAL MAG",14
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",1
"BRIDGES SCHOOL",8
"BRIGHT EL",2
"BROAD AVE EL",9
"BROADACRES AV EL",1
"BROADOUS EEC",1
"BROADOUS EL",0
"BROADWAY EL",6
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",5
"BRYSON AVE EL",2
"BUCHANAN ST EL",4
"BUDLONG AVE EL",4
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",6
"BURKE HS",1
"BURROUGHS MS",19
"BURTON ST EL",0
"BUSHNELL WAY EL",1
"BYRD MS",4
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",3
"CAHUENGA EL",11
"CALABASH CA",13
"CALAHAN ST EL",7
"CALVERT CES",4
"CAMELLIA AVE EL",5
"CANFIELD AVE EL",5
"CANOGA PARK EEC",0
"CANOGA PARK EL",3
"CANOGA PRK SH",12
"CANTARA ST EL",1
"CANTERBURY AVE EL",1
"CANYON CEL",11
"CAPISTRANO AVE EL",2
"CARDENAS EL",2
"CARLSON HOSPITAL",0
"CARNEGIE MS",13
"CAROLDALE LC",6
"CARPENTER COMM CHTR",6
"CARSON ACAD ED & EMP",5
"CARSON ACAD MED ARTS",13
"CARSON SH",3
"CARSON ST EL",1
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",1
"CARVER MS",2
"CASTELAR ST EEC",1
"CASTELAR ST EL",13
"CASTLE HTS EL",5
"CASTLEBAY LN CHTR",4
"CASTRO MS",2
"CATSKILL AVE EL",3
"CDS AGGELER",0
"CDS ALONZO",2
"CDS JOHNSON",1
"CDS JOHNSTON",1
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",5
"CHANDLER EL",2
"CHAPMAN EL",5
"CHARNOCK ROAD EL",5
"CHASE ST EEC",0
"CHASE ST EL",6
"CHATSWORTH CHS",18
"CHATSWORTH UP/CD MAG",4
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",4
"CHAVEZ LA SJ HUM AC",3
"CHAVEZ LA TECH PREP",5
"CHEREMOYA AVE EL",1
"CHEVIOT HILLS HS",0
"CIENEGA EL",2
"CIMARRON AVE EL",3
"CITY OF ANGELS",2
"CITY TERRACE EL",5
"CLEVELAND CHS",40
"CLEVELAND EEC",2
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",3
"CLINTON MS",0
"CLOVER AVE EL",1
"COCHRAN MS",2
"COEUR D ALENE AVE EL",10
"COHASSET ST EL",6
"COLDWATER CYN EL",2
"COLFAX CEL",6
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",0
"COLUMBUS MS",4
"COMMONWLTH AVE EL",0
"COMMUNITY EL MAG CS",5
"COMPTON AVE EL",2
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",4
"CONTRERAS LC GLBL ST",2
"CONTRERAS LC SOC JUS",2
"CORONA AVE EL",4
"CORTINES SCH OF VAPA",21
"COUGHLIN EL",2
"COWAN AVE EL",3
"CRENSHAW ARTS TECH",1
"CRENSHAW MAG STEMM",12
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",2
"CRUZ EEC",0
"CURTISS MS",4
"DACOTAH EEC",0
"DAHLIA HTS EL",11
"DANA MS",14
"DANUBE AVE EL",2
"DARBY AVE EL",4
"DAYTON EEC",0
"DAYTON HEIGHTS EL",1
"DBM",16
"DE LA TORRE JR EL",10
"DEARBORN EL CA",7
"DEL AMO EL",5
"DEL OLMO EL",2
"DELEVAN DRIVE EL",7
"DENA EL",0
"DENKER AVE EL",16
"DIXIE CYN CC",9
"DODSON MS",31
"DOLORES ST EEC",0
"DOLORES ST EL",7
"DOMINGUEZ EL",2
"DORRIS PLACE EL",0
"DORSEY SH",6
"DREW MS",8
"DREW MS UP PBLC SRVC",1
"DYER ST EL",3
"DYMALLY SH",4
"EAGLE ROCK EL",8
"EAGLE ROCK HS",22
"EAGLE TREE CONTN HS",1
"EARHART HS",1
"EARLY COLLEGE ACAD",3
"EAST VALLEY SH",4
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",2
"EDISON MS",1
"EINSTEIN HS",0
"EL DORADO AVE EL",3
"EL ORO WAY CES",6
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",3
"ELA OCC CTR",5
"ELEMENTARY CDS",0
"ELIZABETH LC",6
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",1
"EMELITA ST EL",4
"EMERSON CC",10
"ENADIA WAY",2
"ENCINO CEL",7
"ERWIN EL",8
"ESCALANTE EEC",0
"ESCALANTE EL",4
"ESCUTIA PC",7
"ESHELMAN AVE EL",2
"ESPERANZA EL",4
"ESTRELLA EEC",2
"ESTRELLA EL",3
"EUCLID AVE EL",4
"EVANS CAS",4
"EVERGREEN AVE EEC",2
"EVERGREEN AVE EL",5
"EVERGREEN HS",1
"FAIR AVE EEC",0
"FAIR AVE EL",5
"FAIRBURN AVE EL",13
"FAIRFAX SH",13
"FARMDALE EL",1
"FERNANGELES EL",3
"FIGUEROA ST EL",2
"FISHBURN AVE EL",3
"FLEMING MS",5
"FLETCHER DR EL",0
"FLORENCE AVE EL",1
"FLOURNOY EL",2
"FORD BLVD EL",2
"FOSHAY LC",8
"FRANKLIN AVE EL",6
"FRANKLIN HS",16
"FREMONT SH",7
"FRIEDMAN OCC CTR",2
"FRIES AVE EL",4
"FROST MS",19
"FULLBRIGHT AVE EL",4
"FULTON COLLEGE PREP",3
"GAGE MS",5
"GAL KING SCH FOR STEM",14
"GARCETTI LA",0
"GARDEN GROVE EL",2
"GARDENA EEC",2
"GARDENA EL",5
"GARDENA SH",15
"GARDNER ST EL",1
"GARFIELD SH",51
"GARVANZA EL T/L MAG",4
"GARZA PC",0
