"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools",0
"Bell/Cudahy/Maywood Community of Schools","0.72175588772365418"
"Boyle Heights Community of Schools","1.7611680066219917"
"Canoga Park/Chatsworth Community of Schools","5.06842372022301"
"Carson Community of Schools","2.8003883205137781"
"Cleveland Community of Schools","3.7888116392293556"
"Downtown Community of Schools","1.860240157004269"
"Eagle Rock/Highland Park Community of Schools","2.9459130366471582"
"East Los Angeles Community of Schools","2.2475950732715995"
"Fairfax Community of Schools",0
"Fremont Community of Schools","0.76141745473373235"
"Gardena Community of Schools","1.1571127722107797"
"Glassell Park/Los Feliz Community of Schools","4.0726147204659071"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools","2.0685945968309132"
"Hamilton Community of Schools","2.5047276734837003"
"Harbor City/Lomita Community of Schools",0
"Historic Central Avenue Community of Schools","0.99247702415689076"
"Hollywood Community of Schools","4.5857360679606085"
"Huntington Park/Vernon Community of Schools","0.8027486112449026"
"Kennedy/NAHS/VAAS Community of Schools","2.9476352596129756"
"Kreatwn/PcoUnion Community of Schools","2.9575007147293393"
"LA Mid-City Community of Schools",0
"Lincoln Heights/El Sereno Community of Schools","0.63958248055669265"
"MacArthur Park Community of Schools","1.4130281192595733"
"Manual Arts/Vermont Square Community of Schools","2.0800399367667857"
"Monroe Community of Schools","3.5255958256945421"
"North Hollywood/Valley Village Community of Schools","2.4925638511773207"
"Panorama City Community of Schools","1.4853102813177672"
"Reseda Community of Schools","11.337868480725623"
"Rivera Community of Schools",0
"San Fernando Valley/Sylmar Community of Schools","1.2817472778892185"
"San Pedro Community of Schools","4.5790481074794167"
"South Gate Community of Schools","1.3073775314097451"
"South Mid-City Community of Schools",0
"Sun Valley Community of Schools","0.76912427510037074"
"Sunland/Tujunga Community of Schools","5.0640603635995349"
"Taft Community of Schools","10.342866008170864"
"Van Nuys/Valley Glen Community of Schools","6.1029196367542236"
"Venice Community of Schools","7.7905889685260208"
"West LA Community of Schools","9.19812767001206"
"Westchester Community of Schools","2.5903380391141044"
"Wilmington Community of Schools","2.3367488812814732"
"District Wide","2.9983209402734472"
