"School name","Cases among staff and students"
"LOMITA EL M/S/T MAG",16
"LONDON HS",0
"LORENA ST EL",2
"LORETO ST EL",1
"LORNE ST EL",3
"LOS ANGELES ACAD MS",11
"LOS ANGELES EL",5
"LOS ANGELES SH",13
"LOS ANGELES TECH CTR",4
"LOS FELIZ STEMM MAG",3
"LOWMAN SP ED & CTC",4
"LOYOLA VILLG EL F/PAM",3
"MACARTHUR PK EL VAPA",3
"MACES MAG",17
"MACK EL",4
"MACLAY MS",3
"MADISON EL",4
"MADISON MS",4
"MAGNOLIA AVE EL",1
"MAGNOLIA SCI ACAD #2",1
"MAGNOLIA SCI ACAD #4",0
"MAGNOLIA SCI ACAD #6",1
"MAGNOLIA SCI-BELL@SR",0
"MAIN ST EL",4
"MALABAR ST EL",2
"MANCHESTER AVE EL",2
"MANHATTAN PLACE EL",1
"MANN UCLA COMM SCH",5
"MANUAL ARTS SH",4
"MAPLE PC",3
"MAR VISTA EL",4
"MARIANNA AVE EL",0
"MARINA DEL REY MS",2
"MARINA EEC",1
"MARIPOSA-NABI PC",0
"MARK TWAIN MS",9
"MARKHAM MS",4
"MARLTON SCHOOL",3
"MARQUEZ CHARTER",2
"MARQUEZ SH HPIAM",8
"MARQUEZ SH LIBRA",2
"MARQUEZ SH SOC JUS",3
"MARSHALL SH",17
"MARVIN EEC",2
"MARVIN EL",4
"MAYALL ST AC A/T MAG",11
"MAYBERRY ST EL",2
"MAYWOOD ACADEMY SH",5
"MAYWOOD EL",1
"MCALISTER HS CYESIS",0
"MCAULIFFE EEC",0
"MCBRIDE SP ED CTR",4
"MCKINLEY AVE EL",0
"MELROSE AVE EL M/S MG",5
"MELVIN AVE EL",0
"MENDEZ SH",11
"MENLO AVE EL",1
"MERIDIAN EEC",0
"METROPOLITAN HS",1
"MEYLER ST EL",6
"MICHELTORENA ST EL",5
"MID-CITY PSES MAG",3
"MIDDLE COLLEGE HS",4
"MIDDLETON ST EL",3
"MIDDLETON ST PC",2
"MIKES EEC",0
"MILES AVE EEC",2
"MILES AVE EL",3
"MILLER CTC",5
"MILLER EL",4
"MIRAMONTE EEC",0
"MIRAMONTE EL",2
"MISSION HS",0
"MONETA HS",0
"MONLUX EL",5
"MONROE SH",13
"MONTARA AVE EL",6
"MONTE VISTA EEC",0
"MONTE VISTA ST EL",1
"MONTEREY HS",0
"MOORE M/S/T ACAD",0
"MORNINGSIDE EL",5
"MOSK EL",3
"MOUNT GLEASON MS",13
"MOUNTAIN VIEW EL",5
"MT LUKENS HS",0
"MT WASHINGTON EL",3
"MUIR MS",7
"MULHOLLAND MS",7
"MULTNOMAH ST EL",5
"MURCHISON EEC",0
"MURCHISON ST EL",0
"NAPA ST EL",3
"NARBONNE SH",9
"NARBONNE SH HARTS LA",5
"NAVA COLLEGE PREP",2
"NAVA LEARNING ACADEMY",3
"NESTLE AVE CHARTER",3
"NEVADA AVE EL",7
"NEVIN AVE EL",1
"NEW ACAD CANOGA PARK",4
"NEWCASTLE EL",3
"NEWMARK HS",0
"NIGHTINGALE MS",2
"NIMITZ MS",3
"NO HOLLYWD SH",55
"NOBEL CMS",31
"NOBLE AVE EEC",0
"NOBLE AVE EL",4
"NORMANDIE AVE EEC",1
"NORMANDIE AVE EL",7
"NORMONT EEC",0
"NORMONT EL",1
"NORTH VALLEY OCC CTR",2
"NORTHRIDGE ACAD SH",13
"NORTHRIDGE EEC",1
"NORTHRIDGE MS",2
"NORWOOD ST EL",2
"NUEVA VISTA EL",5
"OBAMA EL",1
"OBAMA GLBL PREP ACAD",6
"OCHOA LC",7
"ODYSSEY HS",0
"OLIVE VISTA MS",8
"OLYMPIC PC",4
"O'MELVENY EL",6
"OPEN CHARTER MAG",2
"ORCHARD ACADEMIES 2B",2
"ORCHARD ACADEMIES 2C",6
"ORTHOPAEDIC HSP SH MG",4
"OSCEOLA ST EL",0
"OVERLAND AVE EL",2
"OWENSMOUTH HS",0
"OXNARD ST EL",5
"PACIFIC BLVD SCHOOL",0
"PACOIMA EEC",0
"PACOIMA MS",5
"PALISADES CEL",4
"PALMS EL",0
"PALMS MS",25
"PANORAMA CITY EL",3
"PANORAMA SH",7
"PARK AVE EL",2
"PARK WESTERN EEC",1
"PARK WSTN PL EL",4
"PARKS LC",3
"PARKS/HUERTA EEC",1
"PARMELEE AVE EL",1
"PARTHENIA AC ART TEC",3
"PASEO DEL REY EL MAG",3
"PATTON HS",0
"PEARL SH JRNLS/CMM MG",4
"PEARY MS",5
"PEREZ SP ED CTR",1
"PHOENIX HS",0
"PINEWOOD AVE EEC",0
"PINEWOOD AVE EL",2
"PIO PICO MS",0
"PLAINVIEW ACADEMC CA",1
"PLASENCIA EL",1
"PLAYA DEL REY EL",3
"PLAYA VISTA EL",7
"PLUMMER EL",7
"POINDEXTER LAMOTTE EL",1
"POLITI EL",2
"POLYTECHNIC SH",14
"POMELO COMMUNITY CS",12
"PORTER MS",8
"PORTER RANCH SCHOOL",12
"PORTOLA CM",23
"PRESIDENT AVE EL",5
"PRIMARY ACADEMY",0
"PT FERMIN EL MR/S MG",2
"PUEBLO DE LA HS",0
"PURCHE AVE EL",10
"QUEEN ANNE PL EL",2
"RAMONA EL",1
"RAMONA HS",0
"RAMONA INFANT",0
"RANCHITO AVE EL",3
"RANCHO DOMNGZ PREP",3
"RAYMOND AVE EL",4
"REED MS",19
"RESEDA CHARTER HS",15
"RESEDA EL",0
"REVERE CMS",21
"RFK AMBSDR GLBL EDU",5
"RFK AMBSDR GLBL LDSH",5
"RFK LA SH ARTS",1
"RFK NEW OPEN WLD",13
"RFK SCH VIS ARTS/HUM",5
"RFK UCLA COMM SCH",8
"RICHLAND AVE EL",0
"RIDE EL SMART ACAD",4
"RILEY HS CYESIS",0
"RIO VISTA EL",4
"RIORDAN PC",0
"RITTER EL",2
"RIVERA LC COM & TECH",0
"RIVERA LC GD STEAM AC",3
"RIVERA LC PERF ARTS",2
"RIVERA LC PUB SRV",1
"RIVERSIDE DR CS",8
"ROBERTI EEC",0
"ROCKDALE VAPA MAG",3
"RODIA HS",0
"ROGERS HS",1
"ROMER MS",3
"ROOSEVELT INFANT",0
"ROOSEVELT SH",16
"ROOSEVELT SH STM MAG",4
"ROSCOE EL",8
"ROSCOMARE RD EL",8
"ROSEMONT AVE EEC",1
"ROSEMONT AVE EL",0
"ROSEWOOD UP/UD MAG",0
"ROWAN AVE EL",7
"ROYBAL LC",11
"ROYBAL-ALLARD EL",7
"RUSSELL EL",9
"SALVIN SP ED CTR",0
"SAN ANTONIO EL",3
"SAN ANTONIO HS",0
"SAN FERNANDO EEC",0
"SAN FERNANDO EL",6
"SAN FERNANDO MS",2
"SAN FERNANDO MS IAM",9
"SAN FERNANDO SH",16
"SAN GABRIEL AVE EL",2
"SAN JOSE ST EL",14
"SAN MIGUEL EL",0
"SAN PASCUAL STEAM MG",4
"SAN PEDRO SH",34
"SAN PEDRO ST EL",1
"SANTANA ART AC",2
"SANTEE EC",14
"SATICOY EL",6
"SATURN ST EL",1
"SCIENCE AC STEM MAG",7
"SECONDARY CDS",0
"SELMA AVE EL",0
"SENDAK EL",1
"SEPULVEDA MS",5
"SERRANIA AVE CES",6
"SHARP AVE EL",5
"SHENANDOAH ST EEC",0
"SHENANDOAH ST EL",3
"SHERIDAN ST EL",3
"SHERMAN OAKS EL CS",4
"SHIRLEY AVE EL",4
"SHORT AVE EL",4
"SIERRA PARK EL",1
"SIERRA VISTA EL",3
"SLAWSON OCC CTR",3
"SOCES MAG",16
"SOLANO AVE EL",1
"SOLIS LA",4
"SOTO ST EL",2
"SOTOMAYOR ART/SCI MAG",5
"SOUTH EAST SH",13
"SOUTH GATE MS",14
"SOUTH GATE SH",22
"SOUTH PARK EL",3
"SOUTH SHORES EL PA MG",5
"SOUTHEAST MS",6
"STAGG ST EL",2
"STANFORD AVE EL",2
"STANFORD AVE PC",1
"STATE ST EEC",0
"STATE ST EL",2
"STERRY EL",5
"STEVENSON CCP",1
"STONEHURST STEAM MAG",2
"STONER AVE EL",4
"STONEY POINT HS",2
"STRATHERN ST EL",4
"SUN VALLEY MAG ET",7
"SUNLAND EL",2
"SUNNY BRAE AVE EL",3
"SUNRISE EL",2
"SUPERIOR ST EL",10
"SUTTER MS",8
"SYLMAR ACAD BH/E MAG",4
"SYLMAR CHS",6
"SYLMAR EL",3
"SYLMAR LDSHP ACAD",15
"SYLVAN PARK EEC",1
"SYLVAN PARK EL",5
"TAFT CHS",34
"TAPER AVE EL",15
"TARZANA EL",0
"TELFAIR AVE EEC",0
"TELFAIR AVE EL",7
"THOREAU HS",0
"TOLAND WAY EL",2
"TOLUCA LAKE EEC",0
"TOLUCA LAKE EL",5
"TOPANGA EL CS",0
"TOPEKA DR CAS",2
"TORRES ELA PA MAG",9
"TORRES ENG & TECH",5
"TORRES HS SJLA MAG",2
"TORRES HUM/ART/TECH",3
"TORRES RENAISSANCE",14
"TOWNE AVE EL",5
"TRINITY EEC",1
"TRINITY ST EL",0
"TULSA ST EL",4
"TWEEDY EL",2
"UNION AVE EL",5
"UNIVERSITY HS CHARTER",15
"UTAH ST EL",7
"VALERIO ST EL",4
"VALLEY ACAD ARTS/SCI",6
"VALLEY VIEW EL",3
"VAN DEENE AVE EL",8
"VAN GOGH CHTR",9
"VAN NESS AVE EL",3
"VAN NUYS EL",5
"VAN NUYS MS",4
"VAN NUYS SH",12
"VANALDEN AVE EEC",0
"VANALDEN AVE EL",12
"VAUGHN EEC",0
"VENA AVE EL",9
"VENICE SH",21
"VENICE SKILLS CENTER",1
"VERDGO HLS SH",8
"VERMONT AVE EL",1
"VERNON CITY EL",1
"VICTORIA AVE EL",1
"VICTORY BLVD EL",5
"VIEW PARK CONTN HS",0
"VINE ST EEC",2
"VINE ST EL",6
"VINEDALE COLLEGE PRP",5
"VINTAGE EL M/S/T MAG",7
"VIRGIL MS",5
"VIRGINIA RD EL",3
"VISTA DEL VALLE ACAD",2
"VISTA MS",2
"VLADOVIC HARBOR TPA",3
"VOCES MAG",2
"WADSWORTH AVE EEC",1
"WADSWORTH AVE EL",4
"WALGROVE AVE EL",5
"WALNUT PARK EL",6
"WALNUT PARK MS SJ/SL",3
"WALNUT PARK MS STEM",4
"WARNER AVE EL",10
"WASHINGTON PC",0
"WASHINGTON PREP SH",7
"WATERS EMP PREP CTR",3
"WEBSTER MS",1
"WEEMES EL",4
"WEIGAND AVE EL",1
"WELBY WAY CEL",9
"WESM HLTH/SPORTS MED",29
"WEST ADAMS PREP SH",5
"WEST ATHENS EL",4
"WEST HOLLYWOOD EL",2
"WEST VALLEY OCC CTR",12
"WEST VERNON AVE EL",6
"WESTERN AV TECH MAG",7
"WESTMINSTER AVE EEC",0
"WESTMINSTER MTES MAG",2
"WESTPORT HTS EL",1
"WESTSIDE GLBL AWR MAG",1
"WESTWOOD CEL",14
"WHITE EL",1
"WHITE MS",27
"WHITE POINT EL",4
"WHITMAN HS",1
"WIDNEY CPTC",8
"WILBUR CEA",2
"WILLENBERG SP ED CTR",2
"WILLOW EL",4
"WILMINGTON EEC",0
"WILMINGTON PARK EL",5
"WILMINGTON STEAM MAG",12
"WILSHIRE CREST EL",0
"WILSHIRE PARK EL",6
"WILSON SH",18
"WILSON-LINCOLN CAS",0
"WILTON PL EEC",0
"WILTON PL EL",3
"WINDSOR HILLS EL MAG",4
"WINNETKA AVE EL",2
"WISDOM EL",5
"WONDERLAND AVE EL",8
"WOODCREST EL",2
"WOODEN HS",0
"WOODLAKE ECC",8
"WOODLAND HILLS ACAD",5
"WOODLAND HILLS CES",12
"WOODLAWN AVE EL",1
"WRIGHT ENG DES MAG",11
"YES ACADEMY",1
"YORKDALE EL",1
"YOUNG HS",0
"YTH OPP UNLTD ALT HS",1
"District Wide",4201
