"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","5.4629882545752526"
"Bell/Cudahy/Maywood Community of Schools","5.6601993647998494"
"Boyle Heights Community of Schools","9.759027100067561"
"Canoga Park/Chatsworth Community of Schools","4.9858526431251331"
"Carson Community of Schools","4.8940439485146578"
"Cleveland Community of Schools","10.724391390788572"
"Downtown Community of Schools","8.2820099685283619"
"Eagle Rock/Highland Park Community of Schools","10.890417270526342"
"East Los Angeles Community of Schools","10.799890730517316"
"Fairfax Community of Schools","1.9817873740326402"
"Fremont Community of Schools","5.293210795503418"
"Gardena Community of Schools","4.992561083984862"
"Glassell Park/Los Feliz Community of Schools","6.3043752364140717"
"H.E.E.T. (C/D) Community of Schools","5.0694514853492851"
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","6.4665624831599944"
"Harbor City/Lomita Community of Schools","3.470776065528252"
"Historic Central Avenue Community of Schools","9.72298336485937"
"Hollywood Community of Schools","0.90034122932591454"
"Huntington Park/Vernon Community of Schools","3.6348568229897427"
"Kennedy/NAHS/VAAS Community of Schools","14.043778287042061"
"Kreatwn/PcoUnion Community of Schools","4.3500957021054463"
"LA Mid-City Community of Schools","4.7555640098915726"
"Lincoln Heights/El Sereno Community of Schools","2.5803255338693529"
"MacArthur Park Community of Schools","2.4677343730720827"
"Manual Arts/Vermont Square Community of Schools","7.1197180591648577"
"Monroe Community of Schools","8.0184745653986784"
"North Hollywood/Valley Village Community of Schools","6.6273932253313692"
"Panorama City Community of Schools","9.2747171211278054"
"Reseda Community of Schools","1.6417530639216555"
"Rivera Community of Schools","6.2492188476440447"
"San Fernando Valley/Sylmar Community of Schools","7.3390351991418976"
"San Pedro Community of Schools","8.02432976785614"
"SO Los Angeles Community of Schools","4.9835045997747454"
"South Gate Community of Schools","7.1999025243965926"
"South Mid-City Community of Schools","5.11391239868061"
"Sun Valley Community of Schools","7.5662216352668468"
"Sunland/Tujunga Community of Schools","11.15374319621665"
"Taft Community of Schools","0.6417661404184315"
"Van Nuys/Valley Glen Community of Schools","7.0651405962978666"
"Venice Community of Schools","7.4269375023209179"
"West LA Community of Schools","8.7858021437357241"
"Westchester Community of Schools","2.2352862284015469"
"Wilmington Community of Schools","4.18997339366895"
"District Wide","6.2752082355446719"
