"School name","Cases among staff and students"
"Unassigned",275
"102ND ST EEC",0
"107TH ST EL",12
"109TH ST EL",2
"10TH ST EL",7
"112TH ST EEC",0
"112TH ST EL",2
"116TH ST EL",0
"118TH ST EL",2
"122ND ST EL",18
"135TH ST EL",9
"153RD ST EL",4
"156TH ST EL",4
"15TH ST EL",10
"186TH ST EL",7
"1ST ST EL",5
"20TH ST EL",5
"232ND PL EL",3
"24TH ST EEC",1
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",1
"2ND ST EL",0
"32ND ST USC PA MAG",6
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",14
"42ND ST EL",3
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",2
"4TH ST PC",3
"52ND ST EL",3
"54TH ST EL",11
"59TH ST EL",0
"61ST ST EL",4
"66TH ST EEC",2
"66TH ST EL",5
"6TH AVE EL",3
"74TH ST EL",1
"75TH ST EEC",1
"75TH ST EL",8
"7TH ST EL AI MAG",4
"92ND ST EL",2
"93RD ST EL",5
"95TH ST EEC",2
"95TH ST EL",8
"96TH ST EL",1
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",4
"ACAD ENRICH SCI MAG",3
"ADAMS MS",6
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",2
"ALDAMA EL",1
"ALEXANDER SCS",9
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",3
"AMANECER PC",2
"AMBLER AVE EL",8
"AMESTOY EL",11
"ANATOLA AVE EL",2
"ANDASOL AVE EL",3
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",7
"ANGEL'S GATE HS",0
"ANN ST EL",1
"ANNALEE AVE EL",9
"ANNANDALE EL",1
"ANTON EEC",0
"ANTON EL",0
"APPERSON ST EL",4
"ARAGON AVE EL",3
"ARLETA SH",13
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",1
"ARMSTRONG MS",1
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",2
"ATWATER AVE EL",0
"AUDUBON MS",7
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",6
"AVALON GARDENS EL",1
"BACA ARTS ACAD",1
"BAKEWELL PC",2
"BALA",1
"BALBOA EL G/HG/HA MAG",17
"BALDWIN HILLS EL",3
"BANCROFT MS",6
"BANDINI ST EL",1
"BANNEKER CTC",4
"BANNING SH",22
"BARRETT EL",3
"BARTON HILL EL",6
"BASSETT ST EL",9
"BEACHY AVE EL",2
"BECKFORD CES",2
"BEETHOVEN ST EL",5
"BELL SH",4
"BELLINGHAM EL",0
"BELMONT SH",8
"BELVEDERE EL",9
"BELVEDERE MS",3
"BERENDO MS",1
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",1
"BETHUNE MS",9
"BLYTHE ST EL",3
"BONITA ST EL",4
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",4
"BRADDOCK DR EL",6
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",3
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",8
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",6
"BRIDGE ST EL",1
"BRIDGES SCHOOL",20
"BRIGHT EL",3
"BROAD AVE EL",5
"BROADACRES AV EL",5
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",8
"BROCKTON AVE EL",2
"BROOKLYN AVE EEC",1
"BROOKLYN AVE EL",1
"BRYSON AVE EL",3
"BUCHANAN ST EL",0
"BUDLONG AVE EL",5
"BURBANK BLVD EL",4
"BURBANK MS A/T/C MAG",0
"BURKE HS",0
"BURROUGHS MS",10
"BURTON ST EL",7
"BUSHNELL WAY EL",1
"BYRD MS",10
"CABRILLO AVE EEC",2
"CABRILLO AVE EL",2
"CAHUENGA EL",4
"CALABASH CA",3
"CALAHAN ST EL",8
"CALVERT CES",2
"CAMELLIA AVE EL",5
"CANFIELD AVE EL",2
"CANOGA PARK EEC",1
"CANOGA PARK EL",2
"CANOGA PRK SH",7
"CANTARA ST EL",3
"CANTERBURY AVE EL",12
"CANYON CEL",3
"CAPISTRANO AVE EL",2
"CARDENAS EL",5
"CARLSON HOSPITAL",1
"CARNEGIE MS",2
"CAROLDALE LC",9
"CARPENTER COMM CHTR",6
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",2
"CARSON SH",17
"CARSON ST EL",5
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",3
"CARVER MS",2
"CASTELAR ST EEC",2
"CASTELAR ST EL",10
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",4
"CASTRO MS",2
"CATSKILL AVE EL",8
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",3
"CHANDLER EL",2
"CHAPMAN EL",1
"CHARNOCK ROAD EL",2
"CHASE ST EEC",3
"CHASE ST EL",5
"CHATSWORTH CHS",10
"CHATSWORTH UP/CD MAG",4
"CHAVEZ EL",1
"CHAVEZ LA ARTES MAG",3
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",1
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",10
"CIMARRON AVE EL",4
"CITY OF ANGELS",10
"CITY TERRACE EL",4
"CLEVELAND CHS",17
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",0
"CLINTON MS",10
"CLOVER AVE EL",0
"COCHRAN MS",5
"COEUR D ALENE AVE EL",2
"COHASSET ST EL",5
"COLDWATER CYN EL",2
"COLFAX CEL",7
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",4
"COLUMBUS MS",6
"COMMONWLTH AVE EL",7
"COMMUNITY EL MAG CS",1
"COMPTON AVE EL",2
"CONTRERAS LC ALC",4
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",2
"CONTRERAS LC SOC JUS",5
"CORONA AVE EL",7
"CORTINES SCH OF VAPA",5
"COUGHLIN EL",1
"COWAN AVE EL",13
"CRENSHAW ARTS TECH",2
"CRENSHAW MAG STEMM",2
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",3
"CRESTWOOD ST STEAM MG",6
"CRUZ EEC",4
"CURTISS MS",7
"DACOTAH EEC",3
"DAHLIA HTS EL",2
"DANA MS",15
"DANUBE AVE EL",0
"DARBY AVE EL",6
"DAYTON EEC",1
"DAYTON HEIGHTS EL",1
"DBM",7
"DE LA TORRE JR EL",3
"DEARBORN EL CA",4
"DEL AMO EL",3
"DEL OLMO EL",3
"DELEVAN DRIVE EL",5
"DENA EL",2
"DENKER AVE EL",3
"DIXIE CYN CC",4
"DODSON MS",18
"DOLORES ST EEC",1
"DOLORES ST EL",5
"DOMINGUEZ EL",4
"DORRIS PLACE EL",1
"DORSEY SH",3
"DREW MS",2
"DREW MS UP PBLC SRVC",0
"DYER ST EL",8
"DYMALLY SH",5
"EAGLE ROCK EL",11
"EAGLE ROCK HS",14
"EAGLE TREE CONTN HS",0
"EARHART HS",1
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",5
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",7
"EDISON MS",3
"EINSTEIN HS",0
"EL DORADO AVE EL",5
"EL ORO WAY CES",3
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",7
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",4
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",4
"EMELITA ST EL",1
"EMERSON CC",7
"ENADIA WAY",3
"ENCINO CEL",5
"ERWIN EL",14
"ESCALANTE EEC",0
"ESCALANTE EL",5
"ESCUTIA PC",1
"ESHELMAN AVE EL",2
"ESPERANZA EL",3
"ESTRELLA EEC",2
"ESTRELLA EL",5
"EUCLID AVE EL",8
"EVANS CAS",4
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",5
"EVERGREEN HS",0
"FAIR AVE EEC",1
"FAIR AVE EL",4
"FAIRBURN AVE EL",5
"FAIRFAX SH",6
"FARMDALE EL",2
"FERNANGELES EL",0
"FIGUEROA ST EL",1
"FISHBURN AVE EL",1
"FLEMING MS",13
"FLETCHER DR EL",4
"FLORENCE AVE EL",4
"FLOURNOY EL",5
"FORD BLVD EL",9
"FOSHAY LC",8
"FRANKLIN AVE EL",10
"FRANKLIN HS",7
"FREMONT SH",19
"FRIEDMAN OCC CTR",1
"FRIES AVE EL",2
"FROST MS",18
"FULLBRIGHT AVE EL",2
"FULTON COLLEGE PREP",5
"GAGE MS",7
"GAL KING SCH FOR STEM",5
"GARCETTI LA",3
"GARDEN GROVE EL",6
"GARDENA EEC",3
"GARDENA EL",1
"GARDENA SH",17
"GARDNER ST EL",8
"GARFIELD SH",29
"GARVANZA EL T/L MAG",1
"GARZA PC",0
"GATES ST EEC",1
"GATES ST EL",5
"GAULT ST EL",4
"GERMAIN ACAD AA",5
"GLASSELL PARK EEC",0
"GLASSELL PK STEAM MAG",1
"GLEDHILL ST EEC",0
"GLEDHILL ST EL",0
"GLEN ALTA EL",1
"GLENFELIZ BLVD EEC",1
"GLENFELIZ BLVD EL",3
"GLENWOOD EL",0
"GOMPERS MS",2
"GOMPERS MS UP MED MAG",1
"GRAHAM EEC",0
"GRAHAM EL",0
"GRANADA EL",5
"GRAND VW BL EL",9
"GRANT EEC",1
"GRANT EL",2
"GRANT SH",4
"GRAPE ST EL",0
"GRATTS EEC",0
"GRATTS LA FOR YS",1
"GREY HS",0
"GRIDLEY ST EL",3
"GRIFFIN AVE EL",9
"GRIFFITH JOYNER EL",4
"GRIFFITH MS STEAM MG",10
"GULF AVE EL",2
"HADDON AVE EEC",1
"HADDON AVE EL",4
"HALE CA",14
"HALLDALE EL",3
"HAMASAKI MED/SCI MAG",9
"HAMILTON SH",10
"HAMLIN CA",0
"HANCOCK PARK EL",5
"HARBOR CITY EL",3
"HARBOR OCC CTR",2
"HARDING ST EL",3
"HARMONY EL",2
"HARRISON ST EL",0
"HART ST EL",13
"HARTE PREP MS",0
"HARVARD EL",1
"HASKELL EL STEAM MAG",8
"HAWAIIAN AVE EEC",2
"HAWAIIAN AVE EL",1
"HAWKINS SH C/DAGS",1
"HAYNES CES",1
"HAZELTINE AVE EL",4
"HELIOTROPE AVE EL",6
"HENRY MS",19
"HERRICK AVE EL",2
"HESBY OAKS LEAD CHTR",1
"HIGHLAND PARK HS",0
"HILLCREST DR EL",1
"HILLSIDE EL",2
"HOBART BLVD EEC",0
"HOBART BLVD EL",2
"HOLLENBECK MS",10
"HOLLYWOOD EL",1
"HOLLYWOOD SH",2
"HOLMES AVE EEC",0
"HOLMES AVE EL",2
"HOLMES MS",8
"HOOPER AVE EEC",0
"HOOPER AVE EL",8
"HOOPER AVE PC",2
"HOOVER ST EL",8
"HOPE HS",0
"HOPE ST EL",3
"HUBBARD ST EL",1
"HUERTA EL",5
"HUGHES EL",1
"HUMPHREYS AVE EL",5
"HUNTINGTON DR EL",2
"HUNTNGTN PK EL",1
"HUNTNGTN PK SH",12
"HYDE PARK EEC",1
"INDEPENDENCE EL",1
"INDEPENDENCE HS",0
"INTERNATIONAL ST LC",8
"IOVINE YOUNG CTR MAG",0
"IRVING MS MME MAG",4
"ISAACS AVALON HS",0
"IVANHOE EL",1
"JEFFERSON SH",6
"JOHNSON STEM ACADEMY",0
"JONES EL",6
"JONES PC",2
"JORDAN SH",3
"JUSTICE ST ACAD CHTR",3
"KAHLO HS",0
"KENNEDY EL",1
"KENNEDY SH",5
"KENTER CANYON EC",4
"KENTWOOD EEC",0
"KENTWOOD EL",3
"KESTER AVE EL",6
"KIM ACADEMY",0
"KIM EL",7
"KING JR EL",3
"KING MS MAG FLM/MDIA",2
"KING-DREW SH MD/S MG",6
"KINGSLEY EL",1
"KITTRIDGE ST EL",5
"KNOLLWOOD PREP ACAD",1
"KNOX EL",4
"KORENSTEIN EL",5
"LA SALLE AVE EL",9
"LACES MAG",8
"LAFAYETTE PARK PC",0
"LAKE BALBOA CP K-12",5
"LAKE ST PRIMARY",5
"LANAI RD EL",0
"LANE EL",1
"LANGDON AVE EL",5
"LANKERSHIM EL",2
"LASSEN EL",2
"LATONA AVE EL",1
"LAUREL CACT MAG",5
"LAUREL EEC",0
"LAWRENCE MS",12
"LAWSON ACAD A/M/S EL",0
"LE CONTE MS",2
"LEAPWOOD EL",2
"LEE EL MED HLTH MAG",0
"LEGACY SH STEAM",3
"LEGACY SH VAPA",4
"LEICHMAN CPTC",4
"LELAND ST EL",4
"LEMAY ST EEC",0
"LEMAY ST EL",1
"LEWIS HS",0
"LEXINGTON AVE PC",3
"LIBERTY BLVD EL",1
"LIECHTY MS",4
"LIGGETT ST EL",4
"LILLIAN ST EL",4
"LIMERICK AVE EL",5
"LINCOLN SH",7
"LIZARRAGA EL",4
"LOCKE EEC",1
"LOCKE INFANT",0
"LOCKHURST DR CEL",5
"LOCKWOOD AVE EL",2
"LOGAN ACADEMY",7
"LOGAN ST EEC",3
"LOKRANTZ SP ED CTR",0
