"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","1089.36446964616"
"Bell/Cudahy/Maywood Community of Schools","1052.7818421897862"
"Boyle Heights Community of Schools","765.10565539157687"
"Canoga Park/Chatsworth Community of Schools","887.18620828712574"
"Carson Community of Schools","1318.2516408322861"
"Cleveland Community of Schools","1125.2898045350876"
"Downtown Community of Schools","716.11019886881957"
"Eagle Rock/Highland Park Community of Schools","837.77534850874054"
"East Los Angeles Community of Schools","819.53294005596456"
"Fairfax Community of Schools","821.00490083818079"
"Fremont Community of Schools","1025.5592752005953"
"Gardena Community of Schools","1101.0340246086303"
"Glassell Park/Los Feliz Community of Schools","898.17931146344438"
"H.E.E.T. (C/D) Community of Schools","775.062470882216"
"H.E.E.T. (W) Community of Schools","882.0127241179872"
"Hamilton Community of Schools","748.87296481663168"
"Harbor City/Lomita Community of Schools","1103.3300751174966"
"Historic Central Avenue Community of Schools","1135.0456496525471"
"Hollywood Community of Schools",703.47991002514
"Huntington Park/Vernon Community of Schools","1129.5271206671421"
"Kennedy/NAHS/VAAS Community of Schools","915.28981730903331"
"Kreatwn/PcoUnion Community of Schools","1017.88898250289"
"LA Mid-City Community of Schools","891.32623901151237"
"Lincoln Heights/El Sereno Community of Schools","697.4392067559769"
"MacArthur Park Community of Schools","1204.6679136770986"
"Manual Arts/Vermont Square Community of Schools","957.40725439973562"
"Monroe Community of Schools","1107.9577904105859"
"North Hollywood/Valley Village Community of Schools","878.58430008055075"
"Panorama City Community of Schools","1063.7826337485042"
"Reseda Community of Schools","945.247012662743"
"Rivera Community of Schools","1007.7350473907834"
"San Fernando Valley/Sylmar Community of Schools","1032.6406461672161"
"San Pedro Community of Schools","979.368810870177"
"South Gate Community of Schools","916.83081069873526"
"South Mid-City Community of Schools","829.86931427375214"
"Sun Valley Community of Schools","1193.6166121899635"
"Sunland/Tujunga Community of Schools","1105.3365445557106"
"Taft Community of Schools","750.98930520617262"
"Van Nuys/Valley Glen Community of Schools","1021.1488839952908"
"Venice Community of Schools","738.19761319761324"
"West LA Community of Schools","614.4721958974045"
"Westchester Community of Schools","739.76358604278209"
"Wilmington Community of Schools","1224.7888896643169"
"District Wide","948.25323437050338"
