"School name","Cases among staff and students"
"Unassigned",65
"102ND ST EEC",0
"107TH ST EL",6
"109TH ST EL",2
"10TH ST EL",5
"112TH ST EEC",1
"112TH ST EL",2
"116TH ST EL",2
"118TH ST EL",3
"122ND ST EL",1
"135TH ST EL",3
"153RD ST EL",1
"156TH ST EL",3
"15TH ST EL",1
"186TH ST EL",4
"1ST ST EL",0
"20TH ST EL",0
"232ND PL EL",5
"24TH ST EEC",0
"24TH ST EL",2
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",0
"32ND ST USC PA MAG",3
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",2
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",0
"52ND ST EL",0
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",1
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",0
"74TH ST EL",6
"75TH ST EEC",0
"75TH ST EL",2
"7TH ST EL AI MAG",0
"92ND ST EL",3
"93RD ST EL",3
"95TH ST EEC",0
"95TH ST EL",1
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",0
"9TH ST EL",0
"ACAD ENRICH SCI MAG",5
"ADAMS MS",3
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",5
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",1
"ALLESANDRO EL",1
"ALTA CALIFORNIA EL",6
"ALTA LOMA EL",1
"AMANECER PC",0
"AMBLER AVE EL",4
"AMESTOY EL",0
"ANATOLA AVE EL",1
"ANDASOL AVE EL",0
"ANGELES MESA EL",2
"ANGELOU COMMUNITY SH",2
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",1
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",5
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",1
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",0
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",1
"ATWATER AVE EL",2
"AUDUBON MS",1
"AURORA EL",1
"AVALON GARDENS EL",2
"BACA ARTS ACAD",1
"BAKEWELL PC",0
"BALA",1
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",0
"BANCROFT MS",1
"BANDINI ST EL",0
"BANNEKER CTC",0
"BANNING SH",0
"BARRETT EL",2
"BARTON HILL EL",5
"BASSETT ST EL",1
"BEACHY AVE EL",2
"BECKFORD CES",1
"BEETHOVEN ST EL",4
"BELL SH",2
"BELLINGHAM EL",0
"BELMONT SH",1
"BELVEDERE EL",0
"BELVEDERE MS",1
"BERENDO MS",1
"BERNSTEIN SH",1
"BERNSTEIN SH STEM",1
"BERTRAND AVE EL",1
"BETHUNE MS",4
"BLYTHE ST EL",1
"BONITA ST EL",1
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",3
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",1
"BREED ST EL",1
"BRENTWOOD EL SCI MAG",10
"BRIDGE ST EL",0
"BRIDGES SCHOOL",5
"BRIGHT EL",2
"BROAD AVE EL",0
"BROADACRES AV EL",0
"BROADOUS EEC",1
"BROADOUS EL",2
"BROADWAY EL",0
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",2
"BRYSON AVE EL",2
"BUCHANAN ST EL",1
"BUDLONG AVE EL",2
"BURBANK BLVD EL",1
"BURBANK MS A/T/C MAG",3
"BURKE HS",1
"BURROUGHS MS",1
"BURTON ST EL",0
"BUSHNELL WAY EL",0
"BYRD MS",4
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",0
"CAHUENGA EL",1
"CALABASH CA",1
"CALAHAN ST EL",2
"CALVERT CES",1
"CAMELLIA AVE EL",1
"CANFIELD AVE EL",2
"CANOGA PARK EEC",0
"CANOGA PARK EL",4
"CANOGA PRK SH",3
"CANTARA ST EL",1
"CANTERBURY AVE EL",0
"CANYON CEL",0
"CAPISTRANO AVE EL",1
"CARDENAS EL",1
"CARLSON HOSPITAL",1
"CARNEGIE MS",2
"CAROLDALE LC",2
"CARPENTER COMM CHTR",5
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",1
"CARSON SH",1
"CARSON ST EL",5
"CARSON-GORE ACADEMY",1
"CARTHAY EL ES MAG",1
"CARVER MS",2
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",2
"CASTLEBAY LN CHTR",4
"CASTRO MS",1
"CATSKILL AVE EL",4
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",0
"CENTURY PARK EL",0
"CHANDLER EL",0
"CHAPMAN EL",2
"CHARNOCK ROAD EL",1
"CHASE ST EEC",0
"CHASE ST EL",2
"CHATSWORTH CHS",7
"CHATSWORTH UP/CD MAG",2
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",1
"CHAVEZ LA SJ HUM AC",0
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",1
"CHEVIOT HILLS HS",0
"CIENEGA EL",4
"CIMARRON AVE EL",1
"CITY OF ANGELS",1
"CITY TERRACE EL",0
"CLEVELAND CHS",8
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",2
"CLOVER AVE EL",0
"COCHRAN MS",2
"COEUR D ALENE AVE EL",0
"COHASSET ST EL",0
"COLDWATER CYN EL",3
"COLFAX CEL",12
"COLISEUM ST EL",2
"COLLINS EEC",1
"COLUMBUS AVE EL",0
"COLUMBUS MS",5
"COMMONWLTH AVE EL",1
"COMMUNITY EL MAG CS",4
"COMPTON AVE EL",0
"CONTRERAS LC ALC",1
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",6
"CORTINES SCH OF VAPA",0
"COUGHLIN EL",2
"COWAN AVE EL",3
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",5
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",3
"CRUZ EEC",0
"CURTISS MS",0
"DACOTAH EEC",0
"DAHLIA HTS EL",0
"DANA MS",4
"DANUBE AVE EL",0
"DARBY AVE EL",1
"DAYTON EEC",0
"DAYTON HEIGHTS EL",0
"DBM",0
"DE LA TORRE JR EL",3
"DEARBORN EL CA",0
"DEL AMO EL",1
"DEL OLMO EL",0
"DELEVAN DRIVE EL",0
"DENA EL",1
"DENKER AVE EL",0
"DIXIE CYN CC",0
"DODSON MS",4
"DOLORES ST EEC",0
"DOLORES ST EL",0
"DOMINGUEZ EL",2
"DORRIS PLACE EL",1
"DORSEY SH",2
"DREW MS",3
"DREW MS UP PBLC SRVC",1
"DYER ST EL",3
"DYMALLY SH",2
"EAGLE ROCK EL",2
"EAGLE ROCK HS",4
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",2
"EINSTEIN HS",1
"EL DORADO AVE EL",1
"EL ORO WAY CES",2
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",1
"ELA OCC CTR",0
"ELEMENTARY CDS",0
"ELIZABETH LC",1
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",2
"EMERSON CC",2
"ENADIA WAY",0
"ENCINO CEL",1
"ERWIN EL",0
"ESCALANTE EEC",0
"ESCALANTE EL",2
