"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","125.40199429623188"
"Bell/Cudahy/Maywood Community of Schools","103.07448667540412"
"Boyle Heights Community of Schools","98.082213627845789"
"Canoga Park/Chatsworth Community of Schools","62.684134645521219"
"Carson Community of Schools","109.34339292548248"
"Cleveland Community of Schools","85.023129948254748"
"Downtown Community of Schools","70.5633305892038"
"Eagle Rock/Highland Park Community of Schools","56.162246489859591"
"East Los Angeles Community of Schools","101.11573596326591"
"Fairfax Community of Schools","72.7643954038967"
"Fremont Community of Schools","96.620511791418608"
"Gardena Community of Schools","89.405959642828847"
"Glassell Park/Los Feliz Community of Schools","93.809556725157748"
"H.E.E.T. (C/D) Community of Schools","74.191218102657217"
"H.E.E.T. (W) Community of Schools","122.56379344986941"
"Hamilton Community of Schools","87.10073856653662"
"Harbor City/Lomita Community of Schools","83.004507783268849"
"Historic Central Avenue Community of Schools","97.274372093928136"
"Hollywood Community of Schools","64.052795031055908"
"Huntington Park/Vernon Community of Schools","97.1923939113668"
"Kennedy/NAHS/VAAS Community of Schools","72.074386475705225"
"Kreatwn/PcoUnion Community of Schools","64.879502778535226"
"LA Mid-City Community of Schools","85.141515518976234"
"Lincoln Heights/El Sereno Community of Schools","71.464580713427026"
"MacArthur Park Community of Schools","92.515496345637885"
"Manual Arts/Vermont Square Community of Schools","81.895174177053377"
"Monroe Community of Schools","93.089003430502174"
"North Hollywood/Valley Village Community of Schools","91.038406827880507"
"Panorama City Community of Schools","97.523197613549982"
"Reseda Community of Schools","86.72243400964787"
"Rivera Community of Schools","104.01290983763279"
"San Fernando Valley/Sylmar Community of Schools","93.779306033135342"
"San Pedro Community of Schools","89.63926722074757"
"South Gate Community of Schools",92.189849217005
"South Mid-City Community of Schools","108.24727187618852"
"Sun Valley Community of Schools","90.611856561431068"
"Sunland/Tujunga Community of Schools","108.12985641360926"
"Taft Community of Schools",88.913746495436
"Van Nuys/Valley Glen Community of Schools","87.289051458974157"
"Venice Community of Schools","50.7393447376051"
"West LA Community of Schools","55.944055944055947"
"Westchester Community of Schools","76.448702920340452"
"Wilmington Community of Schools","81.9252432155658"
"District Wide","86.389529172729183"
