"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","30.274896056190208"
"Bell/Cudahy/Maywood Community of Schools","31.083811415867611"
"Boyle Heights Community of Schools","40.64659350279836"
"Canoga Park/Chatsworth Community of Schools",40.062442151215
"Carson Community of Schools","31.756113051762465"
"Cleveland Community of Schools","28.117913832199548"
"Downtown Community of Schools","27.95156158797754"
"Eagle Rock/Highland Park Community of Schools","30.402529490453606"
"East Los Angeles Community of Schools","35.379203831839924"
"Fairfax Community of Schools","35.397850385085704"
"Fremont Community of Schools","28.096741517371921"
"Gardena Community of Schools","42.75812404356828"
"Glassell Park/Los Feliz Community of Schools","31.36055821793628"
"H.E.E.T. (C/D) Community of Schools","28.640164967350213"
"H.E.E.T. (W) Community of Schools","45.928351771236869"
"Hamilton Community of Schools","43.611504007543608"
"Harbor City/Lomita Community of Schools","39.14240258592389"
"Historic Central Avenue Community of Schools","29.022240710464452"
"Hollywood Community of Schools","21.676436770776395"
"Huntington Park/Vernon Community of Schools","49.153468050245763"
"Kennedy/NAHS/VAAS Community of Schools","24.120488936499267"
"Kreatwn/PcoUnion Community of Schools","19.598876331090349"
"LA Mid-City Community of Schools","19.1343614863572"
"Lincoln Heights/El Sereno Community of Schools","29.053501484956744"
"MacArthur Park Community of Schools","27.464982147761607"
"Manual Arts/Vermont Square Community of Schools","32.442954471720562"
"Monroe Community of Schools","17.173425840853863"
"North Hollywood/Valley Village Community of Schools","26.715888667605771"
"Panorama City Community of Schools","27.110324753153357"
"Reseda Community of Schools","31.336174479819505"
"Rivera Community of Schools","33.52738577829254"
"San Fernando Valley/Sylmar Community of Schools","37.327128735045825"
"San Pedro Community of Schools","51.656894904047313"
"South Gate Community of Schools","32.407775420231012"
"South Mid-City Community of Schools","29.101068009195938"
"Sun Valley Community of Schools","22.565892405825007"
"Sunland/Tujunga Community of Schools","37.574209062899229"
"Taft Community of Schools","27.08732812021071"
"Van Nuys/Valley Glen Community of Schools","25.97509932523776"
"Venice Community of Schools","25.473812920317915"
"West LA Community of Schools","27.837706173011345"
"Westchester Community of Schools","22.849018761583181"
"Wilmington Community of Schools","41.920170399827789"
"District Wide","31.52646012149598"
