"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","69.91051454138703"
"Bell/Cudahy/Maywood Community of Schools","63.98518810964611"
"Boyle Heights Community of Schools","48.284297946307859"
"Canoga Park/Chatsworth Community of Schools","105.25728784731419"
"Carson Community of Schools","96.879923220397288"
"Cleveland Community of Schools","79.011897193715384"
"Downtown Community of Schools","68.522554652929131"
"Eagle Rock/Highland Park Community of Schools","93.066542577943224"
"East Los Angeles Community of Schools","94.891774891774887"
"Fairfax Community of Schools","103.86462976587181"
"Fremont Community of Schools","44.8288786166249"
"Gardena Community of Schools","97.022415523586474"
"Glassell Park/Los Feliz Community of Schools","70.609695103413785"
"H.E.E.T. (C/D) Community of Schools","96.742986133505312"
"H.E.E.T. (W) Community of Schools","51.302288871349639"
"Hamilton Community of Schools","81.869957285239678"
"Harbor City/Lomita Community of Schools","91.452958884273912"
"Historic Central Avenue Community of Schools","48.116248857239093"
"Hollywood Community of Schools","77.266483516483518"
"Huntington Park/Vernon Community of Schools","53.610848312835067"
"Kennedy/NAHS/VAAS Community of Schools","108.49548173421462"
"Kreatwn/PcoUnion Community of Schools","77.43187394464087"
"LA Mid-City Community of Schools","79.4148915730553"
"Lincoln Heights/El Sereno Community of Schools","48.95570333943904"
"MacArthur Park Community of Schools","49.54884472956762"
"Manual Arts/Vermont Square Community of Schools","81.9672131147541"
"Monroe Community of Schools","94.2838286091421"
"North Hollywood/Valley Village Community of Schools","87.8649620326632"
"Panorama City Community of Schools","53.272669680651937"
"Reseda Community of Schools","85.775683045307616"
"Rivera Community of Schools","54.205093751908628"
"San Fernando Valley/Sylmar Community of Schools","73.631323631323639"
"San Pedro Community of Schools","110.76901607459028"
"South Gate Community of Schools","63.54909473092458"
"South Mid-City Community of Schools","92.41743801533552"
"Sun Valley Community of Schools","83.300813496232692"
"Sunland/Tujunga Community of Schools","119.65002368073385"
"Taft Community of Schools","161.11978248829362"
"Van Nuys/Valley Glen Community of Schools","73.982445445344737"
"Venice Community of Schools","114.47377835014666"
"West LA Community of Schools","141.76663031624864"
"Westchester Community of Schools","158.9544330625221"
"Wilmington Community of Schools","68.16787475289145"
"District Wide","82.353255593814183"
