"School name","Cases among staff and students"
"Unassigned",205
"102ND ST EEC",1
"107TH ST EL",11
"109TH ST EL",3
"10TH ST EL",4
"112TH ST EEC",0
"112TH ST EL",14
"116TH ST EL",9
"118TH ST EL",3
"122ND ST EL",7
"135TH ST EL",8
"153RD ST EL",8
"156TH ST EL",2
"15TH ST EL",3
"186TH ST EL",1
"1ST ST EL",7
"20TH ST EL",4
"232ND PL EL",8
"24TH ST EEC",1
"24TH ST EL",11
"28TH ST EEC",3
"28TH ST EL",6
"2ND ST EL",5
"32ND ST USC PA MAG",9
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",8
"42ND ST EL",2
"49TH ST EL",7
"4TH ST EEC",2
"4TH ST EL",2
"4TH ST PC",3
"52ND ST EL",9
"54TH ST EL",1
"59TH ST EL",2
"61ST ST EL",9
"66TH ST EEC",3
"66TH ST EL",13
"6TH AVE EL",2
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",6
"7TH ST EL AI MAG",2
"92ND ST EL",5
"93RD ST EL",14
"95TH ST EEC",2
"95TH ST EL",13
"96TH ST EL",9
"97TH ST EEC",1
"99TH ST EL",6
"9TH ST EL",3
"ACAD ENRICH SCI MAG",3
"ADAMS MS",5
"ADDAMS HS",3
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",4
"ALDAMA EL",10
"ALEXANDER SCS",14
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",11
"ALLESANDRO EL",4
"ALTA CALIFORNIA EL",6
"ALTA LOMA EL",8
"AMANECER PC",4
"AMBLER AVE EL",6
"AMESTOY EL",9
"ANATOLA AVE EL",4
"ANDASOL AVE EL",7
"ANGELES MESA EL",2
"ANGELOU COMMUNITY SH",10
"ANGEL'S GATE HS",2
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",3
"ANTON EEC",0
"ANTON EL",14
"APPERSON ST EL",9
"ARAGON AVE EL",3
"ARLETA SH",10
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",0
"ARMINTA ST EL",7
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",6
"ATWATER AVE EL",4
"AUDUBON MS",6
"AURORA EL",4
"AVALON GARDENS EL",0
"BACA ARTS ACAD",5
"BAKEWELL PC",7
"BALA",1
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",2
"BANCROFT MS",4
"BANDINI ST EL",3
"BANNEKER CTC",1
"BANNING SH",26
"BARRETT EL",8
"BARTON HILL EL",5
"BASSETT ST EL",4
"BEACHY AVE EL",4
"BECKFORD CES",7
"BEETHOVEN ST EL",4
"BELL SH",17
"BELLINGHAM EL",2
"BELMONT SH",7
"BELVEDERE EL",9
"BELVEDERE MS",9
"BERENDO MS",5
"BERNSTEIN SH",7
"BERNSTEIN SH STEM",6
"BERTRAND AVE EL",11
"BETHUNE MS",5
"BLYTHE ST EL",7
"BONITA ST EL",3
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",3
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",1
"BRAVO SH MEDICAL MAG",12
"BREED ST EL",6
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",6
"BRIDGES SCHOOL",11
"BRIGHT EL",7
"BROAD AVE EL",6
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",0
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",1
"BRYSON AVE EL",5
"BUCHANAN ST EL",3
"BUDLONG AVE EL",3
"BURBANK BLVD EL",5
"BURBANK MS A/T/C MAG",8
"BURKE HS",3
"BURROUGHS MS",7
"BURTON ST EL",4
"BUSHNELL WAY EL",3
"BYRD MS",16
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",5
"CAHUENGA EL",2
"CALABASH CA",2
"CALAHAN ST EL",7
"CALVERT CES",3
"CAMELLIA AVE EL",7
"CANFIELD AVE EL",5
"CANOGA PARK EEC",0
"CANOGA PARK EL",5
"CANOGA PRK SH",20
"CANTARA ST EL",6
"CANTERBURY AVE EL",10
"CANYON CEL",3
"CAPISTRANO AVE EL",2
"CARDENAS EL",1
"CARLSON HOSPITAL",2
"CARNEGIE MS",7
"CAROLDALE LC",11
"CARPENTER COMM CHTR",14
"CARSON ACAD ED & EMP",6
"CARSON ACAD MED ARTS",3
"CARSON SH",19
"CARSON ST EL",11
"CARSON-GORE ACADEMY",4
"CARTHAY EL ES MAG",2
"CARVER MS",12
"CASTELAR ST EEC",2
"CASTELAR ST EL",5
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",5
"CASTRO MS",3
"CATSKILL AVE EL",10
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",1
"CDS LONDON",0
"CDS TRI-C",5
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",2
"CHANDLER EL",2
"CHAPMAN EL",0
"CHARNOCK ROAD EL",6
"CHASE ST EEC",2
"CHASE ST EL",10
"CHATSWORTH CHS",15
"CHATSWORTH UP/CD MAG",6
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",5
"CHAVEZ LA SJ HUM AC",1
"CHAVEZ LA TECH PREP",4
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",3
"CIMARRON AVE EL",1
"CITY OF ANGELS",14
"CITY TERRACE EL",7
"CLEVELAND CHS",28
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",6
"CLOVER AVE EL",1
"COCHRAN MS",3
"COEUR D ALENE AVE EL",3
"COHASSET ST EL",6
"COLDWATER CYN EL",8
"COLFAX CEL",5
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",1
"COLUMBUS MS",7
"COMMONWLTH AVE EL",9
"COMMUNITY EL MAG CS",3
"COMPTON AVE EL",2
"CONTRERAS LC ALC",4
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",4
"CONTRERAS LC SOC JUS",2
"CORONA AVE EL",9
