"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","68.623097727364467"
"Bell/Cudahy/Maywood Community of Schools","67.171014689418868"
"Boyle Heights Community of Schools","62.2866288741889"
"Canoga Park/Chatsworth Community of Schools","52.658564638388093"
"Carson Community of Schools","67.26110944473227"
"Cleveland Community of Schools","53.674911982241788"
"Downtown Community of Schools","45.596232922138213"
"Eagle Rock/Highland Park Community of Schools","58.882981060772508"
"East Los Angeles Community of Schools","58.946906658258733"
"Fairfax Community of Schools","56.056228709413134"
"Fremont Community of Schools","60.742990481128928"
"Gardena Community of Schools","67.603348619201611"
"Glassell Park/Los Feliz Community of Schools","55.047134108580472"
"H.E.E.T. (C/D) Community of Schools","38.521543173019509"
"H.E.E.T. (W) Community of Schools","72.008641036924431"
"Hamilton Community of Schools","55.678627699524952"
"Harbor City/Lomita Community of Schools","63.390638470510673"
"Historic Central Avenue Community of Schools","63.952868673753166"
"Hollywood Community of Schools","33.377837116154872"
"Huntington Park/Vernon Community of Schools","78.140872364699092"
"Kennedy/NAHS/VAAS Community of Schools","61.1229566453447"
"Kreatwn/PcoUnion Community of Schools","60.861993089822938"
"LA Mid-City Community of Schools","56.364009018241447"
"Lincoln Heights/El Sereno Community of Schools","52.276761890240586"
"MacArthur Park Community of Schools","45.981239654221078"
"Manual Arts/Vermont Square Community of Schools","73.062606755329128"
"Monroe Community of Schools","43.837029396596179"
"North Hollywood/Valley Village Community of Schools","52.696863320550968"
"Panorama City Community of Schools","71.478606453088588"
"Reseda Community of Schools","49.412885083597622"
"Rivera Community of Schools","65.61479537339396"
"San Fernando Valley/Sylmar Community of Schools","67.297266983213063"
"San Pedro Community of Schools","83.026308961652234"
"South Gate Community of Schools","56.560042788901931"
"South Mid-City Community of Schools","83.098858484101882"
"Sun Valley Community of Schools","65.523889859613192"
"Sunland/Tujunga Community of Schools",70.212392487274
"Taft Community of Schools","66.448505980365539"
"Van Nuys/Valley Glen Community of Schools",64.456613011957
"Venice Community of Schools","42.062067196717109"
"West LA Community of Schools","39.837463150346586"
"Westchester Community of Schools","45.754956786985254"
"Wilmington Community of Schools","79.4533608771651"
"District Wide","59.881504006178204"
