"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","119.28349035623307"
"Bell/Cudahy/Maywood Community of Schools","81.153332060339878"
"Boyle Heights Community of Schools","94.691694981340177"
"Canoga Park/Chatsworth Community of Schools","64.024050773855919"
"Carson Community of Schools","113.86305462693909"
"Cleveland Community of Schools","77.654646945431622"
"Downtown Community of Schools","71.2107503099762"
"Eagle Rock/Highland Park Community of Schools","55.112580779931911"
"East Los Angeles Community of Schools","92.620752578174674"
"Fairfax Community of Schools","78.093647298719048"
"Fremont Community of Schools","84.706721552659346"
"Gardena Community of Schools","91.611341710304586"
"Glassell Park/Los Feliz Community of Schools","64.12786108918705"
"H.E.E.T. (C/D) Community of Schools","68.231441048034938"
"H.E.E.T. (W) Community of Schools","106.41501857243249"
"Hamilton Community of Schools","83.409792309617146"
"Harbor City/Lomita Community of Schools","68.896005307544115"
"Historic Central Avenue Community of Schools","84.588385139668063"
"Hollywood Community of Schools","60.954961056552655"
"Huntington Park/Vernon Community of Schools","89.266138378175214"
"Kennedy/NAHS/VAAS Community of Schools","76.291247183640877"
"Kreatwn/PcoUnion Community of Schools","60.134551057992262"
"LA Mid-City Community of Schools","68.260264798310246"
"Lincoln Heights/El Sereno Community of Schools","65.695405186072577"
"MacArthur Park Community of Schools","84.491795054589616"
"Manual Arts/Vermont Square Community of Schools","80.82864327625434"
"Monroe Community of Schools","92.204815331851165"
"North Hollywood/Valley Village Community of Schools","82.064449030664477"
"Panorama City Community of Schools","114.65260261407934"
"Reseda Community of Schools","50.527379523779452"
"Rivera Community of Schools","103.22600377730711"
"San Fernando Valley/Sylmar Community of Schools","82.48968878890139"
"San Pedro Community of Schools","96.478114243994014"
"South Gate Community of Schools","84.037248274455777"
"South Mid-City Community of Schools","106.68615272195835"
"Sun Valley Community of Schools","90.578342718256067"
"Sunland/Tujunga Community of Schools","110.60556547095347"
"Taft Community of Schools","84.581750412156836"
"Van Nuys/Valley Glen Community of Schools","78.942994847930862"
"Venice Community of Schools","47.557016727663708"
"West LA Community of Schools","57.909660928950835"
"Westchester Community of Schools","84.033613445378151"
"Wilmington Community of Schools","87.558704131178857"
"District Wide","80.923305457102956"
