"School name","Cases among staff and students"
"Unassigned",144
"102ND ST EEC",1
"107TH ST EL",4
"109TH ST EL",0
"10TH ST EL",1
"112TH ST EEC",3
"112TH ST EL",1
"116TH ST EL",2
"118TH ST EL",1
"122ND ST EL",2
"135TH ST EL",1
"153RD ST EL",0
"156TH ST EL",2
"15TH ST EL",0
"186TH ST EL",0
"1ST ST EL",0
"20TH ST EL",1
"232ND PL EL",3
"24TH ST EEC",1
"24TH ST EL",0
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",0
"32ND ST USC PA MAG",1
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",2
"4TH ST EEC",0
"4TH ST EL",0
"4TH ST PC",0
"52ND ST EL",1
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",0
"74TH ST EL",5
"75TH ST EEC",0
"75TH ST EL",1
"7TH ST EL AI MAG",0
"92ND ST EL",1
"93RD ST EL",2
"95TH ST EEC",1
"95TH ST EL",0
"96TH ST EL",2
"97TH ST EEC",0
"99TH ST EL",2
"9TH ST EL",1
"ACAD ENRICH SCI MAG",6
"ADAMS MS",5
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",1
"ALBION ST EL",0
"ALDAMA EL",4
"ALEXANDER SCS",1
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",0
"ALTA LOMA EL",1
"AMANECER PC",1
"AMBLER AVE EL",6
"AMESTOY EL",1
"ANATOLA AVE EL",0
"ANDASOL AVE EL",1
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",1
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",2
"APPERSON ST EL",0
"ARAGON AVE EL",0
"ARLETA SH",3
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",0
"ARROYO SECO MUS/S MAG",0
"ASCOT AVE EL",1
"ATWATER AVE EL",2
"AUDUBON MS",3
"AURORA EL",1
"AVALON GARDENS EL",0
"BACA ARTS ACAD",1
"BAKEWELL PC",0
"BALA",1
"BALBOA EL G/HG/HA MAG",0
"BALDWIN HILLS EL",3
"BANCROFT MS",2
"BANDINI ST EL",0
"BANNEKER CTC",0
"BANNING SH",2
"BARRETT EL",2
"BARTON HILL EL",5
"BASSETT ST EL",1
"BEACHY AVE EL",0
"BECKFORD CES",3
"BEETHOVEN ST EL",0
"BELL SH",1
"BELLINGHAM EL",2
"BELMONT SH",0
"BELVEDERE EL",0
"BELVEDERE MS",0
"BERENDO MS",0
"BERNSTEIN SH",0
"BERNSTEIN SH STEM",0
"BERTRAND AVE EL",1
"BETHUNE MS",0
"BLYTHE ST EL",0
"BONITA ST EL",1
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",0
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",0
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",0
"BRIDGES SCHOOL",2
"BRIGHT EL",1
"BROAD AVE EL",0
"BROADACRES AV EL",1
"BROADOUS EEC",1
"BROADOUS EL",0
"BROADWAY EL",2
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",0
"BRYSON AVE EL",2
"BUCHANAN ST EL",1
"BUDLONG AVE EL",2
"BURBANK BLVD EL",3
"BURBANK MS A/T/C MAG",2
"BURKE HS",1
"BURROUGHS MS",1
"BURTON ST EL",0
"BUSHNELL WAY EL",1
"BYRD MS",2
"CABRILLO AVE EEC",1
"CABRILLO AVE EL",0
"CAHUENGA EL",0
"CALABASH CA",1
"CALAHAN ST EL",0
"CALVERT CES",0
"CAMELLIA AVE EL",0
"CANFIELD AVE EL",1
"CANOGA PARK EEC",0
"CANOGA PARK EL",1
"CANOGA PRK SH",2
"CANTARA ST EL",1
"CANTERBURY AVE EL",0
"CANYON CEL",1
"CAPISTRANO AVE EL",1
"CARDENAS EL",0
"CARLSON HOSPITAL",0
"CARNEGIE MS",0
"CAROLDALE LC",2
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",0
"CARSON ACAD MED ARTS",0
"CARSON SH",0
"CARSON ST EL",2
"CARSON-GORE ACADEMY",1
"CARTHAY EL ES MAG",0
"CARVER MS",0
"CASTELAR ST EEC",0
"CASTELAR ST EL",1
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",5
"CASTRO MS",1
"CATSKILL AVE EL",2
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",2
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",1
"CENTURY PARK EL",0
"CHANDLER EL",2
"CHAPMAN EL",2
"CHARNOCK ROAD EL",0
"CHASE ST EEC",0
"CHASE ST EL",1
"CHATSWORTH CHS",1
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",1
"CHAVEZ LA ARTES MAG",0
"CHAVEZ LA ASE",0
"CHAVEZ LA SJ HUM AC",0
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",1
"CIMARRON AVE EL",1
"CITY OF ANGELS",3
"CITY TERRACE EL",0
"CLEVELAND CHS",11
"CLEVELAND EEC",1
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",0
"COCHRAN MS",0
"COEUR D ALENE AVE EL",0
"COHASSET ST EL",1
"COLDWATER CYN EL",3
"COLFAX CEL",10
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",0
"COLUMBUS MS",2
"COMMONWLTH AVE EL",1
"COMMUNITY EL MAG CS",3
"COMPTON AVE EL",0
"CONTRERAS LC ALC",0
"CONTRERAS LC BUS TR",0
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",0
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",2
"COUGHLIN EL",2
"COWAN AVE EL",3
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",8
"CRESCENT HTS BL EEC",2
"CRESCENT HTS BL EL MG",1
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",0
"CURTISS MS",0
"DACOTAH EEC",0
"DAHLIA HTS EL",0
"DANA MS",2
"DANUBE AVE EL",0
"DARBY AVE EL",0
"DAYTON EEC",1
"DAYTON HEIGHTS EL",0
"DBM",0
"DE LA TORRE JR EL",2
"DEARBORN EL CA",0
"DEL AMO EL",0
"DEL OLMO EL",1
"DELEVAN DRIVE EL",1
"DENA EL",0
"DENKER AVE EL",3
"DIXIE CYN CC",4
"DODSON MS",0
"DOLORES ST EEC",2
"DOLORES ST EL",0
"DOMINGUEZ EL",0
"DORRIS PLACE EL",2
"DORSEY SH",2
"DREW MS",2
"DREW MS UP PBLC SRVC",0
"DYER ST EL",2
"DYMALLY SH",0
"EAGLE ROCK EL",4
"EAGLE ROCK HS",2
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",0
"EAST VALLEY SH",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",0
"EDISON MS",0
"EINSTEIN HS",0
"EL DORADO AVE EL",0
"EL ORO WAY CES",0
"EL SERENO EEC",0
"EL SERENO EL",0
"EL SERENO MS",1
"ELA OCC CTR",1
"ELEMENTARY CDS",0
"ELIZABETH LC",1
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",4
"EMERSON CC",3
"ENADIA WAY",0
"ENCINO CEL",0
"ERWIN EL",0
"ESCALANTE EEC",0
"ESCALANTE EL",1
"ESCUTIA PC",0
"ESHELMAN AVE EL",0
"ESPERANZA EL",1
"ESTRELLA EEC",1
"ESTRELLA EL",0
"EUCLID AVE EL",0
"EVANS CAS",1
"EVERGREEN AVE EEC",0
"EVERGREEN AVE EL",1
"EVERGREEN HS",0
"FAIR AVE EEC",0
"FAIR AVE EL",0
"FAIRBURN AVE EL",0
"FAIRFAX SH",1
"FARMDALE EL",1
"FERNANGELES EL",0
"FIGUEROA ST EL",0
"FISHBURN AVE EL",0
"FLEMING MS",0
"FLETCHER DR EL",0
"FLORENCE AVE EL",2
"FLOURNOY EL",0
"FORD BLVD EL",0
"FOSHAY LC",0
"FRANKLIN AVE EL",1
"FRANKLIN HS",1
"FREMONT SH",2
"FRIEDMAN OCC CTR",0
"FRIES AVE EL",0
"FROST MS",0
"FULLBRIGHT AVE EL",0
"FULTON COLLEGE PREP",1
"GAGE MS",2
