"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","153.82747034773107"
"Bell/Cudahy/Maywood Community of Schools","130.74758869957489"
"Boyle Heights Community of Schools","136.19175799525732"
"Canoga Park/Chatsworth Community of Schools","94.228339696654544"
"Carson Community of Schools","125.89747566438288"
"Cleveland Community of Schools","122.7893338220471"
"Downtown Community of Schools","104.71292613516412"
"Eagle Rock/Highland Park Community of Schools","78.896878193978736"
"East Los Angeles Community of Schools","120.99465954606141"
"Fairfax Community of Schools","92.580490567681778"
"Fremont Community of Schools","123.66648787174445"
"Gardena Community of Schools","122.38099015286294"
"Glassell Park/Los Feliz Community of Schools","115.70983533600356"
"H.E.E.T. (C/D) Community of Schools","82.474226804123717"
"H.E.E.T. (W) Community of Schools","151.05435942881311"
"Hamilton Community of Schools","107.65421466250403"
"Harbor City/Lomita Community of Schools","110.0180378410879"
"Historic Central Avenue Community of Schools","143.27625025585044"
"Hollywood Community of Schools","81.1244037845023"
"Huntington Park/Vernon Community of Schools","125.57489757797417"
"Kennedy/NAHS/VAAS Community of Schools","93.594827278248133"
"Kreatwn/PcoUnion Community of Schools","93.364517710966084"
"LA Mid-City Community of Schools","103.51966873706003"
"Lincoln Heights/El Sereno Community of Schools","93.665847090504627"
"MacArthur Park Community of Schools","121.9302082090838"
"Manual Arts/Vermont Square Community of Schools","118.04721888755502"
"Monroe Community of Schools","120.79482998127681"
"North Hollywood/Valley Village Community of Schools","122.10012210012211"
"Panorama City Community of Schools","130.75839871253268"
"Reseda Community of Schools","107.77228350450108"
"Rivera Community of Schools","144.7333154650228"
"San Fernando Valley/Sylmar Community of Schools","122.07871886210113"
"San Pedro Community of Schools","120.44407205697529"
"South Gate Community of Schools","118.55622109804165"
"South Mid-City Community of Schools","172.87604201766854"
"Sun Valley Community of Schools","124.78257581486803"
"Sunland/Tujunga Community of Schools","155.90816506148312"
"Taft Community of Schools","100.52271813429834"
"Van Nuys/Valley Glen Community of Schools","120.73272273105746"
"Venice Community of Schools","66.488670953800764"
"West LA Community of Schools","64.0076809217106"
"Westchester Community of Schools","104.57316295559465"
"Wilmington Community of Schools","107.1371583578381"
"District Wide","113.93874569550245"
