"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools",0
"Bell/Cudahy/Maywood Community of Schools","0.72270523021775113"
"Boyle Heights Community of Schools","2.6479544551833709"
"Canoga Park/Chatsworth Community of Schools","2.8978577586519165"
"Carson Community of Schools","0.93407311924377445"
"Cleveland Community of Schools",0
"Downtown Community of Schools","0.932183640177115"
"Eagle Rock/Highland Park Community of Schools","2.9503746975865934"
"East Los Angeles Community of Schools","3.0026197857630783"
"Fairfax Community of Schools",0
"Fremont Community of Schools",0
"Gardena Community of Schools",0
"Glassell Park/Los Feliz Community of Schools","3.057511796899683"
"H.E.E.T. (C/D) Community of Schools",0
"H.E.E.T. (W) Community of Schools",0
"Hamilton Community of Schools","2.5071453642882213"
"Harbor City/Lomita Community of Schools",0
"Historic Central Avenue Community of Schools","0.99282189767977524"
"Hollywood Community of Schools","3.4539928156949431"
"Huntington Park/Vernon Community of Schools","0.80319994859520327"
"Kennedy/NAHS/VAAS Community of Schools","1.4743499959455375"
"Kreatwn/PcoUnion Community of Schools","1.9730286977024083"
"LA Mid-City Community of Schools",0
"Lincoln Heights/El Sereno Community of Schools",0
"MacArthur Park Community of Schools",0
"Manual Arts/Vermont Square Community of Schools",0
"Monroe Community of Schools","1.7638861940627593"
"North Hollywood/Valley Village Community of Schools","2.4935790339874826"
"Panorama City Community of Schools",0
"Reseda Community of Schools","9.4563541972028116"
"Rivera Community of Schools",0
"San Fernando Valley/Sylmar Community of Schools","0.64116127129456868"
"San Pedro Community of Schools","3.6674704539411556"
"South Gate Community of Schools","0.65446739443440927"
"South Mid-City Community of Schools",0
"Sun Valley Community of Schools","2.3078698361412413"
"Sunland/Tujunga Community of Schools","2.5320301817997675"
"Taft Community of Schools","8.1311630519950917"
"Van Nuys/Valley Glen Community of Schools","4.2746003248696249"
"Venice Community of Schools","4.4594082365270129"
"West LA Community of Schools",7.1571714858288
"Westchester Community of Schools",0
"Wilmington Community of Schools","2.3378961272750653"
"District Wide","2.1506551216862917"
