"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","18.367346938775512"
"Bell/Cudahy/Maywood Community of Schools","15.628174472939817"
"Boyle Heights Community of Schools","8.0149880276116328"
"Canoga Park/Chatsworth Community of Schools","19.534478354295334"
"Carson Community of Schools","12.634484367255306"
"Cleveland Community of Schools","14.788524105294291"
"Downtown Community of Schools","7.5734625870948191"
"Eagle Rock/Highland Park Community of Schools","10.915958039057298"
"East Los Angeles Community of Schools","16.32093486314896"
"Fairfax Community of Schools","16.472794546237868"
"Fremont Community of Schools","16.888088268408016"
"Gardena Community of Schools","15.599688006239875"
"Glassell Park/Los Feliz Community of Schools","8.5084659235939757"
"H.E.E.T. (C/D) Community of Schools","16.23684139312099"
"H.E.E.T. (W) Community of Schools","17.969451931716083"
"Hamilton Community of Schools","6.9026450935998671"
"Harbor City/Lomita Community of Schools","18.724973352922536"
"Historic Central Avenue Community of Schools","14.232849416453174"
"Hollywood Community of Schools","7.3927314664222132"
"Huntington Park/Vernon Community of Schools","22.317553996082029"
"Jefferson/South Central (West) Community of Schools","15.491682158348825"
"Kennedy/NAHS/VAAS Community of Schools","17.5828880275822"
"Kreatwn/PcoUnion Community of Schools","16.80795856838213"
"LA Mid-City Community of Schools","15.072498718837609"
"Lincoln Heights/El Sereno Community of Schools","10.340439070951319"
"MacArthur Park Community of Schools","11.049723756906078"
"Manual Arts/Vermont Square Community of Schools","12.315270935960593"
"Monroe Community of Schools","10.08295522251249"
"North Hollywood/Valley Village Community of Schools","17.338083968340658"
"Panorama City Community of Schools","15.434004198049141"
"Reseda Community of Schools","13.04081775958751"
"Rivera Community of Schools","16.198791570148867"
"San Fernando Valley/Sylmar Community of Schools","13.860013860013861"
"San Pedro Community of Schools","10.999780004399911"
"South Gate Community of Schools","11.319900384876613"
"South Mid-City Community of Schools","7.0282959193713888"
"Sun Valley Community of Schools","17.066832163220976"
"Sunland/Tujunga Community of Schools","5.1480051480051481"
"Taft Community of Schools","11.141440588268063"
"Van Nuys/Valley Glen Community of Schools","15.941030938352844"
"Venice Community of Schools","13.588970697237732"
"West LA Community of Schools","4.3365604570734719"
"Westchester Community of Schools","24.8015873015873"
"Wilmington Community of Schools","4.8368763452562336"
"District Wide","13.667247445037116"
