"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","2.0566821603389411"
"Bell/Cudahy/Maywood Community of Schools","6.2047730216469015"
"Boyle Heights Community of Schools","5.9756194725519878"
"Canoga Park/Chatsworth Community of Schools","8.3183980277834486"
"Carson Community of Schools","2.9006526468455403"
"Cleveland Community of Schools","6.8568294020844762"
"Downtown Community of Schools","3.1764855364025242"
"Eagle Rock/Highland Park Community of Schools","19.325331214704427"
"East Los Angeles Community of Schools","4.893485140116792"
"Fairfax Community of Schools","1.256770852970378"
"Fremont Community of Schools","6.34497636496304"
"Gardena Community of Schools","5.94148822397034"
"Glassell Park/Los Feliz Community of Schools","5.2664286240928577"
"H.E.E.T. (C/D) Community of Schools","12.014898474107895"
"H.E.E.T. (W) Community of Schools","10.659389856524612"
"Hamilton Community of Schools","2.6971989588812018"
"Harbor City/Lomita Community of Schools","4.3360120252066832"
"Historic Central Avenue Community of Schools","3.0607872344767073"
"Hollywood Community of Schools","8.6257709282767152"
"Huntington Park/Vernon Community of Schools","5.7753393011839451"
"Jefferson/South Central (West) Community of Schools","3.5258858788270553"
"Kennedy/NAHS/VAAS Community of Schools","9.0683755516595124"
"Kreatwn/PcoUnion Community of Schools","1.0429812576268005"
"LA Mid-City Community of Schools","4.4411547002220582"
"Lincoln Heights/El Sereno Community of Schools","9.160445197636605"
"MacArthur Park Community of Schools","4.646264403419651"
"Manual Arts/Vermont Square Community of Schools","3.2855828623997896"
"Monroe Community of Schools","5.44390509458785"
"North Hollywood/Valley Village Community of Schools","15.408848102999588"
"Panorama City Community of Schools","7.751337105650725"
"Reseda Community of Schools","6.9261670591494662"
"Rivera Community of Schools","12.969327540367033"
"San Fernando Valley/Sylmar Community of Schools","15.13944747599081"
"San Pedro Community of Schools","11.777984983069146"
"South Gate Community of Schools","7.711775881771465"
"South Mid-City Community of Schools","9.3472503505218878"
"Sun Valley Community of Schools","8.6030251364752619"
"Sunland/Tujunga Community of Schools","5.1203277009728625"
"Taft Community of Schools","9.1648527895520679"
"Van Nuys/Valley Glen Community of Schools","9.4569801970834675"
"Venice Community of Schools","6.1060498742153726"
"West LA Community of Schools",0
"Westchester Community of Schools","5.3594876329822867"
"Wilmington Community of Schools","12.174632934817016"
"District Wide","7.3546400329374366"
