"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","16.008644668120784"
"Bell/Cudahy/Maywood Community of Schools","29.272609687191533"
"Boyle Heights Community of Schools","13.616121487841605"
"Canoga Park/Chatsworth Community of Schools","116.353603478067"
"Carson Community of Schools","38.992364750902262"
"Cleveland Community of Schools","40.0083653854897"
"Downtown Community of Schools","27.295962678974664"
"Eagle Rock/Highland Park Community of Schools","67.81052312249615"
"East Los Angeles Community of Schools","32.5068298924508"
"Fairfax Community of Schools","52.994170641229466"
"Fremont Community of Schools","24.346876590847049"
"Gardena Community of Schools","49.137854015902796"
"Glassell Park/Los Feliz Community of Schools","43.221579355802007"
"H.E.E.T. (C/D) Community of Schools","32.247662044501773"
"H.E.E.T. (W) Community of Schools","11.865211200759374"
"Hamilton Community of Schools","85.436616709978281"
"Harbor City/Lomita Community of Schools","33.054068828741784"
"Historic Central Avenue Community of Schools","16.389333436168368"
"Hollywood Community of Schools","32.417692432375738"
"Huntington Park/Vernon Community of Schools","22.645988536444424"
"Kennedy/NAHS/VAAS Community of Schools","70.6895443737549"
"Kreatwn/PcoUnion Community of Schools","21.510404489127893"
"LA Mid-City Community of Schools","62.69030986924593"
"Lincoln Heights/El Sereno Community of Schools","25.794413039899016"
"MacArthur Park Community of Schools","19.585569352501075"
"Manual Arts/Vermont Square Community of Schools","43.052837573385524"
"Monroe Community of Schools","37.770185588957368"
"North Hollywood/Valley Village Community of Schools","59.021854256445913"
"Panorama City Community of Schools","21.616636163191192"
"Reseda Community of Schools","33.413706844391463"
"Rivera Community of Schools","21.412129971628929"
"San Fernando Valley/Sylmar Community of Schools","48.344210780759006"
"San Pedro Community of Schools","47.095761381475668"
"South Gate Community of Schools","20.949505530053298"
"South Mid-City Community of Schools","10.13684744044602"
"Sun Valley Community of Schools","34.54283311306019"
"Sunland/Tujunga Community of Schools","62.415738752683872"
"Taft Community of Schools","90.520492833794307"
"Van Nuys/Valley Glen Community of Schools","51.024646090681472"
"Venice Community of Schools","51.188599275169437"
"West LA Community of Schools","154.70818664154311"
"Westchester Community of Schools","60.62902614626752"
"Wilmington Community of Schools","38.6561309760673"
"District Wide","44.059960365445349"
