"Community of Schools","Staff and Student Case Rate"
"- Community of Schools",0
"Achievement Network Community of Schools","7.9265996868993129"
"Bell/Cudahy/Maywood Community of Schools","19.261935758123226"
"Boyle Heights Community of Schools","11.270780501549734"
"Canoga Park/Chatsworth Community of Schools","7.6401622492637662"
"Carson Community of Schools","8.9526316260664824"
"Cleveland Community of Schools","11.666203009880377"
"Downtown Community of Schools","9.7513408093612863"
"Eagle Rock/Highland Park Community of Schools","15.271152792375203"
"East Los Angeles Community of Schools","21.1660442028936"
"Fairfax Community of Schools","3.1987716716780752"
"Fremont Community of Schools","8.769622029290538"
"Gardena Community of Schools","10.125329073194878"
"Glassell Park/Los Feliz Community of Schools","12.895034419822645"
"H.E.E.T. (C/D) Community of Schools","9.2261135919105435"
"H.E.E.T. (W) Community of Schools","7.4990626171728536"
"Hamilton Community of Schools","8.5763293310463116"
"Harbor City/Lomita Community of Schools","2.5018764073054789"
"Historic Central Avenue Community of Schools","16.012206953065395"
"Hollywood Community of Schools","4.8498486847210369"
"Huntington Park/Vernon Community of Schools","11.80637544273908"
"Kennedy/NAHS/VAAS Community of Schools","6.5063219761868618"
"Kreatwn/PcoUnion Community of Schools","8.4865629420084865"
"LA Mid-City Community of Schools","11.104804678824371"
"Lincoln Heights/El Sereno Community of Schools","11.45912910618793"
"MacArthur Park Community of Schools","2.6350113964242894"
"Manual Arts/Vermont Square Community of Schools","17.709563164108619"
"Monroe Community of Schools","13.024903615713244"
"North Hollywood/Valley Village Community of Schools","8.1201127071643757"
"Panorama City Community of Schools","5.6751273356695942"
"Reseda Community of Schools","20.701324884792626"
"Rivera Community of Schools","10.512483574244415"
"San Fernando Valley/Sylmar Community of Schools","11.540330417881439"
"San Pedro Community of Schools","9.59826882133259"
"SO Los Angeles Community of Schools","6.660524183253222"
"South Gate Community of Schools","12.040214315814822"
"South Mid-City Community of Schools","4.4041869136926168"
"Sun Valley Community of Schools","17.704990594223748"
"Sunland/Tujunga Community of Schools","12.435336251492242"
"Taft Community of Schools","5.9111262173225549"
"Van Nuys/Valley Glen Community of Schools","7.7290779804513781"
"Venice Community of Schools","18.625442354255913"
"West LA Community of Schools","3.8602213836963553"
"Westchester Community of Schools","8.0619155111254432"
"Wilmington Community of Schools","7.8995181293941075"
"District Wide","10.701146265500073"
