"School name","Cases among staff and students"
"Unassigned",233
"102ND ST EEC",1
"107TH ST EL",13
"109TH ST EL",4
"10TH ST EL",4
"112TH ST EEC",0
"112TH ST EL",15
"116TH ST EL",9
"118TH ST EL",4
"122ND ST EL",8
"135TH ST EL",10
"153RD ST EL",10
"156TH ST EL",3
"15TH ST EL",7
"186TH ST EL",1
"1ST ST EL",10
"20TH ST EL",5
"232ND PL EL",7
"24TH ST EEC",1
"24TH ST EL",11
"28TH ST EEC",3
"28TH ST EL",6
"2ND ST EL",5
"32ND ST USC PA MAG",9
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",9
"42ND ST EL",4
"49TH ST EL",8
"4TH ST EEC",2
"4TH ST EL",2
"4TH ST PC",3
"52ND ST EL",12
"54TH ST EL",2
"59TH ST EL",2
"61ST ST EL",10
"66TH ST EEC",3
"66TH ST EL",13
"6TH AVE EL",2
"74TH ST EL",5
"75TH ST EEC",0
"75TH ST EL",7
"7TH ST EL AI MAG",2
"92ND ST EL",5
"93RD ST EL",15
"95TH ST EEC",4
"95TH ST EL",22
"96TH ST EL",10
"97TH ST EEC",1
"99TH ST EL",6
"9TH ST EL",3
"ACAD ENRICH SCI MAG",3
"ADAMS MS",5
"ADDAMS HS",4
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",4
"ALDAMA EL",11
"ALEXANDER SCS",14
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",13
"ALLESANDRO EL",4
"ALTA CALIFORNIA EL",9
"ALTA LOMA EL",8
"AMANECER PC",4
"AMBLER AVE EL",7
"AMESTOY EL",11
"ANATOLA AVE EL",4
"ANDASOL AVE EL",7
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",11
"ANGEL'S GATE HS",2
"ANN ST EL",1
"ANNALEE AVE EL",0
"ANNANDALE EL",3
"ANTON EEC",0
"ANTON EL",14
"APPERSON ST EL",12
"ARAGON AVE EL",5
"ARLETA SH",15
"ARLINGTON HTS EL",2
"ARMINTA ST EEC",0
"ARMINTA ST EL",10
"ARROYO SECO MUS/S MAG",4
"ASCOT AVE EL",7
"ATWATER AVE EL",5
"AUDUBON MS",9
"AURORA EL",4
"AVALON GARDENS EL",0
"BACA ARTS ACAD",5
"BAKEWELL PC",7
"BALA",1
"BALBOA EL G/HG/HA MAG",3
"BALDWIN HILLS EL",2
"BANCROFT MS",5
"BANDINI ST EL",3
"BANNEKER CTC",1
"BANNING SH",38
"BARRETT EL",15
"BARTON HILL EL",5
"BASSETT ST EL",9
"BEACHY AVE EL",4
"BECKFORD CES",10
"BEETHOVEN ST EL",5
"BELL SH",21
"BELLINGHAM EL",2
"BELMONT SH",7
"BELVEDERE EL",18
"BELVEDERE MS",14
"BERENDO MS",7
"BERNSTEIN SH",9
"BERNSTEIN SH STEM",6
"BERTRAND AVE EL",11
"BETHUNE MS",7
"BLYTHE ST EL",7
"BONITA ST EL",4
"BOYLE HEIGHTS HS",0
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",3
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",2
"BRAINARD EL",3
"BRAVO SH MEDICAL MAG",25
"BREED ST EL",8
"BRENTWOOD EL SCI MAG",2
"BRIDGE ST EL",6
"BRIDGES SCHOOL",14
"BRIGHT EL",8
"BROAD AVE EL",8
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",5
"BROADWAY EL",0
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",1
"BRYSON AVE EL",6
"BUCHANAN ST EL",3
"BUDLONG AVE EL",4
"BURBANK BLVD EL",6
"BURBANK MS A/T/C MAG",9
"BURKE HS",3
"BURROUGHS MS",8
"BURTON ST EL",5
"BUSHNELL WAY EL",4
"BYRD MS",21
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",11
"CAHUENGA EL",2
"CALABASH CA",2
"CALAHAN ST EL",7
"CALVERT CES",3
"CAMELLIA AVE EL",7
"CANFIELD AVE EL",5
"CANOGA PARK EEC",0
"CANOGA PARK EL",5
"CANOGA PRK SH",23
"CANTARA ST EL",6
"CANTERBURY AVE EL",10
"CANYON CEL",4
"CAPISTRANO AVE EL",2
"CARDENAS EL",6
"CARLSON HOSPITAL",2
"CARNEGIE MS",8
"CAROLDALE LC",13
"CARPENTER COMM CHTR",22
"CARSON ACAD ED & EMP",6
"CARSON ACAD MED ARTS",4
"CARSON SH",21
"CARSON ST EL",10
"CARSON-GORE ACADEMY",7
"CARTHAY EL ES MAG",3
"CARVER MS",12
"CASTELAR ST EEC",2
"CASTELAR ST EL",11
"CASTLE HTS EL",0
"CASTLEBAY LN CHTR",5
"CASTRO MS",3
"CATSKILL AVE EL",10
"CDS AGGELER",0
"CDS ALONZO",1
"CDS JOHNSON",1
"CDS JOHNSTON",1
"CDS LONDON",0
"CDS TRI-C",5
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",2
"CHANDLER EL",2
"CHAPMAN EL",0
"CHARNOCK ROAD EL",6
"CHASE ST EEC",2
"CHASE ST EL",11
"CHATSWORTH CHS",21
"CHATSWORTH UP/CD MAG",6
"CHAVEZ EL",2
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",6
"CHAVEZ LA SJ HUM AC",3
"CHAVEZ LA TECH PREP",6
"CHEREMOYA AVE EL",2
"CHEVIOT HILLS HS",0
"CIENEGA EL",6
"CIMARRON AVE EL",2
"CITY OF ANGELS",14
"CITY TERRACE EL",8
"CLEVELAND CHS",34
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",1
"CLINTON MS",6
"CLOVER AVE EL",1
"COCHRAN MS",7
"COEUR D ALENE AVE EL",5
"COHASSET ST EL",8
"COLDWATER CYN EL",10
"COLFAX CEL",5
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",5
"COLUMBUS MS",7
"COMMONWLTH AVE EL",11
"COMMUNITY EL MAG CS",4
"COMPTON AVE EL",2
"CONTRERAS LC ALC",5
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",4
"CONTRERAS LC SOC JUS",6
"CORONA AVE EL",12
"CORTINES SCH OF VAPA",9
"COUGHLIN EL",2
"COWAN AVE EL",1
"CRENSHAW ARTS TECH",4
"CRENSHAW MAG STEMM",7
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",3
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",1
"CURTISS MS",7
"DACOTAH EEC",0
"DAHLIA HTS EL",5
"DANA MS",24
"DANUBE AVE EL",1
"DARBY AVE EL",1
"DAYTON EEC",0
"DAYTON HEIGHTS EL",2
"DBM",10
"DE LA TORRE JR EL",5
"DEARBORN EL CA",4
"DEL AMO EL",5
"DEL OLMO EL",10
"DELEVAN DRIVE EL",6
"DENA EL",15
"DENKER AVE EL",6
"DIXIE CYN CC",7
"DODSON MS",12
"DOLORES ST EEC",3
"DOLORES ST EL",5
"DOMINGUEZ EL",4
"DORRIS PLACE EL",4
"DORSEY SH",12
"DREW MS",9
"DREW MS UP PBLC SRVC",2
"DYER ST EL",8
"DYMALLY SH",5
"EAGLE ROCK EL",4
"EAGLE ROCK HS",17
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",9
"EAST VALLEY SH",5
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",0
"EASTMAN AVE EL",9
"EDISON MS",11
"EINSTEIN HS",1
"EL DORADO AVE EL",4
"EL ORO WAY CES",7
"EL SERENO EEC",0
"EL SERENO EL",5
"EL SERENO MS",23
"ELA OCC CTR",10
"ELEMENTARY CDS",0
"ELIZABETH LC",21
"ELLINGTON HS",1
"ELYSIAN HTS ARTS MAG",0
"EMELITA ST EL",7
"EMERSON CC",2
"ENADIA WAY",3
"ENCINO CEL",2
"ERWIN EL",4
"ESCALANTE EEC",4
"ESCALANTE EL",6
"ESCUTIA PC",7
"ESHELMAN AVE EL",10
"ESPERANZA EL",8
"ESTRELLA EEC",1
