"Community of Schools","Staff and Student Case Rate"
"Achievement Network Community of Schools","6.1736016792196571"
"Bell/Cudahy/Maywood Community of Schools","5.4130128829706612"
"Boyle Heights Community of Schools","9.9109992269420619"
"Canoga Park/Chatsworth Community of Schools","13.58459808457167"
"Carson Community of Schools","11.578317670442486"
"Cleveland Community of Schools","12.709710218607016"
"Downtown Community of Schools","12.622676638581211"
"Eagle Rock/Highland Park Community of Schools","7.4872716382150344"
"East Los Angeles Community of Schools","4.0635209596411093"
"Fairfax Community of Schools","16.269319817283023"
"Fremont Community of Schools","17.418706106840009"
"Gardena Community of Schools","13.039818865061582"
"Glassell Park/Los Feliz Community of Schools","8.4213185679547777"
"H.E.E.T. (C/D) Community of Schools","19.079418077748631"
"H.E.E.T. (W) Community of Schools","6.3822997553451755"
"Hamilton Community of Schools","5.3877858893887565"
"Harbor City/Lomita Community of Schools","14.421274263793949"
"Historic Central Avenue Community of Schools","10.183714204244572"
"Hollywood Community of Schools","2.84377710475053"
"Huntington Park/Vernon Community of Schools","7.4439224508701116"
"Jefferson/South Central (West) Community of Schools","3.5166277883927841"
"Kennedy/NAHS/VAAS Community of Schools","4.53971112304887"
"Kreatwn/PcoUnion Community of Schools","3.1200599051501787"
"LA Mid-City Community of Schools","10.331645831180907"
"Lincoln Heights/El Sereno Community of Schools","10.611205432937181"
"MacArthur Park Community of Schools","4.6137520569644588"
"Manual Arts/Vermont Square Community of Schools","10.934339292548247"
"Monroe Community of Schools","8.1534294230089781"
"North Hollywood/Valley Village Community of Schools","10.256585582659534"
"Panorama City Community of Schools","9.2774419000201025"
"Reseda Community of Schools","17.834849295523451"
"Rivera Community of Schools","4.8549581259861636"
"San Fernando Valley/Sylmar Community of Schools","7.8853988697594959"
"San Pedro Community of Schools","8.81955196676009"
"South Gate Community of Schools","9.0844927708401748"
"South Mid-City Community of Schools","4.6639615689566716"
"Sun Valley Community of Schools","12.510751427007586"
"Sunland/Tujunga Community of Schools","12.800819252432154"
"Taft Community of Schools","9.14968891057704"
"Van Nuys/Valley Glen Community of Schools","15.101177891875567"
"Venice Community of Schools","2.4533254826917887"
"West LA Community of Schools","7.3410659227719872"
"Westchester Community of Schools",0
"Wilmington Community of Schools","16.990909863223177"
"District Wide","9.4619099136512244"
