"School name","Cases among staff and students"
"Unassigned",128
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",1
"10TH ST EL",1
"112TH ST EEC",0
"112TH ST EL",4
"116TH ST EL",5
"118TH ST EL",7
"122ND ST EL",1
"135TH ST EL",6
"153RD ST EL",2
"156TH ST EL",1
"15TH ST EL",3
"186TH ST EL",8
"1ST ST EL",1
"20TH ST EL",2
"232ND PL EL",5
"24TH ST EEC",1
"24TH ST EL",3
"28TH ST EEC",0
"28TH ST EL",7
"2ND ST EL",1
"32ND ST USC PA MAG",6
"36TH ST EEC",2
"37TH ST EEC",0
"3RD ST EL",1
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",1
"4TH ST PC",1
"52ND ST EL",8
"54TH ST EL",1
"59TH ST EL",0
"61ST ST EL",2
"66TH ST EEC",3
"66TH ST EL",7
"6TH AVE EL",1
"74TH ST EL",4
"75TH ST EEC",0
"75TH ST EL",4
"7TH ST EL AI MAG",1
"92ND ST EL",6
"93RD ST EL",6
"95TH ST EEC",0
"95TH ST EL",2
"96TH ST EL",4
"97TH ST EEC",0
"99TH ST EL",5
"9TH ST EL",1
"ACAD ENRICH SCI MAG",1
"ADAMS MS",5
"ADDAMS HS",1
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",8
"ALEXANDER SCS",3
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",4
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",2
"ALTA LOMA EL",2
"AMANECER PC",1
"AMBLER AVE EL",4
"AMESTOY EL",1
"ANATOLA AVE EL",0
"ANDASOL AVE EL",2
"ANGELES MESA EL",3
"ANGELOU COMMUNITY SH",5
"ANGEL'S GATE HS",1
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",1
"ANTON EEC",1
"ANTON EL",8
"APPERSON ST EL",5
"ARAGON AVE EL",1
"ARLETA SH",6
"ARLINGTON HTS EL",1
"ARMINTA ST EEC",1
"ARMINTA ST EL",5
"ARROYO SECO MUS/S MAG",1
"ASCOT AVE EL",3
"ATWATER AVE EL",4
"AUDUBON MS",1
"AURORA EL",2
"AVALON GARDENS EL",1
"BACA ARTS ACAD",3
"BAKEWELL PC",1
"BALA",1
"BALBOA EL G/HG/HA MAG",2
"BALDWIN HILLS EL",3
"BANCROFT MS",2
"BANDINI ST EL",9
"BANNEKER CTC",0
"BANNING SH",15
"BARRETT EL",3
"BARTON HILL EL",6
"BASSETT ST EL",2
"BEACHY AVE EL",3
"BECKFORD CES",5
"BEETHOVEN ST EL",1
"BELL SH",12
"BELLINGHAM EL",4
"BELMONT SH",2
"BELVEDERE EL",5
"BELVEDERE MS",3
"BERENDO MS",0
"BERNSTEIN SH",4
"BERNSTEIN SH STEM",4
"BERTRAND AVE EL",2
"BETHUNE MS",3
"BLYTHE ST EL",1
"BONITA ST EL",7
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",0
"BRADDOCK DR EL",0
"BRADLEY EEC",1
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",0
"BRAVO SH MEDICAL MAG",14
"BREED ST EL",0
"BRENTWOOD EL SCI MAG",1
"BRIDGE ST EL",2
"BRIDGES SCHOOL",10
"BRIGHT EL",2
"BROAD AVE EL",4
"BROADACRES AV EL",1
"BROADOUS EEC",0
"BROADOUS EL",3
"BROADWAY EL",1
"BROCKTON AVE EL",1
"BROOKLYN AVE EEC",2
"BROOKLYN AVE EL",0
"BRYSON AVE EL",2
"BUCHANAN ST EL",0
"BUDLONG AVE EL",2
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",7
"BURKE HS",2
"BURROUGHS MS",6
"BURTON ST EL",0
"BUSHNELL WAY EL",2
"BYRD MS",6
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",2
"CALABASH CA",2
"CALAHAN ST EL",0
"CALVERT CES",1
"CAMELLIA AVE EL",4
"CANFIELD AVE EL",2
"CANOGA PARK EEC",0
"CANOGA PARK EL",2
"CANOGA PRK SH",7
"CANTARA ST EL",3
"CANTERBURY AVE EL",3
"CANYON CEL",0
"CAPISTRANO AVE EL",5
"CARDENAS EL",2
"CARLSON HOSPITAL",0
"CARNEGIE MS",5
"CAROLDALE LC",12
"CARPENTER COMM CHTR",4
"CARSON ACAD ED & EMP",3
"CARSON ACAD MED ARTS",0
"CARSON SH",3
"CARSON ST EL",8
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",0
"CARVER MS",6
"CASTELAR ST EEC",1
"CASTELAR ST EL",0
"CASTLE HTS EL",1
"CASTLEBAY LN CHTR",1
"CASTRO MS",1
"CATSKILL AVE EL",2
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",1
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",2
"CENTURY PARK EL",1
"CHANDLER EL",1
"CHAPMAN EL",0
"CHARNOCK ROAD EL",2
"CHASE ST EEC",1
"CHASE ST EL",4
"CHATSWORTH CHS",10
"CHATSWORTH UP/CD MAG",0
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",1
"CHAVEZ LA ASE",6
"CHAVEZ LA SJ HUM AC",2
"CHAVEZ LA TECH PREP",0
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",4
"CIMARRON AVE EL",3
"CITY OF ANGELS",6
"CITY TERRACE EL",3
"CLEVELAND CHS",12
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",1
"CLIFFORD ST M/T MAG",0
"CLINTON MS",1
"CLOVER AVE EL",2
"COCHRAN MS",4
"COEUR D ALENE AVE EL",1
"COHASSET ST EL",1
"COLDWATER CYN EL",9
"COLFAX CEL",2
"COLISEUM ST EL",0
"COLLINS EEC",0
"COLUMBUS AVE EL",5
"COLUMBUS MS",5
"COMMONWLTH AVE EL",2
"COMMUNITY EL MAG CS",1
"COMPTON AVE EL",1
"CONTRERAS LC ALC",4
"CONTRERAS LC BUS TR",1
"CONTRERAS LC GLBL ST",0
"CONTRERAS LC SOC JUS",1
"CORONA AVE EL",2
"CORTINES SCH OF VAPA",5
"COUGHLIN EL",2
"COWAN AVE EL",0
"CRENSHAW ARTS TECH",3
"CRENSHAW MAG STEMM",5
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",2
"CRUZ EEC",1
"CURTISS MS",1
"DACOTAH EEC",0
"DAHLIA HTS EL",2
"DANA MS",15
"DANUBE AVE EL",3
"DARBY AVE EL",5
"DAYTON EEC",1
"DAYTON HEIGHTS EL",0
"DBM",2
"DE LA TORRE JR EL",4
"DEARBORN EL CA",2
"DEL AMO EL",0
"DEL OLMO EL",9
"DELEVAN DRIVE EL",3
"DENA EL",6
"DENKER AVE EL",6
"DIXIE CYN CC",4
"DODSON MS",4
"DOLORES ST EEC",0
"DOLORES ST EL",3
"DOMINGUEZ EL",1
"DORRIS PLACE EL",0
"DORSEY SH",4
"DREW MS",4
"DREW MS UP PBLC SRVC",0
"DYER ST EL",5
"DYMALLY SH",6
"EAGLE ROCK EL",8
"EAGLE ROCK HS",9
"EAGLE TREE CONTN HS",0
"EARHART HS",0
"EARLY COLLEGE ACAD",1
"EAST VALLEY SH",2
"EAST VALLEY SKLS CTR",0
"EASTMAN AVE EEC",4
"EASTMAN AVE EL",3
"EDISON MS",6
"EINSTEIN HS",0
"EL DORADO AVE EL",5
"EL ORO WAY CES",4
"EL SERENO EEC",0
"EL SERENO EL",3
"EL SERENO MS",10
"ELA OCC CTR",5
"ELEMENTARY CDS",0
"ELIZABETH LC",9
"ELLINGTON HS",0
"ELYSIAN HTS ARTS MAG",2
"EMELITA ST EL",2
"EMERSON CC",3
"ENADIA WAY",1
"ENCINO CEL",4
"ERWIN EL",1
"ESCALANTE EEC",0
