"School name","Cases among staff and students"
"Unassigned",203
"102ND ST EEC",0
"107TH ST EL",2
"109TH ST EL",0
"10TH ST EL",0
"112TH ST EEC",0
"112TH ST EL",4
"116TH ST EL",1
"118TH ST EL",2
"122ND ST EL",7
"135TH ST EL",4
"153RD ST EL",5
"156TH ST EL",1
"15TH ST EL",3
"186TH ST EL",3
"1ST ST EL",2
"20TH ST EL",2
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",3
"2ND ST EL",1
"32ND ST USC PA MAG",20
"36TH ST EEC",0
"37TH ST EEC",0
"3RD ST EL",2
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",1
"4TH ST EL",1
"4TH ST PC",0
"52ND ST EL",3
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",0
"66TH ST EEC",0
"66TH ST EL",6
"6TH AVE EL",2
"74TH ST EL",1
"75TH ST EEC",3
"75TH ST EL",8
"7TH ST EL AI MAG",5
"92ND ST EL",3
"93RD ST EL",1
"95TH ST EEC",0
"95TH ST EL",0
"96TH ST EL",3
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",1
"ACAD ENRICH SCI MAG",0
"ADAMS MS",3
"ADDAMS HS",4
"AE VIRTUAL ACAD",0
"AGGELER HS",0
"ALBION ST EEC",0
"ALBION ST EL",5
"ALDAMA EL",2
"ALEXANDER SCS",2
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",3
"ALLESANDRO EL",0
"ALTA CALIFORNIA EL",3
"ALTA LOMA EL",0
"AMANECER PC",1
"AMBLER AVE EL",4
"AMESTOY EL",5
"ANATOLA AVE EL",7
"ANDASOL AVE EL",2
"ANGELES MESA EL",2
"ANGELOU COMMUNITY SH",8
"ANGEL'S GATE HS",1
"ANN ST EL",0
"ANNALEE AVE EL",0
"ANNANDALE EL",2
"ANTON EEC",0
"ANTON EL",8
"APPERSON ST EL",2
"ARAGON AVE EL",1
"ARLETA SH",14
"ARLINGTON HTS EL",4
"ARMINTA ST EEC",1
"ARMINTA ST EL",1
"ARMSTRONG MS",9
"ARROYO SECO MUS/S MAG",7
"ASCOT AVE EL",4
"ATWATER AVE EL",1
"AUDUBON MS",3
"AUGUSTUS F HAWKINS SH - COMMUNITY HEALTH ADVOCATES SCHOOL",0
"AUGUSTUS F HAWKINS SH - RESPONSIBLE INDIGENOUS SOC ENTRPRENR",0
"AURORA EL",1
"AVALON GARDENS EL",1
"BACA ARTS ACAD",6
"BAKEWELL PC",3
"BALA",0
"BALBOA EL G/HG/HA MAG",8
"BALDWIN HILLS EL",4
"BANCROFT MS",1
"BANDINI ST EL",0
"BANNEKER CTC",4
"BANNING SH",24
"BARRETT EL",0
"BARTON HILL EL",0
"BASSETT ST EL",8
"BEACHY AVE EL",4
"BECKFORD CES",5
"BEETHOVEN ST EL",0
"BELL SH",29
"BELLINGHAM EL",11
"BELMONT SH",0
"BELVEDERE EL",15
"BELVEDERE MS",5
"BERENDO MS",0
"BERNSTEIN SH",8
"BERNSTEIN SH STEM",3
"BERTRAND AVE EL",0
"BETHUNE MS",9
"BLYTHE ST EL",6
"BONITA ST EL",2
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",2
"BRADDOCK DR EL",6
"BRADLEY EEC",0
"BRADLEY GLBL AWR MAG",1
"BRAINARD EL",5
"BRAVO SH MEDICAL MAG",12
"BREED ST EL",3
"BRENTWOOD EL SCI MAG",5
"BRIDGE ST EL",1
"BRIDGES SCHOOL",3
"BRIGHT EL",2
"BROAD AVE EL",2
"BROADACRES AV EL",0
"BROADOUS EEC",2
"BROADOUS EL",4
"BROADWAY EL",2
"BROCKTON AVE EL",0
"BROOKLYN AVE EEC",0
"BROOKLYN AVE EL",2
"BRYSON AVE EL",8
"BUCHANAN ST EL",6
"BUDLONG AVE EL",5
"BURBANK BLVD EL",2
"BURBANK MS A/T/C MAG",9
"BURKE HS",0
"BURROUGHS MS",21
"BURTON ST EL",2
"BUSHNELL WAY EL",0
"BYRD MS",7
"CABRILLO AVE EEC",0
"CABRILLO AVE EL",2
"CAHUENGA EL",5
"CALABASH CA",1
"CALAHAN ST EL",5
"CALVERT CES",5
"CAMELLIA AVE EL",4
"CANFIELD AVE EL",1
"CANOGA PARK EEC",0
"CANOGA PARK EL",2
"CANOGA PRK SH",10
"CANTARA ST EL",8
"CANTERBURY AVE EL",1
"CANYON CEL",0
"CAPISTRANO AVE EL",1
"CARDENAS EL",3
"CARLSON HOSPITAL",1
"CARNEGIE MS",2
"CAROLDALE LC",5
"CARPENTER COMM CHTR",2
"CARSON ACAD ED & EMP",4
"CARSON ACAD MED ARTS",3
"CARSON SH",4
"CARSON ST EL",13
"CARSON-GORE ACADEMY",2
"CARTHAY EL ES MAG",2
"CARVER MS",1
"CASTELAR ST EEC",0
"CASTELAR ST EL",4
"CASTLE HTS EL",5
"CASTLEBAY LN CHTR",4
"CASTRO MS",0
"CATSKILL AVE EL",3
"CDS AGGELER",0
"CDS ALONZO",0
"CDS JOHNSON",0
"CDS JOHNSTON",0
"CDS LONDON",0
"CDS TRI-C",0
"CDS WEST HOLLYWOOD",0
"CENTRAL HS",1
"CENTURY PARK EL",1
"CHANDLER EL",5
"CHAPMAN EL",4
"CHARNOCK ROAD EL",2
"CHASE ST EEC",0
"CHASE ST EL",5
"CHATSWORTH CHS",7
"CHATSWORTH UP/CD MAG",2
"CHAVEZ EL",0
"CHAVEZ LA ARTES MAG",2
"CHAVEZ LA ASE",8
"CHAVEZ LA SJ HUM AC",9
"CHAVEZ LA TECH PREP",2
"CHEREMOYA AVE EL",0
"CHEVIOT HILLS HS",0
"CIENEGA EL",2
"CIMARRON AVE EL",1
"CITY OF ANGELS",0
"CITY TERRACE EL",3
"CLEVELAND CHS",20
"CLEVELAND EEC",0
"CLEVELAND INFANT CTR",0
"CLIFFORD ST M/T MAG",2
"CLINTON MS",1
"CLOVER AVE EL",4
"COCHRAN MS",2
"COEUR D ALENE AVE EL",10
"COHASSET ST EL",1
"COLDWATER CYN EL",5
"COLFAX CEL",3
"COLISEUM ST EL",1
"COLLINS EEC",0
"COLUMBUS AVE EL",2
"COLUMBUS MS",3
"COMMONWLTH AVE EL",4
"COMMUNITY EL MAG CS",2
"COMPTON AVE EL",3
"CONTRERAS LC ALC",2
"CONTRERAS LC BUS TR",0
"CONTRERAS LC GLBL ST",2
"CONTRERAS LC SOC JUS",0
"CORONA AVE EL",1
"CORTINES SCH OF VAPA",45
"COUGHLIN EL",1
"COWAN AVE EL",0
"CRENSHAW ARTS TECH",0
"CRENSHAW MAG STEMM",1
"CRESCENT HTS BL EEC",0
"CRESCENT HTS BL EL MG",0
"CRESTWOOD ST STEAM MG",1
"CRUZ EEC",1
"CURTISS MS",0
"DACOTAH EEC",0
"DAHLIA HTS EL",6
"DANA MS",6
"DANUBE AVE EL",1
"DARBY AVE EL",4
"DAYTON EEC",1
"DAYTON HEIGHTS EL",3
"DBM",6
"DE LA TORRE JR EL",3
"DEARBORN EL CA",4
"DEL AMO EL",0
