"School name","Cases among staff and students"
"Unassigned",550
"102ND ST EEC",0
"107TH ST EL",32
"109TH ST EL",11
"10TH ST EL",16
"112TH ST EEC",1
"112TH ST EL",15
"116TH ST EL",10
"118TH ST EL",11
"122ND ST EL",27
"135TH ST EL",29
"153RD ST EL",21
"156TH ST EL",10
"15TH ST EL",26
"186TH ST EL",12
"1ST ST EL",27
"20TH ST EL",29
"232ND PL EL",6
"24TH ST EEC",7
"24TH ST EL",30
"28TH ST EEC",0
"28TH ST EL",18
"2ND ST EL",17
"32ND ST USC PA MAG",16
"36TH ST EEC",4
"37TH ST EEC",0
"3RD ST EL",18
"42ND ST EL",7
"49TH ST EL",23
"4TH ST EEC",5
"4TH ST EL",15
"4TH ST PC",6
"52ND ST EL",27
"54TH ST EL",12
"59TH ST EL",8
"61ST ST EL",42
"66TH ST EEC",2
"66TH ST EL",36
"6TH AVE EL",16
"74TH ST EL",11
"75TH ST EEC",3
"75TH ST EL",40
"7TH ST EL AI MAG",4
"92ND ST EL",56
"93RD ST EL",29
"95TH ST EEC",1
"95TH ST EL",32
"96TH ST EL",20
"97TH ST EEC",3
"99TH ST EL",23
"9TH ST EL",6
"ACAD ENRICH SCI MAG",8
"ADAMS MS",26
"ADDAMS HS",3
"AGGELER HS",1
"ALBION ST EEC",4
"ALBION ST EL",8
"ALDAMA EL",5
"ALEXANDER SCS",18
"ALEXANDRIA AVE EEC",1
"ALEXANDRIA AVE EL",30
"ALLESANDRO EL",21
"ALTA CALIFORNIA EL",21
"ALTA LOMA EL",13
"AMANECER PC",1
"AMBLER AVE EL",18
"AMESTOY EL",24
"ANATOLA AVE EL",15
"ANDASOL AVE EL",8
"ANGELES MESA EL",10
"ANGELOU COMMUNITY SH",52
"ANGEL'S GATE HS",6
"ANN ST EL",2
"ANNALEE AVE EL",3
"ANNANDALE EL",4
"ANTON EEC",3
"ANTON EL",20
"APPERSON ST EL",10
"ARAGON AVE EL",12
"ARLETA SH",37
"ARLINGTON HTS EL",11
"ARMINTA ST EEC",4
"ARMINTA ST EL",12
"ARROYO SECO MUS/S MAG",10
"ASCOT AVE EL",20
"ATWATER AVE EL",4
"AUDUBON MS",13
"AURORA EL",16
"AVALON GARDENS EL",4
"BACA ARTS ACAD",27
"BAKEWELL PC",4
"BALA",1
"BALBOA EL G/HG/HA MAG",5
"BALDWIN HILLS EL",13
"BANCROFT MS",18
"BANDINI ST EL",7
"BANNEKER CTC",12
"BANNING SH",54
"BARRETT EL",24
"BARTON HILL EL",4
"BASSETT ST EL",16
"BEACHY AVE EL",7
"BECKFORD CES",9
"BEETHOVEN ST EL",7
"BELL SH",92
"BELLINGHAM EL",15
"BELMONT SH",19
"BELVEDERE EL",37
"BELVEDERE MS",11
"BERENDO MS",21
"BERNSTEIN SH",24
"BERNSTEIN SH STEM",19
"BERTRAND AVE EL",8
"BETHUNE MS",44
"BLYTHE ST EL",9
"BONITA ST EL",7
"BOYLE HEIGHTS HS",1
"BOYLE HTS STEM MAG",1
"BRADDOCK DR EL",20
"BRADLEY EEC",6
"BRADLEY GLBL AWR MAG",6
"BRAINARD EL",4
"BRAVO SH MEDICAL MAG",42
"BREED ST EL",8
"BRENTWOOD EL SCI MAG",9
"BRIDGE ST EL",10
"BRIDGES SCHOOL",41
"BRIGHT EL",17
"BROAD AVE EL",19
"BROADACRES AV EL",7
"BROADOUS EEC",2
"BROADOUS EL",11
"BROADWAY EL",4
"BROCKTON AVE EL",8
"BROOKLYN AVE EEC",5
"BROOKLYN AVE EL",17
"BRYSON AVE EL",29
"BUCHANAN ST EL",3
"BUDLONG AVE EL",34
"BURBANK BLVD EL",10
"BURBANK MS A/T/C MAG",30
"BURKE HS",2
"BURROUGHS MS",39
"BURTON ST EL",9
"BUSHNELL WAY EL",3
"BYRD MS",35
"CABRILLO AVE EEC",4
"CABRILLO AVE EL",4
"CAHUENGA EL",7
"CALABASH CA",16
"CALAHAN ST EL",17
"CALVERT CES",7
"CAMELLIA AVE EL",22
"CANFIELD AVE EL",10
"CANOGA PARK EEC",4
"CANOGA PARK EL",15
"CANOGA PRK SH",31
"CANTARA ST EL",6
"CANTERBURY AVE EL",23
"CANYON CEL",4
"CAPISTRANO AVE EL",15
"CARDENAS EL",15
"CARLSON HOSPITAL",1
